id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,climb_category,city,state
101960,Gabriel Diaz,activity_type-00280,0.95,51.00,97.85,59.64,20.85,332,Whitefish,MT
101967,Hana Kaur,activity_type-00281,48.90,12.19,8.76,73.99,78.86,494,Livingston,MT
101974,Ian Ramirez,activity_type-00282,14.77,69.12,39.91,49.86,21.60,32,Helena,MT
101981,Jessa Young,activity_type-00283,66.06,65.87,37.62,75.47,56.17,450,Columbia Falls,MT
101988,Kai Ferrari,activity_type-00284,56.52,56.66,92.73,46.44,91.66,412,Missoula,MT
101995,Lena Meyer,activity_type-00285,49.32,32.64,73.96,63.15,74.26,468,Columbia Falls,MT
102002,Mateo Ueda,activity_type-00286,51.02,46.62,25.91,76.44,19.83,347,Butte,MT
102009,Nia Diaz,activity_type-00287,74.07,87.23,38.11,64.27,56.45,373,Kalispell,MT
102016,Owen Kaur,activity_type-00288,84.83,59.21,72.98,12.78,45.59,267,Billings,MT
102023,Petra Ramirez,activity_type-00289,6.18,55.74,82.89,75.81,42.74,367,Missoula,MT
102030,Rosa Young,activity_type-00290,54.09,4.77,64.96,29.19,11.75,371,Great Falls,MT
102037,Sam Ferrari,activity_type-00291,98.96,19.60,96.31,74.20,91.33,225,Kalispell,MT
102044,Tara Meyer,activity_type-00292,37.82,40.99,1.11,64.37,77.26,404,Whitefish,MT
102051,Ursula Ueda,activity_type-00293,40.63,18.35,29.42,17.88,31.31,277,Columbia Falls,MT
102058,Viktor Diaz,activity_type-00294,27.02,27.92,98.50,36.11,17.99,11,Polson,MT
102065,Wanda Kaur,activity_type-00295,77.02,33.39,86.98,74.86,9.95,115,Billings,MT
