sid,from_number,to_number,body,status,direction,num_segments,price,price_unit,error_code,date_sent,date_created
SMixkrxhnq9m45qjmf804m7znyfry6b3,+14145551699,+14145556852,msg r7f6z27ssnrsf9repebr,queued,1,2025-10-31T17:09:00,2026-05-21T12:45:00,$0.0128,outbound-api,,
SMgh4ks52iq8ws4nf2kv836idjh0y2ky,+14145551540,+14145552910,msg vgggzrw0yegih8n2nc9q,delivered,2,2025-05-07T03:54:00,2025-11-25T17:13:00,$0.0411,outbound-api,,
SM7sjwg2a5ogwyps46ef42ivryma5qv4,+14145558144,+14145551219,msg ndtn20qzemyzqoqjtw8o,queued,2,2025-08-15T13:27:00,2026-07-01T13:26:00,$0.0342,outbound-api,,
SMoulrhc1o0qckdh9vqk5f9gv7qa1j97,+14145552675,+14145558261,msg iudrmkokc2a3h9liy3t8,failed,2,2025-01-11T18:34:00,2025-07-24T08:06:00,$0.0324,outbound-api,,
SMj57opghj7l9qte6aylv89ahmt0on26,+14145558560,+14145558521,msg u3z36zn1kj4q480trxem,sent,3,2026-05-01T20:37:00,2025-06-01T05:40:00,$0.0343,outbound-api,,
SM6p55j6n9th0arorlnaz2x7dffyhp29,+14145556599,+14145557612,msg wi6a8j26dcsyf1fn2xqg,delivered,2,2025-01-22T23:14:00,2025-01-22T13:02:00,$0.0348,outbound-api,,
SM4a2p7pequj8yfc54rhgbb7sgtgtttp,+14145555827,+14145557696,msg 2yfyihb4ct77jqgt4l65,sent,2,2025-06-16T10:07:00,2026-07-30T13:47:00,$0.0388,outbound-api,,
SM9wkkw5xn4k3d7jfna19h6607q97s94,+14145558684,+14145555905,msg fzajwypctdurbjjukkb2,delivered,2,2025-05-19T19:07:00,2025-09-27T19:04:00,$0.0272,outbound-api,,
SM4z6gbzxzihn8ipgw9a9vqhqc87xnyx,+14145553949,+14145558616,msg qjrc7oa0okenkm9ofw4i,queued,3,2025-05-08T16:43:00,2025-03-08T14:53:00,$0.0478,outbound-api,,
SMsoqdtwhx1ta7pvi9w9ytg199d5xzeh,+14145559776,+14145553951,msg lu1t1bts5tzfy9h9620f,delivered,3,2025-02-24T11:44:00,2026-09-27T15:25:00,$0.0245,outbound-api,,
SMeozqa86cl9t7qhmpt0nf7a4i3osawg,+14145556632,+14145553485,msg pureb6wuwnsdo05zb0s3,delivered,2,2026-04-07T05:59:00,2025-04-15T06:12:00,$0.0184,outbound-api,,
SMed6q90qp5b8j18ihsgwt1sfu5owfs3,+14145556263,+14145551436,msg 4m0dxyr18tsibbh4zw6t,delivered,3,2026-04-11T18:30:00,2025-05-21T16:12:00,$0.0386,outbound-api,,
SMhgfaojf28aeozq9xnt1dsj01qbh5gz,+14145559819,+14145556679,msg 49qtyw9xpbvjlc4z3bwo,queued,3,2025-01-28T00:50:00,2025-04-15T09:29:00,$0.0165,outbound-api,,
SM3vrjaruzmrpdw1dyubwstgvw79ihwu,+14145559079,+14145557029,msg 3jl8dob4nllaqewxn0u8,queued,2,2025-09-13T00:12:00,2026-02-21T16:35:00,$0.0396,outbound-api,,
SM9g66rkrhtv2y758lgt32pwrdgdeo8m,+14145558086,+14145558102,msg rb9dd7g951e9z1tqrh5i,queued,1,2025-08-28T11:15:00,2025-07-25T12:04:00,$0.0341,outbound-api,,
SMfljc2sw4x58zac5qjzdjp7wir84brb,+14145556462,+14145554914,msg g514hgr1dig92z66gmm5,sent,3,2025-10-05T01:45:00,2025-03-25T05:34:00,$0.0304,outbound-api,,
SMy2ujkzfo8cwzeumw0kfzyif3jhrsog,+14145558827,+14145555881,msg zq0fkggmgdjbtm2qzqk4,queued,1,2026-09-07T02:41:00,2025-06-09T08:20:00,$0.0135,outbound-api,,
SMawmejty0u2n5kkb2d7wreuku1oncg9,+14145557171,+14145559046,msg oo13lk230eqr4oz2d609,delivered,3,2025-01-06T13:51:00,2026-05-16T00:37:00,$0.0291,outbound-api,,
SMrsydfxuzj9pxsolbn2f6ya9qx7gb4d,+14145556313,+14145554199,msg rg1u1b71xw3o1uyoojy5,failed,1,2025-12-30T20:17:00,2025-02-20T15:52:00,$0.0132,outbound-api,,
SM9gji790t76ro7m8rammb2z50k65ufz,+14145556753,+14145553283,msg kax7is8kt0c76r7atrbl,delivered,3,2025-02-01T07:44:00,2025-11-09T09:24:00,$0.0301,outbound-api,,
SMhvjxlcbgme1kphr6exfww2ya9qbce0,+14145559986,+14145552506,msg obg7xom537s73wjn6opm,delivered,2,2025-08-31T05:08:00,2026-05-13T00:17:00,$0.0493,outbound-api,,
SMa3g4rjxsyhqf8tiqkm5n8kf3st09k5,+14145551359,+14145552477,msg wzrp6173t2nzohsk0xdv,queued,3,2025-12-10T00:59:00,2025-05-08T21:58:00,$0.0424,outbound-api,,
SMt8qi8lhs5dwozsuh9fapw9v684m4lw,+14145553600,+14145559931,msg u41z5d1h97tw1yjsaemg,queued,2,2025-09-24T18:13:00,2026-04-15T19:32:00,$0.0483,outbound-api,,
SMyw8hty107cc9qwb897d0mf2ko6fhdx,+14145558870,+14145551735,msg 7b29g86sl9ny484vb2ki,queued,3,2025-02-26T04:43:00,2025-01-20T03:57:00,$0.0250,outbound-api,,
SMs7gtx8jq3hmegcjwegc739y9931ni2,+14145552445,+14145552712,msg ydsbyo1a5qm1jkvdxmd2,queued,3,2025-01-30T03:30:00,2025-12-23T20:20:00,$0.0195,outbound-api,,
SMl73jvgupwlxy04j7xlxqmtc54fdyxb,+14145556462,+14145551247,msg 0k4i6r7trjt0tx7z7pzp,delivered,3,2026-06-30T23:51:00,2025-03-30T18:57:00,$0.0300,outbound-api,,
SMu9ck65zy61yzamxj812qr39dpiou8a,+14145554751,+14145557490,msg 45yx5c3hkyqhkmgs1sab,queued,1,2026-06-06T12:47:00,2026-06-14T09:59:00,$0.0121,outbound-api,,
SMpvmf3kcwsvdw04d143h4p6l5ha6rse,+14145554394,+14145557911,msg 2xhs761al2hdani95wn5,failed,2,2025-01-05T09:33:00,2025-06-13T05:07:00,$0.0240,outbound-api,,
SM76s6b5loexqejoozydi8lxz3fbjx74,+14145556820,+14145557536,msg t64igap8msx0292m2sb2,failed,2,2025-07-31T12:25:00,2025-10-01T19:59:00,$0.0073,outbound-api,,
SMsxvuvkncr22o92068pjmqdp3ud8mnw,+14145551197,+14145552896,msg 5vflbhogws5i0sk478b8,sent,1,2025-04-01T04:07:00,2026-01-21T00:54:00,$0.0404,outbound-api,,
SMntmnkjwxkk8gt5txkshqt26hqvr02c,+14145555195,+14145555189,msg wftmb2g71ban1u5zkr47,delivered,2,2025-05-24T19:03:00,2025-04-23T10:53:00,$0.0125,outbound-api,,
SMkklczf8cuqtnwavro60mmcb0xf0w1f,+14145558647,+14145557787,msg 6lqrpxkgajzasgf5s0sl,failed,3,2026-02-11T00:21:00,2025-08-25T06:58:00,$0.0189,outbound-api,,
SMn4kp0pshf2to10oyctvhv1e0e54so0,+14145553784,+14145558945,msg 3ovj74y9shs17hu4cqqk,failed,1,2025-01-18T07:04:00,2026-01-26T00:48:00,$0.0125,outbound-api,,
SMvfu6akyl2gh32pgcyse7butsvbe42r,+14145551460,+14145555640,msg u3705n9cami4u03ll4cq,sent,1,2026-02-09T06:05:00,2026-03-06T05:40:00,$0.0354,outbound-api,,
SMzf49bt9c79lep2w4kxbq1dly8m3ruf,+14145558027,+14145553964,msg 4eqh0daquibybypc3363,delivered,1,2025-08-08T01:57:00,2025-10-11T06:55:00,$0.0493,outbound-api,,
SMbtb7iryhwmd47hhsro7vv3iwc832vx,+14145557947,+14145551735,msg qifxtl6aspi47aasqmv0,sent,1,2026-03-09T04:11:00,2025-05-25T20:08:00,$0.0135,outbound-api,,
SMv2qhqgoq7vib48kmgm0dwfuecz61eh,+14145552907,+14145557892,msg ebh8enpxh9t97zylgh88,sent,1,2026-02-27T16:35:00,2025-10-16T12:44:00,$0.0201,outbound-api,,
SM7udcf8eiwkohfrn8bboay95lya8irz,+14145558219,+14145555389,msg 77fuh6kcnrnrnq2dt8f1,sent,2,2025-10-16T14:35:00,2025-01-12T22:46:00,$0.0167,outbound-api,,
SMrx5j2ui3m501mbqlxraw571gnfzl9h,+14145551568,+14145553629,msg 7gubifofk2oc1zywwa6r,failed,1,2026-01-11T02:34:00,2025-09-21T08:42:00,$0.0373,outbound-api,,
SMqaw2c4gg4ld14qz7tvu08dxvg0vb95,+14145556650,+14145559413,msg 098z89b7osisw1aehynn,sent,2,2025-02-18T10:37:00,2025-07-25T20:52:00,$0.0055,outbound-api,,
SM22ommxduoa71g0ybr0pstixa48kjly,+14145553576,+14145559120,msg 2v7soqmbpjyvlrwxnwvp,failed,1,2025-01-19T16:38:00,2026-03-19T07:39:00,$0.0463,outbound-api,,
SMkzun758qt35fo4eaqlu0w3a5qt7sdv,+14145552965,+14145559050,msg s573vgwgbujimwwzzo5a,queued,1,2025-03-29T06:35:00,2025-08-31T08:30:00,$0.0224,outbound-api,,
SM74162epqhpnlrh2p635xs04vz99nxg,+14145555059,+14145552940,msg 45uqdqhwijmrpumuloxr,failed,2,2026-08-17T09:47:00,2026-06-02T05:35:00,$0.0431,outbound-api,,
SMlmhbp043tj3cgc8wstc1vy1j70dqzv,+14145551024,+14145556488,msg xh2baja4g4vnvzd6qsuv,failed,1,2025-02-19T14:36:00,2025-08-01T08:53:00,$0.0146,outbound-api,,
SMcfpq6dsg28hukh7z33ou1kj8stvgmy,+14145554490,+14145557773,msg wulftittia42ivvcz6yr,delivered,1,2025-08-02T19:26:00,2025-11-06T02:34:00,$0.0133,outbound-api,,
SM8u2mo2lpwi6dd6d82djx0rntdyk0wi,+14145552530,+14145555902,msg z863lkt2ct27zuzs9d1u,sent,3,2026-04-07T21:57:00,2025-09-26T03:29:00,$0.0081,outbound-api,,
SMdh1zp8bx62i9zwidqq5gbu0dfb8ll6,+14145552483,+14145556705,msg 3utjmm32j31wbf29f7en,failed,3,2025-12-28T17:33:00,2025-10-21T06:37:00,$0.0177,outbound-api,,
SM64ji2tvtud4n8r9ry3jcx7ftakxgpy,+14145555492,+14145554182,msg ccgzome8wcvov7zisyg1,sent,2,2025-07-03T16:57:00,2026-05-12T16:31:00,$0.0059,outbound-api,,
SMr7nvush9zsoz2dhlnoe1ec5ouj3oqy,+14145559005,+14145557955,msg rec72gyk11nlyhtqz57h,failed,2,2026-07-07T00:06:00,2025-08-31T02:58:00,$0.0274,outbound-api,,
SMv37ky2vekgjwoauugllxjsr0ula3aq,+14145558656,+14145558620,msg iv42kai0va49zyegixul,failed,3,2025-09-23T00:19:00,2025-04-21T10:55:00,$0.0290,outbound-api,,
SMyahv47g5kqujxidp80vj8kpabjzhfk,+14145558538,+14145555325,msg bvnwftl7c57tha7g9ajh,delivered,2,2025-01-03T12:04:00,2025-12-17T13:18:00,$0.0375,outbound-api,,
SMeg4fl9jlq2hsp5eo7uhuttx3s2zqu4,+14145553089,+14145552225,msg 1ak99hw93fsz088qlx3m,sent,1,2025-01-26T06:17:00,2025-11-02T03:32:00,$0.0344,outbound-api,,
SM9wsk3bzesjxomphxy8hzav0a4f4cu4,+14145556482,+14145551239,msg 0330xvck2lmcm6w97f0t,delivered,1,2025-04-06T05:01:00,2025-03-24T23:55:00,$0.0225,outbound-api,,
SMrzo178vo6qi4lvg88tc1375hrlkdy5,+14145554299,+14145553332,msg iwxqhl949y9lc1fm64f6,sent,2,2025-12-11T14:21:00,2026-02-08T21:01:00,$0.0354,outbound-api,,
SM0mlyhe41c12i1tcbbq3iqktwf0urfq,+14145555774,+14145552499,msg bsy0i204ktpibre0ahba,queued,2,2025-08-30T14:37:00,2026-07-03T06:35:00,$0.0481,outbound-api,,
SMao98x64xvhmas3y20mjdudhw21fj7k,+14145557670,+14145555176,msg pubq5eg1c3huedcvgrhi,sent,3,2025-04-14T01:58:00,2026-07-05T12:50:00,$0.0108,outbound-api,,
SM2obsjj8xe1p3c4qhyywg5omwiyj1i3,+14145552508,+14145554955,msg o5bijj0c5acxch999sfj,delivered,1,2026-04-15T01:41:00,2025-11-11T12:35:00,$0.0339,outbound-api,,
SM9au6q4omgk8wwn8lq2us2jm8afljof,+14145559718,+14145551596,msg vu4o20ttkwf5n2i522s6,delivered,2,2025-07-21T12:19:00,2025-08-03T15:55:00,$0.0482,outbound-api,,
SMo27sdy8ujdg3cvuxgdnctb5jwd5hmk,+14145554638,+14145556024,msg aveychkgrhd31v632ije,delivered,2,2026-07-23T21:24:00,2025-07-25T04:06:00,$0.0188,outbound-api,,
SMamgqxhk8yex8iq5xc3tqapzma2x6al,+14145557837,+14145558680,msg xqhofeufueapoc3gws7s,delivered,2,2026-06-25T15:24:00,2025-06-01T15:07:00,$0.0102,outbound-api,,
SMilv1wlpb0ov2i90bvrud70v7z3mzln,+14145555089,+14145552559,msg tp6b61aib1ovebra0183,sent,2,2026-05-18T03:14:00,2026-08-08T06:18:00,$0.0495,outbound-api,,
SM84gtmgo6r9f9k1nzg9mhkcyy322ddx,+14145556484,+14145553741,msg azyv2rnsym2oqx67ihnm,queued,1,2025-01-31T11:26:00,2025-08-16T20:13:00,$0.0433,outbound-api,,
SMvaar5h6xxa49eapvs9rqbtb83bxpxr,+14145556092,+14145554446,msg vrd3jhygkol24aocgw6m,sent,3,2025-01-26T20:04:00,2026-09-08T19:23:00,$0.0156,outbound-api,,
SMjicwlttgm61cok2igrcqprqaza72h1,+14145557734,+14145558870,msg avxwl4ypabbnlcagacyi,failed,1,2026-04-10T20:02:00,2025-08-06T02:05:00,$0.0285,outbound-api,,
SMrel2io45mrtbf9nu62ovliymd2b35m,+14145554257,+14145557490,msg gf9brunoz06bnqkq6un7,failed,3,2025-09-29T09:45:00,2026-09-30T06:57:00,$0.0372,outbound-api,,
SM4esabrs9ecsyczl7fu0wbup68dh765,+14145559405,+14145557829,msg t6lpix75p0qbgnncpge0,queued,2,2026-09-19T12:32:00,2026-03-18T08:43:00,$0.0195,outbound-api,,
SMm2ku9zmefxy8nze2s5cois8ldefpg8,+14145556326,+14145553687,msg z6oa6c44261v42nrdm2v,sent,1,2025-08-18T01:29:00,2025-09-25T17:42:00,$0.0133,outbound-api,,
SMby5xidaexcl5vwu9tt8qb85hyxrfm4,+14145557342,+14145557849,msg nvk3qfnj213zxi4ajb87,delivered,1,2025-02-05T19:09:00,2026-05-05T13:54:00,$0.0232,outbound-api,,
SMbha3upz9z3qe5pzqt8oqshuobqbdtb,+14145553497,+14145553471,msg 8gakq31jd3w8ifzmaxfd,sent,1,2026-09-28T00:21:00,2026-06-14T23:45:00,$0.0224,outbound-api,,
SM86t2m4ltx7ko92ddnt90n3p66u92lc,+14145559145,+14145559417,msg nhst0zh9s7ys7aorjhzx,queued,3,2026-02-20T08:46:00,2026-04-13T21:58:00,$0.0087,outbound-api,,
SM5y1lldr3dqabktmgfwaizw3lhcva5x,+14145556525,+14145552895,msg 8q3kzau5h9iplx1s24x2,queued,2,2025-12-22T18:04:00,2025-09-19T20:05:00,$0.0157,outbound-api,,
SMna3s4pvzgif44nc0r344fo79ldgr2r,+14145559996,+14145553140,msg jf7ikvt5e1ic3nacvzsb,failed,2,2025-08-31T18:17:00,2025-05-26T10:56:00,$0.0377,outbound-api,,
SMu717fozimgb84ew68ckxhv5domql75,+14145552209,+14145556352,msg jpkhs0kgqkin6t9rdu7u,sent,2,2026-08-14T03:44:00,2026-05-11T06:49:00,$0.0391,outbound-api,,
SM1xssu8mumscx3kpkt3df3p40mgkqj3,+14145555101,+14145554420,msg zhwsxr8ktvii5p78xybb,delivered,2,2025-02-15T07:56:00,2025-06-30T07:31:00,$0.0096,outbound-api,,
SMyvt9r77ujxve9kmk2ib1rff3bzjf03,+14145554448,+14145551753,msg qszod0zmyim4oom6cm8t,sent,2,2026-03-23T11:56:00,2026-05-09T09:02:00,$0.0338,outbound-api,,
SMzpqimc0txfwnbcjsvgq2b1nplvivw9,+14145553757,+14145559859,msg fnzp7sqitr41lpg29pqi,sent,1,2025-01-21T16:52:00,2025-07-18T18:13:00,$0.0312,outbound-api,,
SMb4wpreen9o8fayd420gr2hu7vd5unc,+14145558466,+14145551607,msg 6b7fo74d83e7xyt88oep,sent,3,2026-07-06T22:03:00,2026-03-02T16:50:00,$0.0114,outbound-api,,
SM4huhjmlmbk8i4kkw3874xjtg8c6ths,+14145557699,+14145552294,msg nmfrg31ao07u3ui3zisr,queued,2,2026-02-11T23:01:00,2026-02-24T06:10:00,$0.0359,outbound-api,,
SM39pbtvfe9j975qay649rdgs0rkdyo5,+14145551712,+14145554099,msg 8zawxmpls2kwnh2wvnbl,failed,1,2025-02-25T01:20:00,2025-04-04T02:37:00,$0.0128,outbound-api,,
SMm3hzeortfu0p11ssostmigntgn7oxz,+14145558920,+14145556035,msg 6ssocyj7lzsxydxj35el,failed,2,2026-04-02T04:23:00,2026-06-18T06:56:00,$0.0457,outbound-api,,
SMhnmln7vtuj83xn0ld33kig2xwn2pos,+14145555913,+14145554335,msg lkrrouz248nscpnminxx,sent,3,2026-02-10T13:17:00,2026-09-17T16:56:00,$0.0106,outbound-api,,
SMarwcpv1hdddw4zbqdsjk9zyelv2or5,+14145552178,+14145551429,msg 7zeji17p31cu6n3678jp,sent,1,2026-09-12T14:31:00,2025-07-12T05:44:00,$0.0255,outbound-api,,
SMycjqisb8fltf4f8zdfdsuu28lbrvgf,+14145551255,+14145557473,msg vukxetpuidy5yrf77rmq,sent,2,2025-04-03T01:50:00,2026-01-04T12:26:00,$0.0486,outbound-api,,
SMb22kaj58y0uoha5qw7q0uuvpo0lbyh,+14145558171,+14145555310,msg mppnn07vfhsms0ns1ztd,queued,1,2026-05-30T10:56:00,2025-07-21T08:59:00,$0.0176,outbound-api,,
SMlqria3n2znaxy5zd1ct2tjtaz9pue8,+14145555637,+14145557906,msg inb0pz04nuex66hfcepf,delivered,2,2026-01-08T09:22:00,2026-01-11T14:56:00,$0.0058,outbound-api,,
SMvujig3ptzrg2tx7529ylwzkgmh1jtq,+14145551828,+14145558842,msg 7mfrvc983ec0zrt2os6h,queued,3,2025-10-27T17:29:00,2026-01-07T23:26:00,$0.0226,outbound-api,,
SMtnsby2ecetn2dhm7sxwapui1133dey,+14145552756,+14145553529,msg h6w19wigf96uy8wx4t9l,sent,3,2025-08-12T17:47:00,2026-05-08T09:14:00,$0.0463,outbound-api,,
SMxlns10edn4m7qamm0z1308xv2fnla8,+14145555490,+14145552330,msg 1mkj7v6xgc45x3bpzbhi,failed,1,2026-05-05T19:31:00,2026-05-24T10:13:00,$0.0359,outbound-api,,
SMa18zughzdi6llv809dab1jmcvhtns7,+14145558402,+14145558281,msg bsxwv3h6thimk849t768,delivered,1,2025-10-20T16:01:00,2026-06-28T23:09:00,$0.0408,outbound-api,,
SMsnn8ne0afu3ju9qt97jdwt3zykf2cu,+14145556897,+14145559192,msg jujl90j4hug0d7eah56f,failed,3,2025-09-02T21:05:00,2026-02-14T22:12:00,$0.0224,outbound-api,,
SMxcz7xldp85twlva99cnch2wryszzuk,+14145553026,+14145558502,msg o9qd6x4glwubtwfk6lx3,sent,1,2025-01-16T03:23:00,2025-01-16T02:49:00,$0.0373,outbound-api,,
SMpsltpjjwdzba068e92oj3b93ol3e7i,+14145556660,+14145552692,msg gxrwv6br8jvynfh79wc4,queued,3,2025-12-29T20:48:00,2026-01-24T02:40:00,$0.0481,outbound-api,,
SMwzk4z6xloo3yyxf2tg2r0igvoqg5ox,+14145559135,+14145556368,msg c7bx2ccg4ytfa1a4otp8,failed,3,2025-02-13T07:22:00,2025-10-19T22:37:00,$0.0377,outbound-api,,
SMiwxo4yah1rv88rve513k8n8vd6fmho,+14145552875,+14145552253,msg 8b2ir5v0e0g457mw1fi9,delivered,1,2025-01-12T22:11:00,2025-05-31T05:22:00,$0.0344,outbound-api,,
SMb9ye9m3qpvytxp0f5f8jijfjiueauf,+14145552708,+14145557955,msg q93ntbujalzz5j8pm43r,sent,2,2025-10-02T16:11:00,2025-12-11T01:07:00,$0.0355,outbound-api,,
SMvtgsutyizl97x7lcnxn4mtium7h884,+14145553170,+14145551914,msg 7yc2gla58qnaumx95k3x,failed,2,2026-03-11T00:37:00,2025-09-03T04:53:00,$0.0354,outbound-api,,
SMjumz6ujqfg4hdfmfdvmxnfbd1vxu4a,+14145554019,+14145559539,msg wrzmoiv2aq6ho7x0jkna,sent,2,2025-03-17T06:15:00,2026-06-07T07:56:00,$0.0335,outbound-api,,
SM0bs2s7k8s9m7ln2da3piztln8espoi,+14145551637,+14145557541,msg 5z57n5siht7d3s9g7gho,delivered,3,2026-06-12T02:34:00,2025-12-11T08:09:00,$0.0249,outbound-api,,
SM68ihklh41k7rsdcqj28w5raaqa0t60,+14145559877,+14145551454,msg m7jyrv8m3zdjpnjgr323,sent,3,2026-05-15T13:28:00,2026-04-21T07:04:00,$0.0327,outbound-api,,
SMbolynbvo0ttxrkae887ezndfjlghq3,+14145552080,+14145559510,msg vlf0zt3ox00a0k3likbn,sent,3,2025-09-10T10:24:00,2026-04-04T17:39:00,$0.0376,outbound-api,,
SM8u8q24jtsh0f95pmsg1fr88ddzsd6m,+14145557799,+14145557825,msg j2j2y8fxiomjmmrqfpxd,sent,3,2026-09-12T22:14:00,2026-08-04T02:11:00,$0.0207,outbound-api,,
SM7ib3pgvwpsjgczie71u0qkmsmmsx34,+14145556204,+14145559634,msg lic801idhk23cs7mpjcq,sent,1,2025-05-09T14:20:00,2026-04-10T08:20:00,$0.0406,outbound-api,,
SMvqcxocgfzzn11z2qbwy1iwv5vh2a5f,+14145555260,+14145559337,msg bpvq2zb6hp530bb3t2y2,failed,2,2026-02-23T22:57:00,2025-02-14T12:58:00,$0.0118,outbound-api,,
SM108onpv37ytr1jk14ygyr1a6jwhf24,+14145559415,+14145552904,msg ooyjd2giyd20kc9zzf43,queued,2,2025-12-28T05:33:00,2026-08-15T18:14:00,$0.0073,outbound-api,,
SM89yf2hkv576hd73pouvkw5kw2yasii,+14145558203,+14145555891,msg ebbqqg1uldt9554rru8h,failed,1,2025-09-04T00:52:00,2025-01-22T08:15:00,$0.0142,outbound-api,,
SMfvwkpawfiflj1fq95585lxl3o8mif6,+14145553453,+14145559199,msg b7hkmfwajt8sxg8frl5f,delivered,2,2025-06-08T08:04:00,2026-02-07T01:45:00,$0.0398,outbound-api,,
SMozjj7v3qobic9cv6ok1l4gjw3qzyr6,+14145554087,+14145557706,msg zrkm9brx06tr6elp2mmr,sent,2,2026-05-27T07:52:00,2025-05-17T03:27:00,$0.0175,outbound-api,,
SM4nedrr86afzkjv5swe6l11brq39w3p,+14145557444,+14145552901,msg rmt3a8gsjgxayylim75o,failed,1,2026-01-05T07:24:00,2026-07-27T00:57:00,$0.0193,outbound-api,,
SMsus2o8bujtky683gzz7lwzo7gr41dn,+14145554820,+14145557491,msg xthqhv540pqjuc9rwtsn,sent,2,2025-02-14T05:47:00,2026-04-30T01:42:00,$0.0207,outbound-api,,
SM04avb59fvf3asskab42bwu7unk2f74,+14145551025,+14145553875,msg 8q4ahxu8t92svc17cnw4,failed,1,2025-07-19T05:21:00,2026-08-07T09:51:00,$0.0348,outbound-api,,
SMcof1qkzy4q9p4g2s5sqvkrcfvjlnsi,+14145553176,+14145555735,msg x4kxha01vcizqojulosh,sent,3,2026-09-27T08:38:00,2025-02-07T12:29:00,$0.0387,outbound-api,,
SMjljvfgsdd5zimz7lxu3jzd6gzjfpsy,+14145558215,+14145554454,msg 05yvej0lg9bd76wellap,failed,3,2026-07-12T03:58:00,2026-08-13T18:28:00,$0.0321,outbound-api,,
SMs0io56zniee752z3yl8uv948nw25ac,+14145555616,+14145556593,msg ltyevyuj6463it7c63dt,sent,2,2025-11-15T13:05:00,2025-02-09T04:47:00,$0.0206,outbound-api,,
SMt6lgkqb9xch21llnos9sebcf7jfd7m,+14145558970,+14145552190,msg bpczmmmh3cq06r1yngu7,failed,2,2026-09-22T16:19:00,2025-09-03T11:32:00,$0.0070,outbound-api,,
SMwx1iynd6bny51fvbqlma0lslwrk2ul,+14145556819,+14145555573,msg hh1ibt35iurc9naai1qs,delivered,2,2026-09-12T17:13:00,2026-02-18T13:53:00,$0.0065,outbound-api,,
SMctz7h2k6ianv7rf6dk4c3kr4lttm5q,+14145559968,+14145555084,msg 2qpw52pq1i44mfli1fld,queued,2,2026-09-02T01:49:00,2025-09-20T09:16:00,$0.0392,outbound-api,,
SM7pdjno6ageug2u5493f9m8e4ltmb9j,+14145554732,+14145557865,msg 0tt3kqxyknourcdj4vvg,delivered,1,2025-06-02T23:08:00,2025-10-06T05:45:00,$0.0113,outbound-api,,
SMbopzkbcv427pj2b5hmkwp9ooio8sod,+14145557087,+14145558634,msg jtn4jm05j2lphldzqqfn,failed,3,2026-09-22T08:42:00,2025-09-17T01:55:00,$0.0243,outbound-api,,
SMhant5gqgjym1b57gvjj3k1mmwv5lwp,+14145551521,+14145553781,msg xraa4vh1840mtq39mdlv,delivered,2,2025-12-05T11:46:00,2026-07-02T09:14:00,$0.0371,outbound-api,,
SM9u2aftvd9exapttz8k6lqz2rf4v69q,+14145557497,+14145554599,msg vhe7btmux4q1am0tcxy4,queued,3,2026-04-19T21:24:00,2025-07-31T14:34:00,$0.0099,outbound-api,,
SMzjpeklvwqkra9xl5cgtvhd6abpri1q,+14145558825,+14145558867,msg iqg4cn8rjtns9sc22un8,delivered,2,2025-08-17T21:59:00,2026-06-06T02:18:00,$0.0116,outbound-api,,
SM63cerb4av4yiajgecrd3y1m86q41c9,+14145556983,+14145555292,msg 07uin9zxl0jut9um1xlm,failed,2,2026-01-28T07:17:00,2025-08-21T18:41:00,$0.0391,outbound-api,,
SM2am83xnvdiullue161k9408wr0rbdy,+14145558316,+14145555247,msg a3r3c70dvsjgoa37ilsp,failed,2,2025-03-20T14:35:00,2025-06-14T09:23:00,$0.0272,outbound-api,,
SMfhokmk1xopgrsvhwl3a4ifbblgoirb,+14145555850,+14145555940,msg 20bcp4uprrc3u5qidf2b,failed,3,2025-04-21T05:34:00,2026-09-10T09:43:00,$0.0420,outbound-api,,
SM890r9imias7zb2vc9tk96gijvpr6wq,+14145553405,+14145552030,msg yugn8tgg3maobtbbiksm,queued,1,2025-05-13T05:08:00,2026-08-08T12:22:00,$0.0387,outbound-api,,
SMhapxd0hrbea5lxptlgyd1r2y7ulymx,+14145553141,+14145551237,msg 9owfws849mndjn8b3jbs,failed,3,2026-05-19T17:40:00,2025-10-30T22:25:00,$0.0208,outbound-api,,
SMgmy1dqgu373pouk1j50oyaaznkgji3,+14145551672,+14145553895,msg z4lpaesh93hlz7qtxmi1,queued,3,2025-05-14T03:55:00,2026-08-23T02:16:00,$0.0351,outbound-api,,
SM0couihhi34e3roehz14fwu4mlimfyv,+14145558124,+14145559940,msg 21f6oae9lxm9vx7v2zp4,queued,1,2025-12-09T17:46:00,2025-08-27T05:08:00,$0.0447,outbound-api,,
