sid,from_number,to_number,status,direction,duration,price,price_unit,answered_by,start_time,end_time,date_created
CAxhxye2w2oqrudvd61cg0rfugfrt36j,+14145551053,+14145558885,completed,73,2025-04-09T02:38:00,2025-12-25T10:11:00,$0.0790,outbound-api,,,
CAsr7enmgckcp9oxzzia2dgt76d3yarj,+14145552644,+14145556781,completed,31,2025-06-11T01:56:00,2026-09-03T13:01:00,$0.0683,outbound-api,,,
CAokqjrex1iglkhclggu4vypt9ssbdad,+14145554137,+14145551604,failed,436,2026-07-26T11:52:00,2025-06-02T13:12:00,$0.0701,outbound-api,,,
CAvoxqxamftiwujm7474z3wmrli5a2x9,+14145556563,+14145551368,busy,445,2025-05-25T07:13:00,2026-04-13T20:53:00,$0.0731,outbound-api,,,
CAif36k4jlzgensvrjvcm1psvbims2cr,+14145556867,+14145555691,busy,147,2025-07-06T02:18:00,2026-06-23T16:03:00,$0.0680,outbound-api,,,
CAsk9ln8kc7r9uy56pae42o5jwcuiz6p,+14145554776,+14145558032,completed,409,2026-06-29T03:40:00,2026-08-18T23:04:00,$0.0276,outbound-api,,,
CAly4hj0gi5cqohiz9bbyw7euiknedyl,+14145554057,+14145554617,busy,69,2025-12-04T08:11:00,2025-01-03T16:42:00,$0.0515,outbound-api,,,
CA0oqp84cdog0r3vn3f9dvgvd9dmazcd,+14145555723,+14145557990,busy,336,2025-09-03T10:30:00,2026-04-12T05:25:00,$0.0335,outbound-api,,,
CAs946abe4ibj7wqsa0jr1v1co8jxk4x,+14145556930,+14145555781,no-answer,64,2026-09-19T13:40:00,2025-09-09T08:40:00,$0.0427,outbound-api,,,
CA47sa2n02adt74rcjohyabeqw73zljj,+14145557280,+14145554742,no-answer,350,2026-06-28T12:28:00,2025-08-04T01:01:00,$0.0438,outbound-api,,,
CA9lq7he4ev9nb4gcqm5hsewhmetnkg4,+14145554302,+14145551840,busy,357,2025-10-20T03:44:00,2025-02-07T12:43:00,$0.0125,outbound-api,,,
CAmvpqjzt0rcnuwxflfbn2znltcfwudt,+14145555484,+14145555058,failed,334,2025-03-21T05:17:00,2025-09-07T22:32:00,$0.0579,outbound-api,,,
CAu85zo4jtrlq7bjyycok6rnt7gywokm,+14145555683,+14145552454,busy,206,2025-06-29T20:44:00,2025-08-21T13:21:00,$0.0514,outbound-api,,,
CAgty1sm34twzibmgp8a51v1yw9h58v2,+14145551486,+14145557401,busy,255,2026-07-25T13:51:00,2025-12-20T02:31:00,$0.0423,outbound-api,,,
CAuvovz6s7lusrp2zutz32zc7d84agln,+14145555546,+14145559796,failed,544,2026-04-14T04:06:00,2025-03-13T21:27:00,$0.0127,outbound-api,,,
CAm5ddfqe83vog9e0xvrwymezrwa6t81,+14145551680,+14145554561,failed,346,2025-04-28T18:28:00,2026-03-24T15:47:00,$0.0928,outbound-api,,,
CAh8hn6e509z69xetjs1w2uae9mafqfb,+14145554887,+14145553988,no-answer,211,2025-12-22T13:45:00,2025-11-15T02:57:00,$0.0732,outbound-api,,,
CA8cznppbtc1a56o4tnwmc4zv8jne4vd,+14145552337,+14145556171,no-answer,584,2026-04-19T13:56:00,2025-11-26T03:35:00,$0.0192,outbound-api,,,
CAm5xhk1rnlcekm7a8ux0oewji9zl7ae,+14145554045,+14145559068,no-answer,352,2025-01-12T12:12:00,2025-11-03T18:46:00,$0.0180,outbound-api,,,
CA3bx0d1zemlj9tt1rhjd7g00za6lcj8,+14145552422,+14145557794,failed,363,2025-09-30T04:55:00,2025-10-03T14:37:00,$0.0522,outbound-api,,,
CAjvt8li686f3efggfwgmc4ubqeme0lq,+14145555671,+14145551068,no-answer,589,2026-08-23T13:16:00,2025-12-02T12:22:00,$0.0184,outbound-api,,,
CAs58lkttwz5a2wsf4fg09zhd5xoztfz,+14145558647,+14145557703,no-answer,567,2026-06-02T08:15:00,2025-01-21T02:53:00,$0.0428,outbound-api,,,
CAxg2htl5hvazzofdbbilqirh5pxkvzr,+14145553617,+14145559568,busy,246,2025-03-18T08:49:00,2025-10-19T19:19:00,$0.0883,outbound-api,,,
CAdopgh6t50msb3nvozw0yxc67p24nwh,+14145552902,+14145559666,failed,193,2025-08-19T22:51:00,2026-06-24T06:19:00,$0.0606,outbound-api,,,
CA8t14ye72r02bnvjzu7ifvbi1kh7vk9,+14145553706,+14145551532,busy,62,2025-08-20T12:04:00,2025-02-20T18:40:00,$0.0271,outbound-api,,,
CA3emperrcg0zz4u9hhcrznlvjwfqql5,+14145556817,+14145558138,completed,127,2026-02-11T13:12:00,2025-11-14T08:06:00,$0.0131,outbound-api,,,
CA8rc51ett7uxhhlixl5ai0whswiy5zw,+14145554203,+14145557182,completed,499,2025-09-15T16:26:00,2025-02-09T13:02:00,$0.0595,outbound-api,,,
CAl40040bzsv6c30v0a1rf9uyowlm4jc,+14145557804,+14145552787,failed,425,2026-07-15T16:07:00,2025-06-01T19:55:00,$0.0676,outbound-api,,,
CA1xe9ivvost79vrk55eafovur7nyeaw,+14145555184,+14145557758,failed,405,2025-02-28T06:32:00,2026-07-09T14:10:00,$0.0159,outbound-api,,,
CAik1mlmbivkv7bjv7l8u4g8f9iesdla,+14145557045,+14145558172,completed,505,2025-09-28T13:26:00,2025-01-31T04:32:00,$0.0702,outbound-api,,,
CAh76ezermxookjdyd9t8kcpdav5teg1,+14145558724,+14145555795,busy,329,2025-06-01T13:27:00,2026-08-31T12:41:00,$0.0870,outbound-api,,,
CAqmeav8vshqsj9luej3hw8d30xtg9do,+14145558357,+14145555259,completed,22,2025-08-23T10:47:00,2026-03-18T15:59:00,$0.0469,outbound-api,,,
CAjzzorklf4ufpsvinia55czwczbzuw1,+14145551126,+14145558793,completed,530,2025-03-28T12:40:00,2025-12-05T12:48:00,$0.0749,outbound-api,,,
CA1wnjeumluzil4mic6ugkhe6n8sxzca,+14145556826,+14145551563,completed,254,2025-03-27T23:49:00,2025-01-11T18:54:00,$0.0491,outbound-api,,,
CAp4efod38szd9a16d2jpyux65obkzjw,+14145553449,+14145556557,failed,568,2025-06-29T22:03:00,2025-03-08T14:55:00,$0.0158,outbound-api,,,
CA6gtv3n4t9wl3hkmy7q94sbuet4lp7h,+14145552577,+14145555321,busy,128,2025-03-28T11:55:00,2025-09-20T01:47:00,$0.0872,outbound-api,,,
CAlv5bm6pkfcr2lba5vtvxezilyxa2b5,+14145557051,+14145558934,completed,108,2026-09-26T16:33:00,2025-04-22T06:51:00,$0.0665,outbound-api,,,
CAixqqkmeo9aimynttv6i8j6hr2ykrki,+14145557828,+14145557150,failed,357,2025-02-01T05:13:00,2025-03-24T20:55:00,$0.0226,outbound-api,,,
CAxbp8urs5apk2gx2x8g6t9tzjt29yj9,+14145556232,+14145554695,no-answer,476,2025-12-16T09:20:00,2025-06-19T22:40:00,$0.0793,outbound-api,,,
CAnrsyz2y0xickrnsjim8q19zqt9uyvx,+14145557590,+14145559035,failed,102,2026-07-27T06:26:00,2025-11-17T07:12:00,$0.0706,outbound-api,,,
CAedlydc4jpyvd4p4v3131fqkmpqktyb,+14145551106,+14145557302,completed,115,2026-05-19T10:16:00,2025-07-09T11:14:00,$0.0770,outbound-api,,,
CAk6es5cpp14llgjenx6ewfki0qnrn83,+14145556679,+14145552515,failed,208,2025-06-20T18:39:00,2025-12-10T06:29:00,$0.0313,outbound-api,,,
CA9qb1alabclvevs5zo1i0i2t1vwc0tz,+14145558809,+14145554718,busy,482,2025-05-01T15:33:00,2026-05-12T17:28:00,$0.0466,outbound-api,,,
CA0tlw8fmbcyeysm83q3z6g9zpb1upsj,+14145558719,+14145551763,busy,107,2025-02-21T14:40:00,2026-07-15T07:07:00,$0.0711,outbound-api,,,
CA38qwch39gfxly8dhqzjnih293tyv28,+14145557291,+14145553648,completed,144,2026-09-09T02:19:00,2026-02-23T07:54:00,$0.0671,outbound-api,,,
CAw7qfw7qdffy6z8ue89isxtekzhwiyb,+14145556233,+14145558374,completed,521,2026-04-24T17:52:00,2025-10-19T08:21:00,$0.0603,outbound-api,,,
CAj6di0h1vx7j0ibg702zeea7xjyu384,+14145554775,+14145556035,busy,393,2025-02-03T16:22:00,2026-04-11T07:13:00,$0.0353,outbound-api,,,
CAl8y3i9w2t6zvyamc1a98v61o21p3zw,+14145556368,+14145557193,no-answer,336,2026-01-03T06:05:00,2025-03-02T15:38:00,$0.0551,outbound-api,,,
CA7g9ukp2yi953sjgfy8vp3t83szftbz,+14145552400,+14145559263,no-answer,286,2026-07-11T11:16:00,2025-04-11T15:22:00,$0.0750,outbound-api,,,
CAnk6uc19zucu0mrr66rif9f5jbe3qyr,+14145555913,+14145558122,completed,144,2025-10-20T17:57:00,2026-07-24T13:12:00,$0.0948,outbound-api,,,
CA69tr6auv0o31wsmmqx9naj6k1bp8gv,+14145558214,+14145555737,no-answer,451,2026-08-07T08:07:00,2026-07-30T12:34:00,$0.0570,outbound-api,,,
CAp4697ys4kx33eu1ki8rt5lnichv2ld,+14145559949,+14145554897,completed,226,2026-05-11T20:55:00,2026-09-28T08:05:00,$0.0663,outbound-api,,,
CApl19j5kgsmmc3egpol4n1znf9rk5e4,+14145559726,+14145554513,no-answer,47,2025-12-16T09:43:00,2025-11-16T01:40:00,$0.0887,outbound-api,,,
CAadr88ntpp3v4xqcujmwspxy906ipad,+14145556047,+14145553803,no-answer,112,2025-11-12T07:37:00,2025-12-21T19:21:00,$0.0580,outbound-api,,,
CAte0vs14gqsgeoh5zvei5dgv31vkpcw,+14145555108,+14145559706,no-answer,565,2025-09-17T07:34:00,2026-03-20T06:22:00,$0.0676,outbound-api,,,
CA12gcxd7m6zfdrgx6zldg8efa7rypp3,+14145556165,+14145557665,no-answer,301,2026-05-23T20:42:00,2026-03-31T18:01:00,$0.0743,outbound-api,,,
CA2bnkwwxo7w648aa4dqtd61h8u2xedw,+14145559268,+14145551420,no-answer,99,2025-04-18T07:58:00,2025-05-10T19:58:00,$0.0863,outbound-api,,,
CAweff2cr7ab2u01a6l8g38wn0uzqmlr,+14145557881,+14145554467,busy,229,2025-09-30T21:42:00,2025-09-20T22:26:00,$0.0877,outbound-api,,,
CAmrc96zom24bh11sfm0bchdoqh1ps3r,+14145554537,+14145556409,busy,149,2025-09-01T08:02:00,2025-06-24T02:38:00,$0.0957,outbound-api,,,
CA3yq4xyy7tlaguh0la3hrsfzuq2j4zn,+14145558192,+14145553893,completed,336,2026-08-07T16:57:00,2025-07-01T13:54:00,$0.0323,outbound-api,,,
CAytzs7pish7otwh28j8nmwrbgnkcuw1,+14145551983,+14145554338,busy,384,2025-05-20T08:40:00,2025-01-27T20:01:00,$0.0277,outbound-api,,,
CAcn8jgwmzsveq56ag6nfvycqleb1zf4,+14145555167,+14145557954,busy,237,2026-09-15T21:21:00,2025-09-27T22:57:00,$0.0872,outbound-api,,,
CArvjtseicjiwyrrq9ku81y6ewym7e81,+14145553438,+14145553974,failed,58,2025-03-27T04:19:00,2025-06-15T12:09:00,$0.0986,outbound-api,,,
CA38y0dnp2qwzyiylaj73q273e9m878r,+14145552726,+14145552620,busy,327,2026-07-29T23:03:00,2026-05-22T06:56:00,$0.0100,outbound-api,,,
CAf31e0rbokj4zs1vhf0o3jf2qx0usrf,+14145552235,+14145555763,failed,490,2026-07-04T23:05:00,2026-08-29T20:06:00,$0.0158,outbound-api,,,
CA5u29izp711p1cp64llykdkurnd2dja,+14145557747,+14145556003,busy,329,2025-05-03T09:57:00,2025-09-06T19:15:00,$0.0295,outbound-api,,,
CA7h8dio5bi9748sgqbo5nyeyyli28a5,+14145554281,+14145556522,busy,530,2025-07-15T09:03:00,2026-06-24T03:58:00,$0.0817,outbound-api,,,
CAim42ipexswx087oxa29ujabi6vcehz,+14145556311,+14145557789,completed,432,2026-07-05T21:52:00,2025-09-26T16:07:00,$0.0356,outbound-api,,,
CAu3tv22ds43z2o5dzfo2q9nsypjoget,+14145557724,+14145559641,no-answer,118,2026-06-15T23:11:00,2025-02-21T01:22:00,$0.0829,outbound-api,,,
CAo3foa1hrmexjhnpo51s5an0nelelir,+14145559233,+14145551797,no-answer,103,2025-09-12T13:24:00,2025-06-03T16:00:00,$0.0229,outbound-api,,,
CAa6s0xz6hsdbpx2xdxlmuigt5yxzvj8,+14145559325,+14145555133,completed,62,2025-11-27T19:40:00,2025-08-22T13:38:00,$0.0385,outbound-api,,,
CApz9en1d3byd07ht9tfptbg1lg9gscw,+14145551622,+14145556875,no-answer,291,2025-01-28T23:00:00,2025-12-29T06:31:00,$0.0430,outbound-api,,,
CA0sptw86iokwdcd2gx0lntxzuu006am,+14145553109,+14145556857,completed,241,2025-09-22T18:51:00,2025-02-11T21:45:00,$0.0111,outbound-api,,,
CAo6mdrk2wtv2carar246t1x4udphr1b,+14145552992,+14145557661,busy,403,2025-11-11T08:55:00,2025-02-24T00:58:00,$0.0177,outbound-api,,,
CAtfa2534vc0she9xf3bkmezs0lyhtkm,+14145552104,+14145554928,failed,501,2026-04-14T13:01:00,2025-10-20T05:45:00,$0.0149,outbound-api,,,
CA1tfivjsdickhetnsvkhtul3d7twvou,+14145555810,+14145557118,failed,598,2026-03-24T00:58:00,2025-10-05T06:27:00,$0.0261,outbound-api,,,
CAazoi0qr3fpmhojsymeebgfohltlrei,+14145553469,+14145552305,failed,70,2025-10-27T15:32:00,2025-12-28T01:20:00,$0.0550,outbound-api,,,
CA7zhwuzwtshvqp2fg8mjcea43jfpdg6,+14145556098,+14145554737,failed,105,2026-08-14T12:42:00,2026-06-26T21:45:00,$0.0672,outbound-api,,,
CAyi70kn5szgjk9brw5euwzkqlz7fr9z,+14145553924,+14145558917,no-answer,369,2025-10-18T07:51:00,2026-09-28T19:04:00,$0.0174,outbound-api,,,
CA6uv6yirn9r8gsirkwot0ay56o7q3ty,+14145558535,+14145552828,failed,169,2025-09-01T11:46:00,2026-05-31T01:47:00,$0.0762,outbound-api,,,
CA7tsgo4rt113ve4vpcmal6pleh05x5f,+14145554936,+14145559943,busy,552,2025-12-11T04:29:00,2026-05-30T09:08:00,$0.0735,outbound-api,,,
CA9j5b7knz6hnjj31me9bwd47gc5u9zs,+14145552740,+14145557900,no-answer,526,2026-03-09T18:02:00,2025-08-20T04:35:00,$0.0382,outbound-api,,,
CAoju2ygf7fpx7zr2lq5p8d87qbpf3wv,+14145554104,+14145552199,busy,242,2025-10-01T05:28:00,2025-05-30T16:50:00,$0.0806,outbound-api,,,
CAf2lq6hcxyi8alx6to4z269urop7afo,+14145556930,+14145551252,no-answer,114,2026-09-09T11:51:00,2025-09-12T08:07:00,$0.0814,outbound-api,,,
CAviih5wz06evqrg7pjgws0awdx787dd,+14145558495,+14145557347,completed,3,2026-01-18T15:17:00,2026-07-03T02:04:00,$0.0713,outbound-api,,,
CA9hmmcvlvluwx9fqladwbl00kmlhy3i,+14145559554,+14145554096,no-answer,157,2025-06-17T09:35:00,2025-07-22T00:18:00,$0.0564,outbound-api,,,
CA3pjesvjibxuw6k3wgh6z3gjhl4exbh,+14145556055,+14145559155,no-answer,36,2026-04-29T13:10:00,2025-02-02T19:44:00,$0.0223,outbound-api,,,
CAvtjwwcgvdyemegjwz51a8bfcf76rn3,+14145552304,+14145554592,no-answer,370,2026-08-22T16:57:00,2026-02-19T23:14:00,$0.0177,outbound-api,,,
CAuppvlibnxofvuo80ka5v6wm0u20vue,+14145556016,+14145558748,no-answer,452,2025-03-04T06:13:00,2025-10-02T10:21:00,$0.0608,outbound-api,,,
CArobgsdkdn2uvm4lxull8k96wgqm6lh,+14145552641,+14145554851,busy,325,2026-05-02T03:28:00,2026-06-06T04:17:00,$0.0271,outbound-api,,,
CA7ewa29ddvysd04a5w5tbgzyx3kzn78,+14145551925,+14145554091,completed,496,2026-07-22T01:54:00,2026-04-23T05:42:00,$0.0677,outbound-api,,,
CAf7vg09y3bob5qzwmn9ms07hqmvztqb,+14145553677,+14145551404,failed,147,2025-04-28T04:52:00,2026-06-26T05:33:00,$0.0374,outbound-api,,,
CAysrygs0hcx58d5jxabqnnxit518qo7,+14145551342,+14145559505,failed,202,2026-07-21T08:41:00,2025-09-19T22:30:00,$0.0910,outbound-api,,,
CApw1e048hhv4c0inl74p8hl5mmlssjs,+14145558446,+14145559182,busy,72,2026-07-20T12:13:00,2025-08-13T04:36:00,$0.0663,outbound-api,,,
CA7g7tm249c9wn4u4fcdn5emccdp7ety,+14145556916,+14145558550,no-answer,406,2025-01-13T14:57:00,2025-07-20T11:00:00,$0.0560,outbound-api,,,
CAs9o3bjyck1we5uqvnsvgs6mouqsyzf,+14145559194,+14145556076,failed,203,2025-06-15T22:11:00,2025-08-20T14:03:00,$0.0158,outbound-api,,,
CAxmizva4421f9vwhmnty4eizgr2z04b,+14145556293,+14145557108,completed,305,2026-08-19T13:39:00,2025-10-05T06:23:00,$0.0999,outbound-api,,,
CAvsgmo0jv7pbi18ymvzvd1y8gy59bua,+14145556940,+14145556414,no-answer,340,2025-07-28T20:49:00,2026-05-10T19:44:00,$0.0480,outbound-api,,,
CAhew7fusm2vng9ny42e346c22ll19c8,+14145558925,+14145552002,no-answer,530,2026-08-13T06:29:00,2026-07-20T11:46:00,$0.0414,outbound-api,,,
