courseId,id,title,description,state,creationTime,updateTime,creatorUserId,topicId,alternateLink,materialType,materialUrl
gc-ena-cycle-2023-2027-e029,mat-cycle-syllabus-e029,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e029,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e029,mat-cen-checklist-e029,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e029,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e030,mat-cycle-syllabus-e030,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e030,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e030,mat-cen-checklist-e030,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e030,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e031,mat-cycle-syllabus-e031,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e031,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e031,mat-cen-checklist-e031,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e031,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e032,mat-cycle-syllabus-e032,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e032,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e032,mat-cen-checklist-e032,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e032,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e033,mat-cycle-syllabus-e033,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e033,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e033,mat-cen-checklist-e033,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e033,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e034,mat-cycle-syllabus-e034,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e034,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e034,mat-cen-checklist-e034,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e034,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e035,mat-cycle-syllabus-e035,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e035,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e035,mat-cen-checklist-e035,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e035,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e036,mat-cycle-syllabus-e036,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e036,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e036,mat-cen-checklist-e036,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e036,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e037,mat-cycle-syllabus-e037,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e037,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e037,mat-cen-checklist-e037,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e037,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e038,mat-cycle-syllabus-e038,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e038,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e038,mat-cen-checklist-e038,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e038,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e039,mat-cycle-syllabus-e039,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e039,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e039,mat-cen-checklist-e039,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e039,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
