id,name,email,avatar_url,type,bot,owner_workspace,created_time
user-jes2328,Flynn tankless conversion,david.flynn@verizon.net,,person,false,workspace-murray-plumbing,2026-02-09T08:53:12-04:00
user-jes39c7,Westminster tankless conversion,nancy.pacheco@cox.net,,person,false,workspace-murray-plumbing,2025-03-22T10:13:50-04:00
user-jes97f7,Botelho tankless conversion,mary.conti@gmail.com,,person,false,workspace-murray-plumbing,2024-07-31T07:17:40-04:00
user-jes6024,Esposito shower valve replace,susan.oleary@verizon.net,,person,true,workspace-murray-plumbing,2026-05-10T19:53:24-04:00
user-jes72a2,Donovan sump pump install,maria.sullivan@cox.net,,person,false,workspace-murray-plumbing,2024-06-25T19:19:29-04:00
user-jes4d6c,Flynn gas line install,nancy.correia@cox.net,,person,true,workspace-murray-plumbing,2025-11-03T11:18:48-04:00
user-jes2742,Murphy kitchen remodel,joseph.horvath@verizon.net,,person,false,workspace-murray-plumbing,2025-10-16T14:37:26-04:00
user-jeseecc,Hayashi well pump service,michael.gagnon@verizon.net,,person,true,workspace-murray-plumbing,2025-08-01T08:12:43-04:00
user-jescbcb,Esposito basement finish,angela.cabral@yahoo.com,,person,true,workspace-murray-plumbing,2026-11-03T08:35:54-04:00
user-jes1ea6,Brennan backflow test,rosa.tannenbaum@verizon.net,,person,false,workspace-murray-plumbing,2024-06-07T06:09:39-04:00
user-jes143c,Adler dishwasher hookup,jennifer.patel@verizon.net,,person,false,workspace-murray-plumbing,2025-09-26T07:14:21-04:00
user-jesce35,Brennan basement finish,michael.deluca@verizon.net,,person,false,workspace-murray-plumbing,2026-02-25T14:02:35-04:00
user-jesf183,Marino gas line install,donna.kapoor@cox.net,,person,false,workspace-murray-plumbing,2025-01-25T15:31:05-04:00
user-jeseec6,Gallo bath remodel,michelle.sullivan@yahoo.com,,person,false,workspace-murray-plumbing,2025-05-30T13:51:48-04:00
user-jesdc44,Kapoor outdoor spigot,susan.silva@gmail.com,,person,false,workspace-murray-plumbing,2025-10-18T18:04:25-04:00
user-jes2d3a,Gagnon shower valve replace,susan.kowalski@verizon.net,,person,true,workspace-murray-plumbing,2026-04-25T14:54:55-04:00
user-jesb747,Fontaine outdoor spigot,sandra.pacheco@yahoo.com,,person,true,workspace-murray-plumbing,2024-11-13T19:25:18-04:00
user-jes2bc9,Hayashi drain cleaning,vincent.botelho@yahoo.com,,person,false,workspace-murray-plumbing,2026-03-31T12:15:51-04:00
user-jes8f1b,Brennan tankless conversion,michael.ferreira@yahoo.com,,bot,false,workspace-murray-plumbing,2026-04-15T10:06:25-04:00
user-jes24d4,Patel dishwasher hookup,betty.donovan@cox.net,,person,false,workspace-murray-plumbing,2024-08-05T11:02:28-04:00
user-jesef77,Pacheco copper repipe,sal.correia@yahoo.com,,person,false,workspace-murray-plumbing,2026-10-01T17:58:34-04:00
user-jesd4a7,Boucher shower valve replace,diane.ferrari@cox.net,,person,false,workspace-murray-plumbing,2025-04-04T12:02:29-04:00
user-jesc217,Cabral bath remodel,john.brennan@yahoo.com,,person,false,workspace-murray-plumbing,2026-06-15T13:13:24-04:00
user-jesbb3f,Wessel radiant floor loop,joseph.henderson@verizon.net,,person,false,workspace-murray-plumbing,2025-11-20T14:20:07-04:00
user-jesb780,Fontaine boiler service,richard.horvath@comcast.net,,bot,false,workspace-murray-plumbing,2025-10-04T08:23:23-04:00
user-jes3366,Henderson dishwasher hookup,linda.westminster@gmail.com,,person,true,workspace-murray-plumbing,2025-01-21T10:30:42-04:00
user-jes520f,Westminster drain cleaning,tony.esposito@cox.net,,person,false,workspace-murray-plumbing,2025-03-13T11:12:46-04:00
user-jesf0a2,Reilly half bath addition,rosa.novak@gmail.com,,person,false,workspace-murray-plumbing,2025-02-15T16:46:32-04:00
user-jesd490,Kapoor boiler service,robert.ferrari@gmail.com,,person,false,workspace-murray-plumbing,2025-05-17T16:37:47-04:00
user-jes226a,OLeary outdoor spigot,lisa.sullivan@verizon.net,,person,false,workspace-murray-plumbing,2026-02-14T12:15:00-04:00
