Id,FirstName,LastName,Email,Phone,Title,AccountId,MailingCity
003Ax0JRE_COLE_80,Cole,O'Brien,cole@juniperridgeequine.example,(541) 555-4340,Owner / Operator,001Ax0JRE2026Q3A1,Bend
003Ax0HND_BRETT_81,Brett,Henderson,,(541) 555-4353,Foreman,001Ax0HND2026Q3A1,Terrebonne
003Ax0WAT_EDDIE_82,Eddie,Watson,,(541) 555-4366,Owner,001Ax0WAT2026Q4A1,Powell Butte
003Ax0KRA_REBA_83,Reba,Krasicki,reba@krasickiranch.example,(541) 555-4379,Foreman,001Ax0KRA2026Q4A1,Prineville
003Ax0BLK_NINA_84,Nina,Blackwood,,(541) 555-4392,Foreman,001Ax0BLK2026Q4A1,Redmond
003Ax0MER_EDDIE_85,Eddie,Mercer,eddie@mercerranch.example,(541) 555-4405,Owner,001Ax0MER2026Q3A1,Bend
003Ax0DEL_DWAYN_86,Dwayne,Delgado,dwayne@deltabarranch.example,(541) 555-4418,Herd Manager,001Ax0DEL2026Q3A1,Prineville
003Ax0HOL_JOEL_87,Joel,Holbrook,joel@holbrookranch.example,(541) 555-4431,Foreman,001Ax0HOL2026Q3A1,Terrebonne
003Ax0SAN_BRETT_88,Brett,Sanders,,(541) 555-4444,Ranch Hand,001Ax0SAN2026Q3A1,Madras
003Ax0PRI_LACEY_89,Lacey,Prieto,lacey@prietoheifers.example,(541) 555-4457,Owner / Operator,001Ax0PRI2026Q4A1,Culver
003Ax0VOG_EDDIE_90,Eddie,Vogel,,(541) 555-4470,Bookkeeper,001Ax0VOG2026Q3A1,Powell Butte
003Ax0ORT_DWAYN_91,Dwayne,Ortega,dwayne@ortegaranch.example,(541) 555-4483,Owner / Operator,001Ax0ORT2026Q3A1,Tumalo
003Ax0NIC_REBA_92,Reba,Nichols,reba@nicholsdairy.example,(541) 555-4496,Owner,001Ax0NIC2026Q4A1,Redmond
003Ax0BLA_BRETT_93,Brett,Blain,,(541) 555-4509,Owner / Operator,001Ax0BLA2026Q3A1,Sisters
003Ax0CRC_REBA_94,Reba,Foster,reba@crookedrivercattle.example,(541) 555-4522,Bookkeeper,001Ax0CRC2026Q4A1,Prineville
003Ax0HLR_NINA_95,Nina,Mathis,nina@highlonesomeranch.example,(541) 555-4535,Foreman,001Ax0HLR2026Q4A1,Brothers
003Ax0JHR_NINA_96,Nina,Sturgis,nina@juniperhollow.example,(541) 555-4548,Herd Manager,001Ax0JHR2026Q4A1,Tumalo
003Ax0TET_EDDIE_97,Eddie,Tetherow,,(541) 555-4561,Herd Manager,001Ax0TET2026Q4A1,Bend
003Ax0SGF_DWAYN_98,Dwayne,Pruitt,,(541) 555-4574,Managing Member,001Ax0SGF2026Q3A1,Madras
003Ax0BFR_EDDIE_99,Eddie,Conway,eddie@bigfallsranch.example,(541) 555-4587,Bookkeeper,001Ax0BFR2026Q4A1,Culver
003Ax0PHC_JOEL_00,Joel,Doyle,joel@paintedhillscattle.example,(541) 555-4600,Managing Member,001Ax0PHC2026Q3A1,Mitchell
003Ax0DMR_EDDIE_01,Eddie,Mosier,eddie@diamondmranch.example,(541) 555-4613,Managing Member,001Ax0DMR2026Q3A1,Powell Butte
003Ax0WYC_NINA_02,Nina,Beckett,,(541) 555-4626,Owner / Operator,001Ax0WYC2026Q3A1,Sisters
003Ax0LPC_SAM_03,Sam,Harmon,sam@lonepinecattle.example,(541) 555-4639,Herd Manager,001Ax0LPC2026Q4A1,La Pine
003Ax0AVR_BRETT_04,Brett,Lindqvist,,(541) 555-4652,Herd Manager,001Ax0AVR2026Q3A1,Sisters
003Ax0BCL_REBA_05,Reba,Calloway,reba@bearcreeklivestock.example,(541) 555-4665,Foreman,001Ax0BCL2026Q3A1,Prineville
003Ax0SRR_COLE_06,Cole,Okafor,cole@smithrockranch.example,(541) 555-4678,Owner / Operator,001Ax0SRR2026Q4A1,Terrebonne
003Ax0TSC_EDDIE_07,Eddie,Quintana,eddie@threesisterscattle.example,(541) 555-4691,Owner,001Ax0TSC2026Q3A1,Sisters
003Ax0OCH_EDDIE_08,Eddie,Yarborough,eddie@ochococattle.example,(541) 555-4704,Owner,001Ax0OCH2026Q4A1,Prineville
003Ax0PMR_REBA_09,Reba,Renner,reba@pinemountainranch.example,(541) 555-4717,Managing Member,001Ax0PMR2026Q3A1,Brothers
003Ax0JRE_COLE_10,Cole,O'Brien,cole@juniperridgeequine.example,(541) 555-4730,Herd Manager,001Ax0JRE2026Q4A1,Bend
003Ax0HND_EDDIE_11,Eddie,Henderson,eddie@hendersonranch.com,(541) 555-4743,Ranch Hand,001Ax0HND2026Q3A1,Terrebonne
003Ax0WAT_REBA_12,Reba,Watson,,(541) 555-4756,Herd Manager,001Ax0WAT2026Q4A1,Powell Butte
003Ax0KRA_LACEY_13,Lacey,Krasicki,lacey@krasickiranch.example,(541) 555-4769,Owner / Operator,001Ax0KRA2026Q4A1,Prineville
003Ax0BLK_LACEY_14,Lacey,Blackwood,lacey@blackwoodcattle.example,(541) 555-4782,Bookkeeper,001Ax0BLK2026Q3A1,Redmond
003Ax0MER_REBA_15,Reba,Mercer,reba@mercerranch.example,(541) 555-4795,Foreman,001Ax0MER2026Q4A1,Bend
003Ax0DEL_NINA_16,Nina,Delgado,nina@deltabarranch.example,(541) 555-4808,Owner / Operator,001Ax0DEL2026Q4A1,Prineville
003Ax0HOL_DWAYN_17,Dwayne,Holbrook,,(541) 555-4821,Owner / Operator,001Ax0HOL2026Q3A1,Terrebonne
003Ax0SAN_NINA_18,Nina,Sanders,nina@sanderslivestock.example,(541) 555-4834,Ranch Hand,001Ax0SAN2026Q3A1,Madras
003Ax0PRI_JOEL_19,Joel,Prieto,joel@prietoheifers.example,(541) 555-4847,Managing Member,001Ax0PRI2026Q3A1,Culver
003Ax0VOG_NINA_20,Nina,Vogel,nina@vogelcattle.example,(541) 555-4860,Herd Manager,001Ax0VOG2026Q3A1,Powell Butte
003Ax0ORT_JOEL_21,Joel,Ortega,joel@ortegaranch.example,(541) 555-4873,Owner,001Ax0ORT2026Q4A1,Tumalo
003Ax0NIC_COLE_22,Cole,Nichols,cole@nicholsdairy.example,(541) 555-4886,Ranch Hand,001Ax0NIC2026Q3A1,Redmond
