Id,FirstName,LastName,Company,Email,Phone,Status,LeadSource,Industry,Rating
00QAx0LEAD_MATHI163,Cody,Mathis,High Lonesome Ranch,cody@highlonesomeranch.example,(541) 555-7793,Working,Cold Call,Equine Boarding,Cold
00QAx0LEAD_DOYLE164,Garrett,Doyle,Painted Hills Cattle,garrett@paintedhillscattle.example,(541) 555-7804,New,Cold Call,Dairy Farming,Warm
00QAx0LEAD_BECKE165,Nora,Beckett,Wychus Creek Ranch,nora@wychuscreek.example,(541) 555-7815,Qualified,Referral - Whitfield,Sheep Ranching,Hot
00QAx0LEAD_YARBO166,Dell,Yarborough,Ochoco Cattle Co,dell@ochococattle.example,(541) 555-7826,New,Trade Show - NW Cattlemen,Sheep Ranching,Warm
00QAx0LEAD_RENNE167,Cal,Renner,Pine Mountain Ranch,cal@pinemountainranch.example,(541) 555-7837,Unqualified,CBRA referral,Sheep Ranching,Warm
00QAx0LEAD_LINDQ168,Greta,Lindqvist,Aspen Valley Ranch,greta@aspenvalleyranch.example,(541) 555-7848,Qualified,CBRA referral,Dairy Farming,Hot
00QAx0LEAD_CALLO169,Russ,Calloway,Bear Creek Livestock,russ@bearcreeklivestock.example,(541) 555-7859,Nurturing,Referral - Henderson,Cattle Ranching,Hot
00QAx0LEAD_BLAIN170,Travis,Blain,Blain Bros Cattle Co,travis@blainbros.example,(541) 555-7870,Unqualified,Referral - Henderson,Equine Boarding,Cold
00QAx0LEAD_O'BRI171,Megan,O'Brien,O'Brien Equine Boarding,megan@obrienequine.example,(541) 555-7881,Qualified,Trade Show - NW Cattlemen,Sheep Ranching,Cold
00QAx0LEAD_FOSTE172,Wade,Foster,Crooked River Cattle,wade@crookedrivercattle.example,(541) 555-7892,Unqualified,Cold Call,Equine Boarding,Cold
00QAx0LEAD_MATHI173,Cody,Mathis,High Lonesome Ranch,cody@highlonesomeranch.example,(541) 555-7903,Nurturing,CBRA referral,Equine Boarding,Warm
00QAx0LEAD_DOYLE174,Garrett,Doyle,Painted Hills Cattle,garrett@paintedhillscattle.example,(541) 555-7914,New,CBRA referral,Dairy Farming,Warm
00QAx0LEAD_BECKE175,Nora,Beckett,Wychus Creek Ranch,nora@wychuscreek.example,(541) 555-7925,New,Cold Call,Cattle Ranching,Warm
00QAx0LEAD_YARBO176,Dell,Yarborough,Ochoco Cattle Co,dell@ochococattle.example,(541) 555-7936,Nurturing,Referral - Whitfield,Cattle Ranching,Cold
00QAx0LEAD_RENNE177,Cal,Renner,Pine Mountain Ranch,cal@pinemountainranch.example,(541) 555-7947,Nurturing,CBRA referral,Equine Boarding,Warm
00QAx0LEAD_LINDQ178,Greta,Lindqvist,Aspen Valley Ranch,greta@aspenvalleyranch.example,(541) 555-7958,Working,Trade Show - NW Cattlemen,Sheep Ranching,Cold
00QAx0LEAD_CALLO179,Russ,Calloway,Bear Creek Livestock,russ@bearcreeklivestock.example,(541) 555-7969,Unqualified,Trade Show - NW Cattlemen,Cattle Ranching,Hot
00QAx0LEAD_BLAIN180,Travis,Blain,Blain Bros Cattle Co,travis@blainbros.example,(541) 555-7980,New,Web Form,Cattle Ranching,Warm
00QAx0LEAD_O'BRI181,Megan,O'Brien,O'Brien Equine Boarding,megan@obrienequine.example,(541) 555-7991,Unqualified,CBRA referral,Sheep Ranching,Warm
00QAx0LEAD_FOSTE182,Wade,Foster,Crooked River Cattle,wade@crookedrivercattle.example,(541) 555-8002,Qualified,Cold Call,Cattle Ranching,Warm
00QAx0LEAD_MATHI183,Cody,Mathis,High Lonesome Ranch,cody@highlonesomeranch.example,(541) 555-8013,New,Referral - Whitfield,Equine Boarding,Warm
00QAx0LEAD_DOYLE184,Garrett,Doyle,Painted Hills Cattle,garrett@paintedhillscattle.example,(541) 555-8024,Unqualified,Web Form,Equine Boarding,Warm
00QAx0LEAD_BECKE185,Nora,Beckett,Wychus Creek Ranch,nora@wychuscreek.example,(541) 555-8035,Unqualified,Trade Show - NW Cattlemen,Sheep Ranching,Warm
00QAx0LEAD_YARBO186,Dell,Yarborough,Ochoco Cattle Co,dell@ochococattle.example,(541) 555-8046,Nurturing,Trade Show - NW Cattlemen,Equine Boarding,Warm
00QAx0LEAD_RENNE187,Cal,Renner,Pine Mountain Ranch,cal@pinemountainranch.example,(541) 555-8057,Working,Referral - Henderson,Cattle Ranching,Warm
00QAx0LEAD_LINDQ188,Greta,Lindqvist,Aspen Valley Ranch,greta@aspenvalleyranch.example,(541) 555-8068,New,Referral - Henderson,Equine Boarding,Warm
00QAx0LEAD_CALLO189,Russ,Calloway,Bear Creek Livestock,russ@bearcreeklivestock.example,(541) 555-8079,Working,Referral - Henderson,Equine Boarding,Warm
00QAx0LEAD_BLAIN190,Travis,Blain,Blain Bros Cattle Co,travis@blainbros.example,(541) 555-8090,Working,Referral - Whitfield,Cattle Ranching,Warm
00QAx0LEAD_O'BRI191,Megan,O'Brien,O'Brien Equine Boarding,megan@obrienequine.example,(541) 555-8101,New,Cold Call,Dairy Farming,Warm
00QAx0LEAD_FOSTE192,Wade,Foster,Crooked River Cattle,wade@crookedrivercattle.example,(541) 555-8112,Qualified,Web Form,Sheep Ranching,Warm
00QAx0LEAD_MATHI193,Cody,Mathis,High Lonesome Ranch,cody@highlonesomeranch.example,(541) 555-8123,Qualified,Trade Show - NW Cattlemen,Cattle Ranching,Warm
00QAx0LEAD_DOYLE194,Garrett,Doyle,Painted Hills Cattle,garrett@paintedhillscattle.example,(541) 555-8134,Unqualified,Web Form,Sheep Ranching,Cold
00QAx0LEAD_BECKE195,Nora,Beckett,Wychus Creek Ranch,nora@wychuscreek.example,(541) 555-8145,New,Web Form,Cattle Ranching,Warm
00QAx0LEAD_YARBO196,Dell,Yarborough,Ochoco Cattle Co,dell@ochococattle.example,(541) 555-8156,New,Referral - Whitfield,Cattle Ranching,Warm
00QAx0LEAD_RENNE197,Cal,Renner,Pine Mountain Ranch,cal@pinemountainranch.example,(541) 555-8167,Unqualified,Referral - Whitfield,Equine Boarding,Hot
00QAx0LEAD_LINDQ198,Greta,Lindqvist,Aspen Valley Ranch,greta@aspenvalleyranch.example,(541) 555-8178,Working,CBRA referral,Dairy Farming,Warm
00QAx0LEAD_CALLO199,Russ,Calloway,Bear Creek Livestock,russ@bearcreeklivestock.example,(541) 555-8189,New,CBRA referral,Dairy Farming,Warm
00QAx0LEAD_BLAIN200,Travis,Blain,Blain Bros Cattle Co,travis@blainbros.example,(541) 555-8200,Working,Cold Call,Cattle Ranching,Hot
00QAx0LEAD_O'BRI201,Megan,O'Brien,O'Brien Equine Boarding,megan@obrienequine.example,(541) 555-8211,Working,Referral - Whitfield,Cattle Ranching,Warm
00QAx0LEAD_FOSTE202,Wade,Foster,Crooked River Cattle,wade@crookedrivercattle.example,(541) 555-8222,Nurturing,CBRA referral,Equine Boarding,Warm
00QAx0LEAD_MATHI203,Cody,Mathis,High Lonesome Ranch,cody@highlonesomeranch.example,(541) 555-8233,Unqualified,Web Form,Cattle Ranching,Warm
00QAx0LEAD_DOYLE204,Garrett,Doyle,Painted Hills Cattle,garrett@paintedhillscattle.example,(541) 555-8244,Nurturing,Cold Call,Equine Boarding,Warm
00QAx0LEAD_BECKE205,Nora,Beckett,Wychus Creek Ranch,nora@wychuscreek.example,(541) 555-8255,Qualified,Web Form,Dairy Farming,Warm
00QAx0LEAD_YARBO206,Dell,Yarborough,Ochoco Cattle Co,dell@ochococattle.example,(541) 555-8266,Qualified,CBRA referral,Cattle Ranching,Hot
00QAx0LEAD_RENNE207,Cal,Renner,Pine Mountain Ranch,cal@pinemountainranch.example,(541) 555-8277,New,Referral - Whitfield,Equine Boarding,Hot
00QAx0LEAD_LINDQ208,Greta,Lindqvist,Aspen Valley Ranch,greta@aspenvalleyranch.example,(541) 555-8288,Nurturing,Web Form,Cattle Ranching,Hot
00QAx0LEAD_CALLO209,Russ,Calloway,Bear Creek Livestock,russ@bearcreeklivestock.example,(541) 555-8299,Working,Referral - Henderson,Cattle Ranching,Hot
00QAx0LEAD_BLAIN210,Travis,Blain,Blain Bros Cattle Co,travis@blainbros.example,(541) 555-8310,Working,Referral - Whitfield,Cattle Ranching,Warm
00QAx0LEAD_O'BRI211,Megan,O'Brien,O'Brien Equine Boarding,megan@obrienequine.example,(541) 555-8321,New,Referral - Henderson,Cattle Ranching,Warm
00QAx0LEAD_FOSTE212,Wade,Foster,Crooked River Cattle,wade@crookedrivercattle.example,(541) 555-8332,Unqualified,CBRA referral,Sheep Ranching,Warm
00QAx0LEAD_MATHI213,Cody,Mathis,High Lonesome Ranch,cody@highlonesomeranch.example,(541) 555-8343,Working,Cold Call,Cattle Ranching,Warm
00QAx0LEAD_DOYLE214,Garrett,Doyle,Painted Hills Cattle,garrett@paintedhillscattle.example,(541) 555-8354,Nurturing,CBRA referral,Dairy Farming,Hot
00QAx0LEAD_BECKE215,Nora,Beckett,Wychus Creek Ranch,nora@wychuscreek.example,(541) 555-8365,Working,Trade Show - NW Cattlemen,Sheep Ranching,Cold
00QAx0LEAD_YARBO216,Dell,Yarborough,Ochoco Cattle Co,dell@ochococattle.example,(541) 555-8376,Qualified,Cold Call,Dairy Farming,Warm
00QAx0LEAD_RENNE217,Cal,Renner,Pine Mountain Ranch,cal@pinemountainranch.example,(541) 555-8387,New,Referral - Henderson,Equine Boarding,Warm
00QAx0LEAD_LINDQ218,Greta,Lindqvist,Aspen Valley Ranch,greta@aspenvalleyranch.example,(541) 555-8398,Unqualified,Trade Show - NW Cattlemen,Dairy Farming,Cold
00QAx0LEAD_CALLO219,Russ,Calloway,Bear Creek Livestock,russ@bearcreeklivestock.example,(541) 555-8409,Unqualified,Trade Show - NW Cattlemen,Dairy Farming,Warm
00QAx0LEAD_BLAIN220,Travis,Blain,Blain Bros Cattle Co,travis@blainbros.example,(541) 555-8420,New,CBRA referral,Dairy Farming,Cold
00QAx0LEAD_O'BRI221,Megan,O'Brien,O'Brien Equine Boarding,megan@obrienequine.example,(541) 555-8431,Qualified,Cold Call,Sheep Ranching,Warm
00QAx0LEAD_FOSTE222,Wade,Foster,Crooked River Cattle,wade@crookedrivercattle.example,(541) 555-8442,Working,CBRA referral,Sheep Ranching,Warm
00QAx0LEAD_MATHI223,Cody,Mathis,High Lonesome Ranch,cody@highlonesomeranch.example,(541) 555-8453,Qualified,Referral - Henderson,Cattle Ranching,Cold
00QAx0LEAD_DOYLE224,Garrett,Doyle,Painted Hills Cattle,garrett@paintedhillscattle.example,(541) 555-8464,Working,CBRA referral,Cattle Ranching,Warm
00QAx0LEAD_BECKE225,Nora,Beckett,Wychus Creek Ranch,nora@wychuscreek.example,(541) 555-8475,New,Cold Call,Cattle Ranching,Warm
00QAx0LEAD_YARBO226,Dell,Yarborough,Ochoco Cattle Co,dell@ochococattle.example,(541) 555-8486,Working,Web Form,Cattle Ranching,Hot
00QAx0LEAD_RENNE227,Cal,Renner,Pine Mountain Ranch,cal@pinemountainranch.example,(541) 555-8497,Qualified,CBRA referral,Cattle Ranching,Warm
00QAx0LEAD_LINDQ228,Greta,Lindqvist,Aspen Valley Ranch,greta@aspenvalleyranch.example,(541) 555-8508,New,Referral - Henderson,Cattle Ranching,Warm
00QAx0LEAD_CALLO229,Russ,Calloway,Bear Creek Livestock,russ@bearcreeklivestock.example,(541) 555-8519,Nurturing,Trade Show - NW Cattlemen,Equine Boarding,Warm
00QAx0LEAD_BLAIN230,Travis,Blain,Blain Bros Cattle Co,travis@blainbros.example,(541) 555-8530,Working,CBRA referral,Sheep Ranching,Warm
00QAx0LEAD_O'BRI231,Megan,O'Brien,O'Brien Equine Boarding,megan@obrienequine.example,(541) 555-8541,New,Cold Call,Cattle Ranching,Cold
00QAx0LEAD_FOSTE232,Wade,Foster,Crooked River Cattle,wade@crookedrivercattle.example,(541) 555-8552,Working,Web Form,Dairy Farming,Warm
00QAx0LEAD_MATHI233,Cody,Mathis,High Lonesome Ranch,cody@highlonesomeranch.example,(541) 555-8563,Working,Referral - Henderson,Equine Boarding,Cold
00QAx0LEAD_DOYLE234,Garrett,Doyle,Painted Hills Cattle,garrett@paintedhillscattle.example,(541) 555-8574,Working,Trade Show - NW Cattlemen,Equine Boarding,Warm
00QAx0LEAD_BECKE235,Nora,Beckett,Wychus Creek Ranch,nora@wychuscreek.example,(541) 555-8585,New,CBRA referral,Equine Boarding,Hot
