id,calendar_id,summary,description,location,start,end,all_day,status,creator,organizer,recurrence,visibility
evt-0115,family,Facilities Walkthrough,Facilities Walkthrough session 115.,Gymnasium,2027-04-20T10:00:00-05:00,2027-04-20T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0116,family,Budget Review,Budget Review session 116.,Portable A,2027-04-22T11:00:00-05:00,2027-04-22T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0117,family,Community Partnership Call,Community Partnership Call session 117.,Portable B,2027-04-24T12:00:00-05:00,2027-04-24T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0118,family,PD Planning,PD Planning session 118.,Library Learning Commons,2027-04-26T13:00:00-05:00,2027-04-26T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0119,family,Grade Nine Transition,Grade Nine Transition session 119.,Main Office,2027-04-28T14:00:00-05:00,2027-04-28T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0120,family,Staff Meeting,Staff Meeting session 120.,Main Building,2027-04-30T09:00:00-05:00,2027-04-30T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,RRULE:FREQ=WEEKLY;COUNT=10,default
evt-0121,mary-work,Department Head Meeting,Department Head Meeting session 121.,Science Wing,2027-05-02T10:00:00-05:00,2027-05-02T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0122,family,Parent Council,Parent Council session 122.,Arts Wing,2027-05-04T11:00:00-05:00,2027-05-04T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0123,family,Equity Committee,Equity Committee session 123.,Gymnasium,2027-05-06T12:00:00-05:00,2027-05-06T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0124,mary-work,Wellness Committee,Wellness Committee session 124.,Portable A,2027-05-08T13:00:00-05:00,2027-05-08T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0125,mary-work,Class Coverage,Class Coverage session 125.,Portable B,2027-05-10T14:00:00-05:00,2027-05-10T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0126,family,Guidance Check In,Guidance Check In session 126.,Library Learning Commons,2027-05-12T09:00:00-05:00,2027-05-12T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0127,ridgewood-shared,Facilities Walkthrough,Facilities Walkthrough session 127.,Main Office,2027-05-14T10:00:00-05:00,2027-05-14T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0128,family,Budget Review,Budget Review session 128.,Main Building,2027-05-16T11:00:00-05:00,2027-05-16T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0129,mary-work,Community Partnership Call,Community Partnership Call session 129.,Science Wing,2027-05-18T12:00:00-05:00,2027-05-18T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
