id,firstName,lastName,workEmail,department,jobTitle,location,hireDate,status,supervisorId
EMP_CRSD_00750,Selena,Merritt,smerritt@cedarridgemiddle.edu,Library / Media,Media Specialist,Cedar Ridge Middle School,2025-11-12,Active,EMP_CRSD_00100
EMP_CRSD_00751,Diana,Grady,dgrady@cedarridgemiddle.edu,Athletics,"Head Coach, Cross Country",Cedar Ridge Middle School,2019-07-27,Active,EMP_CRSD_00100
EMP_CRSD_00752,Grant,Callahan,gcallahan@cedarridgemiddle.edu,Health Office,School Nurse,Cedar Ridge Middle School,2019-05-06,Active,EMP_CRSD_00100
EMP_CRSD_00753,Tamara,Langston,tlangston@cedarridgesd.org,HR / Payroll,HR Generalist,District Office,2016-11-16,Active,EMP_CRSD_00100
EMP_CRSD_00754,Sofia,Gentry,sgentry@cedarridgemiddle.edu,Counseling,College & Career Counselor,Cedar Ridge Middle School,2007-01-02,Active,EMP_CRSD_00100
EMP_CRSD_00755,Estella,Kirkland,ekirkland@cedarridgemiddle.edu,Health Office,Health Aide,Cedar Ridge Middle School,2016-07-07,Active,EMP_CRSD_00100
EMP_CRSD_00756,Tobias,Nguyen,tnguyen@cedarridgemiddle.edu,Counseling,College & Career Counselor,Cedar Ridge Middle School,2018-06-13,Active,EMP_CRSD_00100
EMP_CRSD_00757,Rosa,Callahan,rcallahan@cedarridgemiddle.edu,Nutrition Services,Cafeteria Associate,Cedar Ridge Middle School,2014-04-05,Active,EMP_CRSD_00100
EMP_CRSD_00758,Brianna,Delacroix,bdelacroix@cedarridgemiddle.edu,Arts,"Teacher, Theatre",Cedar Ridge Middle School,2022-04-27,Active,EMP_CRSD_00100
EMP_CRSD_00759,Nolan,Adams,nadams@cedarridgemiddle.edu,Mathematics,"Teacher, Math 6",Cedar Ridge Middle School,2009-10-07,Active,EMP_CRSD_00100
EMP_CRSD_00760,Christopher,Ellison,cellison@cedarridgemiddle.edu,Facilities,Groundskeeper,Cedar Ridge Middle School,2025-07-05,Active,EMP_CRSD_00100
EMP_CRSD_00761,Nolan,Sawyer,nsawyer@cedarridgemiddle.edu,Mathematics,"Teacher, Math 7",Cedar Ridge Middle School,2020-12-02,Active,EMP_CRSD_00100
EMP_CRSD_00762,Derek,Underwood,dunderwood@cedarridgemiddle.edu,Science,"Teacher, Life Science",Cedar Ridge Middle School,2013-12-26,Active,EMP_CRSD_00100
EMP_CRSD_00763,Zoe,Hargrove,zhargrove@cedarridgemiddle.edu,Athletics,Assistant Coach,Cedar Ridge Middle School,2015-05-17,Active,EMP_CRSD_00100
EMP_CRSD_00764,Spencer,Quintero,squintero@cedarridgemiddle.edu,Physical Education,Health Teacher,Cedar Ridge Middle School,2017-02-24,Active,EMP_CRSD_00100
EMP_CRSD_00765,Logan,Paxton,lpaxton@cedarridgemiddle.edu,Physical Education,"Teacher, Physical Education",Cedar Ridge Middle School,2008-06-27,Active,EMP_CRSD_00100
EMP_CRSD_00766,Chloe,Navarro,cnavarro@cedarridgemiddle.edu,Nutrition Services,Cafeteria Associate,Cedar Ridge Middle School,2022-06-17,Active,EMP_CRSD_00100
EMP_CRSD_00767,Dominic,Coleman,dcoleman@cedarridgemiddle.edu,Facilities,Groundskeeper,Cedar Ridge Middle School,2021-04-01,Active,EMP_CRSD_00100
EMP_CRSD_00768,Isabel,Bennett,ibennett@cedarridgemiddle.edu,Nutrition Services,Cafeteria Associate,Cedar Ridge Middle School,2023-05-16,Active,EMP_CRSD_00100
EMP_CRSD_00769,David,Villareal,dvillareal@cedarridgemiddle.edu,Counseling,School Counselor,Cedar Ridge Middle School,2016-04-16,Active,EMP_CRSD_00100
EMP_CRSD_00770,Lucas,Hendricks,lhendricks@cedarridgemiddle.edu,Mathematics,"Teacher, Math 7",Cedar Ridge Middle School,2012-01-20,Inactive,EMP_CRSD_00100
EMP_CRSD_00771,Ramon,Lockhart,rlockhart@cedarridgemiddle.edu,Nutrition Services,Food Services Lead,Cedar Ridge Middle School,2014-07-04,Active,EMP_CRSD_00100
EMP_CRSD_00772,Whitney,Redding,wredding@cedarridgemiddle.edu,Arts,"Teacher, Visual Arts",Cedar Ridge Middle School,2014-07-19,Active,EMP_CRSD_00100
EMP_CRSD_00773,Victor,Merritt,vmerritt@cedarridgemiddle.edu,Facilities,Groundskeeper,Cedar Ridge Middle School,2006-06-18,Active,EMP_CRSD_00100
EMP_CRSD_00774,Elena,Rowley,erowley@cedarridgemiddle.edu,Mathematics,"Teacher, Math 7",Cedar Ridge Middle School,2024-04-09,Active,EMP_CRSD_00100
EMP_CRSD_00775,Christopher,Maddox,cmaddox@cedarridgemiddle.edu,World Languages,"Teacher, French",Cedar Ridge Middle School,2012-10-06,Active,EMP_CRSD_00100
EMP_CRSD_00776,Chloe,Prescott,cprescott@cedarridgemiddle.edu,Administration,Assistant Principal,Cedar Ridge Middle School,2007-12-18,Active,
EMP_CRSD_00777,Cassidy,Quintero,cquintero@cedarridgemiddle.edu,Music,"Teacher, Choir",Cedar Ridge Middle School,2017-03-04,Active,EMP_CRSD_00100
EMP_CRSD_00778,Regina,Zimmerman,rzimmerman@cedarridgemiddle.edu,Administration,Office Manager,Cedar Ridge Middle School,2005-08-09,Active,EMP_CRSD_00100
EMP_CRSD_00779,Jenna,Andrews,jandrews@cedarridgemiddle.edu,Athletics,Assistant Coach,Cedar Ridge Middle School,2005-09-17,Active,EMP_CRSD_00100
EMP_CRSD_00780,Ricardo,Carrington,rcarrington@cedarridgemiddle.edu,Special Education,Resource Specialist,Cedar Ridge Middle School,2008-07-26,Active,EMP_CRSD_00100
EMP_CRSD_00781,Jessica,Ramsey,jramsey@cedarridgemiddle.edu,Music,"Teacher, Orchestra",Cedar Ridge Middle School,2016-05-11,Active,EMP_CRSD_00100
EMP_CRSD_00782,Leah,Mahoney,lmahoney@cedarridgemiddle.edu,Nutrition Services,Cafeteria Associate,Cedar Ridge Middle School,2018-11-06,Active,EMP_CRSD_00100
EMP_CRSD_00783,Christopher,Salazar,csalazar@cedarridgemiddle.edu,Science,"Teacher, Physical Science",Cedar Ridge Middle School,2025-01-01,Active,EMP_CRSD_00100
EMP_CRSD_00784,Trevor,Delacroix,tdelacroix@cedarridgemiddle.edu,Health Office,Health Aide,Cedar Ridge Middle School,2018-05-25,Active,EMP_CRSD_00100
EMP_CRSD_00785,Patrick,Fleming,pfleming@cedarridgemiddle.edu,Administration,Office Manager,Cedar Ridge Middle School,2007-11-15,Active,EMP_CRSD_00100
EMP_CRSD_00786,Abigail,Grady,agrady@cedarridgemiddle.edu,English / Language Arts,"Teacher, ELA 6",Cedar Ridge Middle School,2024-03-13,Active,EMP_CRSD_00100
EMP_CRSD_00787,Vanessa,Ingram,vingram@cedarridgemiddle.edu,Science,"Teacher, Life Science",Cedar Ridge Middle School,2019-02-17,Active,EMP_CRSD_00100
EMP_CRSD_00788,Martin,Redding,mredding@cedarridgemiddle.edu,Arts,"Teacher, Visual Arts",Cedar Ridge Middle School,2012-03-25,Active,EMP_CRSD_00100
EMP_CRSD_00789,Zachary,Farley,zfarley@cedarridgemiddle.edu,Science,"Teacher, Earth Science",Cedar Ridge Middle School,2016-11-07,Active,EMP_CRSD_00100
EMP_CRSD_00790,Jordan,Ishikawa,jishikawa@cedarridgemiddle.edu,Counseling,School Counselor,Cedar Ridge Middle School,2025-05-02,Active,EMP_CRSD_00100
EMP_CRSD_00791,Caleb,Yates,cyates@cedarridgemiddle.edu,English / Language Arts,Reading Interventionist,Cedar Ridge Middle School,2008-01-27,Active,EMP_CRSD_00100
EMP_CRSD_00792,Lila,Davenport,ldavenport@cedarridgemiddle.edu,Mathematics,"Teacher, Algebra I",Cedar Ridge Middle School,2018-02-07,Active,EMP_CRSD_00100
EMP_CRSD_00793,Ursula,Carrington,ucarrington@cedarridgemiddle.edu,Music,"Teacher, Orchestra",Cedar Ridge Middle School,2011-11-22,Active,EMP_CRSD_00100
EMP_CRSD_00794,Leah,Nguyen,lnguyen@cedarridgemiddle.edu,Health Office,Health Aide,Cedar Ridge Middle School,2016-06-03,Active,EMP_CRSD_00100
EMP_CRSD_00795,Joel,Adams,jadams@cedarridgemiddle.edu,Counseling,School Counselor,Cedar Ridge Middle School,2011-04-27,Active,EMP_CRSD_00100
EMP_CRSD_00796,Ruben,Gibson,rgibson@cedarridgemiddle.edu,Social Studies,"Teacher, 7th Grade U.S. History",Cedar Ridge Middle School,2008-05-16,Active,EMP_CRSD_00100
EMP_CRSD_00797,Ricardo,Nolan,rnolan@cedarridgemiddle.edu,Special Education,Special Education Teacher,Cedar Ridge Middle School,2014-10-10,Active,EMP_CRSD_00100
EMP_CRSD_00798,Sofia,Bailey,sbailey@cedarridgemiddle.edu,Administration,Registrar,Cedar Ridge Middle School,2025-06-17,Active,EMP_CRSD_00100
EMP_CRSD_00799,Kaitlyn,Mendez,kmendez@cedarridgemiddle.edu,Social Studies,"Teacher, 6th Grade Geography",Cedar Ridge Middle School,2017-04-09,Active,EMP_CRSD_00100
EMP_CRSD_00800,Hector,Maddox,hmaddox@cedarridgemiddle.edu,Library / Media,Librarian,Cedar Ridge Middle School,2015-01-28,Active,EMP_CRSD_00100
EMP_CRSD_00801,Terrence,Whitaker,twhitaker@cedarridgemiddle.edu,Physical Education,Health Teacher,Cedar Ridge Middle School,2008-02-09,Active,EMP_CRSD_00100
EMP_CRSD_00802,Leonard,Delgado,ldelgado@cedarridgemiddle.edu,Special Education,Resource Specialist,Cedar Ridge Middle School,2010-03-23,Active,EMP_CRSD_00100
EMP_CRSD_00803,Victor,Ellison,vellison@cedarridgemiddle.edu,Athletics,"Head Coach, Track",Cedar Ridge Middle School,2010-06-19,Active,EMP_CRSD_00100
EMP_CRSD_00804,Eli,Hendricks,ehendricks@cedarridgemiddle.edu,World Languages,"Teacher, Spanish",Cedar Ridge Middle School,2009-02-05,Active,EMP_CRSD_00100
EMP_CRSD_00805,Spencer,Winslow,swinslow@cedarridgemiddle.edu,Science,"Teacher, Earth Science",Cedar Ridge Middle School,2019-02-14,Active,EMP_CRSD_00100
EMP_CRSD_00806,Brandon,Quintero,bquintero@cedarridgemiddle.edu,Library / Media,Media Specialist,Cedar Ridge Middle School,2011-09-10,Active,EMP_CRSD_00100
EMP_CRSD_00807,Luna,Ellison,lellison@cedarridgemiddle.edu,Music,"Teacher, Choir",Cedar Ridge Middle School,2009-05-23,Active,EMP_CRSD_00100
EMP_CRSD_00808,Jenna,Sinclair,jsinclair@cedarridgemiddle.edu,Facilities,Custodian,Cedar Ridge Middle School,2015-08-05,Active,EMP_CRSD_00100
EMP_CRSD_00809,Nolan,Hendricks,nhendricks@cedarridgemiddle.edu,Mathematics,"Teacher, Math 7",Cedar Ridge Middle School,2018-11-08,Active,EMP_CRSD_00100
EMP_CRSD_00810,Nadia,Ingram,ningram@cedarridgemiddle.edu,Arts,"Teacher, Theatre",Cedar Ridge Middle School,2023-10-08,Active,EMP_CRSD_00100
EMP_CRSD_00811,Lance,Nolan,lnolan@cedarridgemiddle.edu,Library / Media,Media Specialist,Cedar Ridge Middle School,2022-08-22,Active,EMP_CRSD_00100
EMP_CRSD_00812,Brianna,Ellison,bellison@cedarridgesd.org,HR / Payroll,HR Generalist,District Office,2010-04-25,Terminated,EMP_CRSD_00100
EMP_CRSD_00813,Isaac,Cortez,icortez@cedarridgemiddle.edu,World Languages,"Teacher, French",Cedar Ridge Middle School,2020-08-09,Active,EMP_CRSD_00100
EMP_CRSD_00814,Wesley,Barnes,wbarnes@cedarridgemiddle.edu,Library / Media,Librarian,Cedar Ridge Middle School,2022-03-18,Active,EMP_CRSD_00100
EMP_CRSD_00815,Tobias,Clarke,tclarke@cedarridgemiddle.edu,Health Office,School Nurse,Cedar Ridge Middle School,2024-12-19,Active,EMP_CRSD_00100
EMP_CRSD_00816,Jessica,Sinclair,jsinclair@cedarridgemiddle.edu,Special Education,Instructional Aide,Cedar Ridge Middle School,2014-03-14,Active,EMP_CRSD_00100
EMP_CRSD_00817,Victor,Keller,vkeller@cedarridgemiddle.edu,Health Office,School Nurse,Cedar Ridge Middle School,2008-06-12,Active,EMP_CRSD_00100
EMP_CRSD_00818,Patrick,Merritt,pmerritt@cedarridgemiddle.edu,Administration,Registrar,Cedar Ridge Middle School,2016-04-26,Active,EMP_CRSD_00100
EMP_CRSD_00819,Javier,Carrington,jcarrington@cedarridgemiddle.edu,English / Language Arts,"Teacher, ELA 8",Cedar Ridge Middle School,2022-02-17,Terminated,EMP_CRSD_00100
EMP_CRSD_00820,Lucas,Bennett,lbennett@cedarridgemiddle.edu,Nutrition Services,Cafeteria Associate,Cedar Ridge Middle School,2008-07-28,Active,EMP_CRSD_00100
EMP_CRSD_00821,Eric,Bennett,ebennett@cedarridgemiddle.edu,Physical Education,Health Teacher,Cedar Ridge Middle School,2007-02-21,Active,EMP_CRSD_00100
EMP_CRSD_00822,Miranda,Bailey,mbailey@cedarridgemiddle.edu,Health Office,School Nurse,Cedar Ridge Middle School,2022-10-24,Active,EMP_CRSD_00100
EMP_CRSD_00823,Jerome,Garrison,jgarrison@cedarridgemiddle.edu,Library / Media,Librarian,Cedar Ridge Middle School,2025-07-24,Active,EMP_CRSD_00100
EMP_CRSD_00824,Joel,Langston,jlangston@cedarridgemiddle.edu,English / Language Arts,Reading Interventionist,Cedar Ridge Middle School,2015-03-10,Terminated,EMP_CRSD_00100
EMP_CRSD_00825,Tamara,Sinclair,tsinclair@cedarridgemiddle.edu,Physical Education,"Teacher, Physical Education",Cedar Ridge Middle School,2011-11-22,Active,EMP_CRSD_00100
EMP_CRSD_00826,Joel,Sinclair,jsinclair@cedarridgemiddle.edu,Physical Education,Health Teacher,Cedar Ridge Middle School,2006-09-22,Active,EMP_CRSD_00100
EMP_CRSD_00827,Tobias,Coleman,tcoleman@cedarridgemiddle.edu,Technology,IT Support Technician,Cedar Ridge Middle School,2012-01-04,Active,EMP_CRSD_00100
EMP_CRSD_00828,Ethan,Whitaker,ewhitaker@cedarridgemiddle.edu,Science,"Teacher, Life Science",Cedar Ridge Middle School,2009-08-09,Active,EMP_CRSD_00100
EMP_CRSD_00829,Paige,Ellison,pellison@cedarridgemiddle.edu,Facilities,Custodian,Cedar Ridge Middle School,2023-09-16,Active,EMP_CRSD_00100
EMP_CRSD_00830,Gabriel,Yamamoto,gyamamoto@cedarridgemiddle.edu,English / Language Arts,"Teacher, ELA 6",Cedar Ridge Middle School,2010-03-12,Active,EMP_CRSD_00100
EMP_CRSD_00831,Seth,Winslow,swinslow@cedarridgemiddle.edu,Science,"Teacher, Physical Science",Cedar Ridge Middle School,2011-11-05,Active,EMP_CRSD_00100
EMP_CRSD_00832,Logan,Bennett,lbennett@cedarridgemiddle.edu,Technology,IT Support Technician,Cedar Ridge Middle School,2025-04-26,Active,EMP_CRSD_00100
EMP_CRSD_00833,Laura,Bennett,lbennett@cedarridgemiddle.edu,Athletics,"Head Coach, Track",Cedar Ridge Middle School,2008-11-28,Active,EMP_CRSD_00100
EMP_CRSD_00834,Diana,Jennings,djennings@cedarridgemiddle.edu,Library / Media,Librarian,Cedar Ridge Middle School,2006-12-14,Active,EMP_CRSD_00100
EMP_CRSD_00835,Kevin,Winslow,kwinslow@cedarridgemiddle.edu,World Languages,"Teacher, Spanish",Cedar Ridge Middle School,2014-06-04,Active,EMP_CRSD_00100
EMP_CRSD_00836,Jenna,Everhart,jeverhart@cedarridgemiddle.edu,Mathematics,"Teacher, Pre-Algebra",Cedar Ridge Middle School,2017-09-01,Active,EMP_CRSD_00100
EMP_CRSD_00837,Brandon,Fitzgerald,bfitzgerald@cedarridgemiddle.edu,Arts,"Teacher, Theatre",Cedar Ridge Middle School,2021-12-10,Active,EMP_CRSD_00100
EMP_CRSD_00838,Rachel,Clarke,rclarke@cedarridgemiddle.edu,Social Studies,"Teacher, 8th Grade Civics",Cedar Ridge Middle School,2022-10-07,Active,EMP_CRSD_00100
EMP_CRSD_00839,Regina,Winslow,rwinslow@cedarridgemiddle.edu,Health Office,School Nurse,Cedar Ridge Middle School,2025-11-11,Active,EMP_CRSD_00100
EMP_CRSD_00840,Sofia,Dalton,sdalton@cedarridgemiddle.edu,Science,"Teacher, Earth Science",Cedar Ridge Middle School,2017-03-15,Active,EMP_CRSD_00100
EMP_CRSD_00841,Kaitlyn,Underwood,kunderwood@cedarridgemiddle.edu,Athletics,"Head Coach, Track",Cedar Ridge Middle School,2022-09-19,Active,EMP_CRSD_00100
EMP_CRSD_00842,Fiona,Fowler,ffowler@cedarridgemiddle.edu,Administration,Assistant Principal,Cedar Ridge Middle School,2006-10-20,Active,
