id,calendar_id,summary,description,location,start,end,all_day,status,creator,organizer,recurrence,visibility
evt-256,brandon.kelly@Greenridertech.co,Call Katya - 07/17,Weekly Friday check-in with daughter in Brooklyn.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-07-17T19:00:00-04:00,2026-07-17T19:30:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-257,brandon.kelly@Greenridertech.co,Call Katya - 07/24,Weekly Friday check-in with daughter in Brooklyn.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-07-24T19:00:00-04:00,2026-07-24T19:30:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-258,brandon.kelly@Greenridertech.co,Call Katya - 07/31,Weekly Friday check-in with daughter in Brooklyn.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-07-31T19:00:00-04:00,2026-07-31T19:30:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-259,brandon.kelly@Greenridertech.co,Call Katya - 08/07,Weekly Friday check-in with daughter in Brooklyn.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-08-07T19:00:00-04:00,2026-08-07T19:30:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-260,brandon.kelly@Greenridertech.co,Call Katya - 08/14,Weekly Friday check-in with daughter in Brooklyn.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-08-14T19:00:00-04:00,2026-08-14T19:30:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-261,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 04/04,Selling honey. Week 1 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-04-04T07:00:00-04:00,2026-04-04T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-262,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 04/11,Selling honey. Week 2 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-04-11T07:00:00-04:00,2026-04-11T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-263,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 04/18,Selling honey. Week 3 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-04-18T07:00:00-04:00,2026-04-18T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-264,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 04/25,Selling honey. Week 4 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-04-25T07:00:00-04:00,2026-04-25T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-265,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 05/02,Selling honey. Week 5 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-05-02T07:00:00-04:00,2026-05-02T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-266,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 05/09,Selling honey. Week 6 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-05-09T07:00:00-04:00,2026-05-09T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-267,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 05/16,Selling honey. Week 7 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-05-16T07:00:00-04:00,2026-05-16T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-268,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 05/23,Selling honey. Week 8 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-05-23T07:00:00-04:00,2026-05-23T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-269,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 05/30,Selling honey. Week 9 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-05-30T07:00:00-04:00,2026-05-30T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-270,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 06/06,Selling honey. Week 10 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-06-06T07:00:00-04:00,2026-06-06T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-271,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 06/13,Selling honey. Week 11 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-06-13T07:00:00-04:00,2026-06-13T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-272,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 06/20,Selling honey. Week 12 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-06-20T07:00:00-04:00,2026-06-20T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-273,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 06/27,Selling honey. Week 13 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-06-27T07:00:00-04:00,2026-06-27T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-274,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 07/04,Selling honey. Week 14 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-07-04T07:00:00-04:00,2026-07-04T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-275,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 07/11,Selling honey. Week 15 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-07-11T07:00:00-04:00,2026-07-11T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-276,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 07/18,Selling honey. Week 16 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-07-18T07:00:00-04:00,2026-07-18T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-277,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 07/25,Selling honey. Week 17 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-07-25T07:00:00-04:00,2026-07-25T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-278,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 08/01,Selling honey. Week 18 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-08-01T07:00:00-04:00,2026-08-01T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-279,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 08/08,Selling honey. Week 19 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-08-08T07:00:00-04:00,2026-08-08T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-280,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 08/15,Selling honey. Week 20 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-08-15T07:00:00-04:00,2026-08-15T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-281,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 08/22,Selling honey. Week 21 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-08-22T07:00:00-04:00,2026-08-22T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-282,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 08/29,Selling honey. Week 22 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-08-29T07:00:00-04:00,2026-08-29T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-283,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 09/05,Selling honey. Week 23 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-09-05T07:00:00-04:00,2026-09-05T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-284,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 09/12,Selling honey. Week 24 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-09-12T07:00:00-04:00,2026-09-12T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-285,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 09/19,Selling honey. Week 25 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-09-19T07:00:00-04:00,2026-09-19T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-286,brandon.kelly@Greenridertech.co,Briarwood Farmers Market - 09/26,Selling honey. Week 26 of market season.,"Briarwood Farmers Market Pavilion, 301 Byberry Rd, Philadelphia, PA 19116",2026-09-26T07:00:00-04:00,2026-09-26T13:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-287,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Apr 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-04-01T08:30:00-04:00,2026-04-01T08:50:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-288,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - May 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-05-01T08:30:00-04:00,2026-05-01T08:50:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-289,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Jun 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-06-01T08:30:00-04:00,2026-06-01T08:50:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-290,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Jul 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-07-01T08:30:00-04:00,2026-07-01T08:50:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-291,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Aug 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-08-01T08:30:00-04:00,2026-08-01T08:50:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-292,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Sep 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-09-01T08:30:00-04:00,2026-09-01T08:50:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-293,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Oct 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-10-01T08:30:00-04:00,2026-10-01T08:50:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-294,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Nov 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-11-01T08:30:00-05:00,2026-11-01T08:50:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-295,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Dec 2026,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-12-01T08:30:00-05:00,2026-12-01T08:50:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-296,brandon.kelly@Greenridertech.co,Western Union - Halyna $400 - Jan 2027,Monthly transfer to Halyna in Kharkiv.,"1042 Ferndale Street, Philadelphia, PA 19111",2027-01-01T08:30:00-05:00,2027-01-01T08:50:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-297,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - Apr 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-04-15T09:00:00-04:00,2026-04-15T12:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-298,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - May 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-05-15T09:00:00-04:00,2026-05-15T12:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-299,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - Jun 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-06-15T09:00:00-04:00,2026-06-15T12:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-300,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - Jul 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-07-15T09:00:00-04:00,2026-07-15T12:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-301,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - Aug 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-08-15T09:00:00-04:00,2026-08-15T12:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-302,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - Sep 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-09-15T09:00:00-04:00,2026-09-15T12:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-303,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - Oct 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-10-15T09:00:00-04:00,2026-10-15T12:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-304,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - Nov 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-11-15T09:00:00-05:00,2026-11-15T12:00:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-305,brandon.kelly@Greenridertech.co,Hive inspection - all 12 colonies - Dec 15,Full 12-colony health inspection.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-12-15T09:00:00-05:00,2026-12-15T12:00:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-306,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - Apr,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-04-28T20:00:00-04:00,2026-04-28T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-307,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - May,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-05-28T20:00:00-04:00,2026-05-28T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-308,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - Jun,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-06-28T20:00:00-04:00,2026-06-28T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-309,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - Jul,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-07-28T20:00:00-04:00,2026-07-28T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-310,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - Aug,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-08-28T20:00:00-04:00,2026-08-28T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-311,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - Sep,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-09-28T20:00:00-04:00,2026-09-28T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-312,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - Oct,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-10-28T20:00:00-04:00,2026-10-28T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-313,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - Nov,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-11-28T20:00:00-05:00,2026-11-28T21:00:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-314,brandon.kelly@Greenridertech.co,Send invoice summary to Steve - Dec,Month-end bookkeeping to Kelford & Associates.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-12-28T20:00:00-05:00,2026-12-28T21:00:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-315,brandon.kelly@Greenridertech.co,Greenleaf Orthopedic - Dr. Ramos pre-op consult,Pre-op consult before Sept 8 right knee replacement.,"Greenleaf Orthopedic Associates, Philadelphia",2026-08-20T13:00:00-04:00,2026-08-20T14:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-316,brandon.kelly@Greenridertech.co,Right knee replacement - Greenleaf Orthopedic,"Right knee replacement, Dr. Ramos. Uber home. Andriy staying week.","Greenleaf Orthopedic Associates, Philadelphia",2026-09-08T06:30:00-04:00,2026-09-08T10:30:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-317,brandon.kelly@Greenridertech.co,Bridgeton Chess Club Fall Classic 2026 - tournament,Full-day tournament. Board 1 opening round.,Ridgemont Community Center,2026-10-10T08:00:00-04:00,2026-10-10T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-318,brandon.kelly@Greenridertech.co,Thanksgiving - Kellys and Vasyl and Irina,"Andriy, Mila, Katya, Vasyl, Irina.","1042 Ferndale Street, Philadelphia, PA 19111",2026-11-26T15:00:00-05:00,2026-11-26T20:00:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-319,brandon.kelly@Greenridertech.co,WhatsApp video - Halyna - Christmas,Extended Christmas video call.,"1042 Ferndale Street, Philadelphia, PA 19111",2026-12-25T10:00:00-05:00,2026-12-25T11:00:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-320,brandon.kelly@Greenridertech.co,Bridgeton Chess Club Spring Open 2026,Spring Open tournament.,Ridgemont Community Center,2026-03-14T08:00:00-04:00,2026-03-14T21:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-321,brandon.kelly@Greenridertech.co,Send year-end books to Steve Hoffman,Kelly Electric 2026 tax package.,"1042 Ferndale Street, Philadelphia, PA 19111",2027-01-30T10:00:00-05:00,2027-01-30T11:00:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-322,brandon.kelly@Greenridertech.co,Baltimore weekend - Andriy and Mila,First post-op weekend visit.,"Baltimore, MD",2027-03-13T10:00:00-05:00,2027-03-13T20:00:00-05:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-323,brandon.kelly@Greenridertech.co,200A panel upgrade - Whitman,Job site - Darren assisting.,"Fox Chase, PA",2026-04-06T07:00:00-04:00,2026-04-06T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-324,brandon.kelly@Greenridertech.co,EV charger install - Brennan,Job site - Darren assisting.,"Glenside, PA",2026-04-13T07:00:00-04:00,2026-04-13T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-325,brandon.kelly@Greenridertech.co,Whole-house rewire day 1 - O'Neil,Job site - Darren assisting.,"Ambler, PA",2026-04-27T07:00:00-04:00,2026-04-27T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-326,brandon.kelly@Greenridertech.co,Whole-house rewire day 2 - O'Neil,Job site - Darren assisting.,"Ambler, PA",2026-04-28T07:00:00-04:00,2026-04-28T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-327,brandon.kelly@Greenridertech.co,Whole-house rewire day 3 - O'Neil,Job site - Darren assisting.,"Ambler, PA",2026-04-29T07:00:00-04:00,2026-04-29T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-328,brandon.kelly@Greenridertech.co,Whole-house rewire day 4 - O'Neil,Job site - Darren assisting.,"Ambler, PA",2026-04-30T07:00:00-04:00,2026-04-30T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-329,brandon.kelly@Greenridertech.co,Exam room circuits - Doylestown Dental,Job site - Darren assisting.,"Doylestown, PA",2026-05-11T07:00:00-04:00,2026-05-11T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-330,brandon.kelly@Greenridertech.co,Panel service - Cavanaugh,Job site - Darren assisting.,"Cheltenham, PA",2026-05-18T07:00:00-04:00,2026-05-18T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-331,brandon.kelly@Greenridertech.co,EV charger - Ackerman,Job site - Darren assisting.,"Jenkintown, PA",2026-06-08T07:00:00-04:00,2026-06-08T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-332,brandon.kelly@Greenridertech.co,LED retrofit day 1 - Dorsey Auto Body,Job site - Darren assisting.,"Trooper, PA",2026-06-12T07:00:00-04:00,2026-06-12T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-333,brandon.kelly@Greenridertech.co,LED retrofit day 2 - Dorsey Auto Body,Job site - Darren assisting.,"Trooper, PA",2026-06-13T07:00:00-04:00,2026-06-13T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-334,brandon.kelly@Greenridertech.co,LED retrofit day 3 - Dorsey Auto Body,Job site - Darren assisting.,"Trooper, PA",2026-06-14T07:00:00-04:00,2026-06-14T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-335,brandon.kelly@Greenridertech.co,Kitchen circuits - Chen,Job site - Darren assisting.,"Newtown, PA",2026-07-06T07:00:00-04:00,2026-07-06T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-336,brandon.kelly@Greenridertech.co,Panel upgrade - Petrenko,Job site - Darren assisting.,"Warminster, PA",2026-07-13T07:00:00-04:00,2026-07-13T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
evt-337,brandon.kelly@Greenridertech.co,Service upgrade - Iyer,Job site - Darren assisting.,"Blue Bell, PA",2026-08-03T07:00:00-04:00,2026-08-03T15:00:00-04:00,false,confirmed,brandon.kelly@Greenridertech.co,brandon.kelly@Greenridertech.co,,default
