id,company_id,first_name,last_name,email,department,job_title,rate,payment_unit,flsa_status,start_date,terminated
1178,ridgewood-001,Rania,Chen,rania.chen1178@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2018-05-09,false
1179,ridgewood-001,Yuki,Mensah,yuki.mensah1179@ridgewoodcollegiate.ca,French,French Teacher,64000,Year,Exempt,2024-11-28,false
1180,ridgewood-001,Rania,Sharma,rania.sharma1180@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,86000,Year,Exempt,2017-09-12,false
1181,ridgewood-001,Anya,Santos,anya.santos1181@ridgewoodcollegiate.ca,Special Education,Education Assistant,54000,Year,Exempt,2018-02-28,false
1182,ridgewood-001,Ethan,Fernandez,ethan.fernandez1182@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,54000,Year,Exempt,2024-12-03,false
1183,ridgewood-001,Chloe,Antoine,chloe.antoine1183@ridgewoodcollegiate.ca,English,English Teacher,72000,Year,Exempt,2015-03-22,true
1184,ridgewood-001,Amara,Park,amara.park1184@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2024-12-19,false
1185,ridgewood-001,Grace,Santos,grace.santos1185@ridgewoodcollegiate.ca,Science,Science Teacher,68000,Year,Exempt,2025-01-14,false
1186,ridgewood-001,Bruno,Petrov,bruno.petrov1186@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,94000,Year,Exempt,2025-10-09,false
1187,ridgewood-001,Mateo,Wallace,mateo.wallace1187@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2016-08-04,false
1188,ridgewood-001,Nadia,Osei,nadia.osei1188@ridgewoodcollegiate.ca,Science,Science Teacher,70000,Year,Exempt,2013-01-18,false
1189,ridgewood-001,Wei,Osei,wei.osei1189@ridgewoodcollegiate.ca,Special Education,Education Assistant,54000,Year,Exempt,2024-06-20,false
1190,ridgewood-001,Silas,Okafor,silas.okafor1190@ridgewoodcollegiate.ca,English,English Teacher,66000,Year,Exempt,2020-10-28,false
1191,ridgewood-001,Lucas,Kim,lucas.kim1191@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,50000,Year,Exempt,2016-04-22,false
1192,ridgewood-001,Bianca,Cohen,bianca.cohen1192@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,92000,Year,Exempt,2023-08-02,false
1193,ridgewood-001,Lucas,Lindqvist,lucas.lindqvist1193@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2014-02-06,false
1194,ridgewood-001,Kofi,Bauer,kofi.bauer1194@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,96000,Year,Exempt,2021-12-12,false
1195,ridgewood-001,Hassan,Okonkwo,hassan.okonkwo1195@ridgewoodcollegiate.ca,Science,Science Teacher,70000,Year,Exempt,2022-07-15,false
1196,ridgewood-001,Hassan,Rossi,hassan.rossi1196@ridgewoodcollegiate.ca,Special Education,Education Assistant,50000,Year,Exempt,2011-05-21,false
1197,ridgewood-001,Andre,Dubois,andre.dubois1197@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,66000,Year,Exempt,2017-02-18,false
1198,ridgewood-001,Emma,Yamada,emma.yamada1198@ridgewoodcollegiate.ca,English,English Teacher,66000,Year,Exempt,2026-02-21,false
1199,ridgewood-001,Yara,Santos,yara.santos1199@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,84000,Year,Exempt,2011-12-25,false
1200,ridgewood-001,Farah,Patel,farah.patel1200@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,54000,Year,Exempt,2017-09-07,false
1201,ridgewood-001,Petra,Cohen,petra.cohen1201@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2016-11-11,false
1202,ridgewood-001,Selim,Murphy,selim.murphy1202@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2018-12-01,false
1203,ridgewood-001,Oona,Reyes,oona.reyes1203@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2020-04-27,false
1204,ridgewood-001,Kai,Sullivan,kai.sullivan1204@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,70000,Year,Exempt,2021-01-26,false
1205,ridgewood-001,Silas,Larsen,silas.larsen1205@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2026-02-03,false
1206,ridgewood-001,Selim,Sullivan,selim.sullivan1206@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,66000,Year,Exempt,2019-12-19,false
1207,ridgewood-001,Ethan,Haddad,ethan.haddad1207@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2016-05-13,false
1208,ridgewood-001,Petra,Costa,petra.costa1208@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,52000,Year,Exempt,2017-05-12,false
1209,ridgewood-001,Bruno,Kim,bruno.kim1209@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2021-09-22,false
1210,ridgewood-001,Yara,Tremblay,yara.tremblay1210@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,94000,Year,Exempt,2012-09-26,false
1211,ridgewood-001,Kai,Sharma,kai.sharma1211@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,86000,Year,Exempt,2023-02-09,false
1212,ridgewood-001,Ethan,Petrov,ethan.petrov1212@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,96000,Year,Exempt,2022-12-21,false
1213,ridgewood-001,Isabella,Nguyen,isabella.nguyen1213@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,70000,Year,Exempt,2025-07-28,false
1214,ridgewood-001,Reza,Silva,reza.silva1214@ridgewoodcollegiate.ca,English,English Teacher,70000,Year,Exempt,2013-02-24,false
1215,ridgewood-001,Ingrid,Dupont,ingrid.dupont1215@ridgewoodcollegiate.ca,Social Studies,History Teacher,88000,Year,Exempt,2019-09-09,false
1216,ridgewood-001,Amara,Antoine,amara.antoine1216@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,88000,Year,Exempt,2016-02-16,false
1217,ridgewood-001,Jayden,Santos,jayden.santos1217@ridgewoodcollegiate.ca,Special Education,Education Assistant,54000,Year,Exempt,2014-12-11,false
1218,ridgewood-001,Oona,Lindqvist,oona.lindqvist1218@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,84000,Year,Exempt,2025-09-15,false
1219,ridgewood-001,Ines,Nazari,ines.nazari1219@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,94000,Year,Exempt,2022-07-03,false
1220,ridgewood-001,Hana,Ramos,hana.ramos1220@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2013-04-25,false
1221,ridgewood-001,Nina,Adeyemi,nina.adeyemi1221@ridgewoodcollegiate.ca,Science,Science Teacher,72000,Year,Exempt,2014-04-04,false
1222,ridgewood-001,Elena,Ivanov,elena.ivanov1222@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,94000,Year,Exempt,2023-11-24,false
1223,ridgewood-001,Levi,Nguyen,levi.nguyen1223@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,96000,Year,Exempt,2012-09-28,false
1224,ridgewood-001,Fatima,Thompson,fatima.thompson1224@ridgewoodcollegiate.ca,English,English Teacher,72000,Year,Exempt,2023-11-03,false
1225,ridgewood-001,Jamal,Mbeki,jamal.mbeki1225@ridgewoodcollegiate.ca,Science,Science Teacher,72000,Year,Exempt,2015-09-01,false
1226,ridgewood-001,Priya,Cohen,priya.cohen1226@ridgewoodcollegiate.ca,English,English Teacher,70000,Year,Exempt,2011-02-05,false
1227,ridgewood-001,Omar,Park,omar.park1227@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2013-06-05,false
1228,ridgewood-001,Anya,Park,anya.park1228@ridgewoodcollegiate.ca,French,French Teacher,68000,Year,Exempt,2018-06-16,false
1229,ridgewood-001,Jonas,Tanaka,jonas.tanaka1229@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,54000,Year,Exempt,2020-03-13,false
1230,ridgewood-001,Talia,Patel,talia.patel1230@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2016-01-25,false
1231,ridgewood-001,Petra,Boateng,petra.boateng1231@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,56000,Year,Exempt,2021-04-27,false
1232,ridgewood-001,Mia,Mbeki,mia.mbeki1232@ridgewoodcollegiate.ca,French,French Teacher,70000,Year,Exempt,2025-09-14,false
1233,ridgewood-001,Diego,Vasquez,diego.vasquez1233@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2026-12-01,false
1234,ridgewood-001,Bianca,Petrov,bianca.petrov1234@ridgewoodcollegiate.ca,English,English Teacher,72000,Year,Exempt,2026-07-23,false
1235,ridgewood-001,Diego,Bianchi,diego.bianchi1235@ridgewoodcollegiate.ca,French,French Teacher,66000,Year,Exempt,2015-05-26,false
1236,ridgewood-001,Nina,Larsen,nina.larsen1236@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2012-02-10,false
1237,ridgewood-001,Chloe,Ali,chloe.ali1237@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,64000,Year,Exempt,2025-11-26,false
1238,ridgewood-001,Hassan,Serrano,hassan.serrano1238@ridgewoodcollegiate.ca,French,French Teacher,70000,Year,Exempt,2020-11-24,true
1239,ridgewood-001,Hassan,Vidal,hassan.vidal1239@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2013-01-06,false
1240,ridgewood-001,Rafael,Serrano,rafael.serrano1240@ridgewoodcollegiate.ca,French,French Teacher,68000,Year,Exempt,2026-11-20,false
1241,ridgewood-001,Bruno,Bauer,bruno.bauer1241@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,80000,Year,Exempt,2013-02-09,false
1242,ridgewood-001,Diego,Haddad,diego.haddad1242@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2013-10-19,false
1243,ridgewood-001,Rafael,Serrano,rafael.serrano1243@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,50000,Year,Exempt,2018-09-07,false
1244,ridgewood-001,Hana,Okonkwo,hana.okonkwo1244@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,100000,Year,Exempt,2017-04-21,false
1245,ridgewood-001,Kofi,Zhang,kofi.zhang1245@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,80000,Year,Exempt,2011-01-20,false
1246,ridgewood-001,Yuki,Serrano,yuki.serrano1246@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,52000,Year,Exempt,2023-11-23,false
1247,ridgewood-001,Hassan,Boateng,hassan.boateng1247@ridgewoodcollegiate.ca,English,English Teacher,66000,Year,Exempt,2020-12-14,false
1248,ridgewood-001,Grace,Cohen,grace.cohen1248@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,100000,Year,Exempt,2018-10-24,false
1249,ridgewood-001,Oona,Vidal,oona.vidal1249@ridgewoodcollegiate.ca,Science,Science Teacher,74000,Year,Exempt,2022-02-02,false
1250,ridgewood-001,Priya,Reyes,priya.reyes1250@ridgewoodcollegiate.ca,Science,Science Teacher,70000,Year,Exempt,2014-06-02,false
1251,ridgewood-001,Selim,Dubois,selim.dubois1251@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,68000,Year,Exempt,2014-07-24,false
1252,ridgewood-001,Jonas,Okafor,jonas.okafor1252@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,80000,Year,Exempt,2013-09-16,false
1253,ridgewood-001,Jonas,Novak,jonas.novak1253@ridgewoodcollegiate.ca,Special Education,Education Assistant,54000,Year,Exempt,2013-09-10,false
1254,ridgewood-001,Sofia,Bianchi,sofia.bianchi1254@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,82000,Year,Exempt,2011-12-21,false
1255,ridgewood-001,Fatima,Vidal,fatima.vidal1255@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,96000,Year,Exempt,2012-06-06,false
1256,ridgewood-001,Chloe,Tremblay,chloe.tremblay1256@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2020-12-06,false
1257,ridgewood-001,Grace,Tremblay,grace.tremblay1257@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,94000,Year,Exempt,2019-06-13,false
1258,ridgewood-001,Fatima,Santos,fatima.santos1258@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2025-05-10,false
1259,ridgewood-001,Hana,Novak,hana.novak1259@ridgewoodcollegiate.ca,Special Education,Education Assistant,54000,Year,Exempt,2017-12-03,false
1260,ridgewood-001,Silas,Osei,silas.osei1260@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,98000,Year,Exempt,2024-03-28,false
1261,ridgewood-001,Silas,Park,silas.park1261@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2013-10-01,false
1262,ridgewood-001,Silas,Park,silas.park1262@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,70000,Year,Exempt,2012-12-19,false
1263,ridgewood-001,Idris,Ramos,idris.ramos1263@ridgewoodcollegiate.ca,Science,Science Teacher,68000,Year,Exempt,2022-07-21,false
1264,ridgewood-001,Fatima,Tremblay,fatima.tremblay1264@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,100000,Year,Exempt,2014-12-25,false
1265,ridgewood-001,Silas,Fernandez,silas.fernandez1265@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2026-06-27,false
1266,ridgewood-001,Talia,Okonkwo,talia.okonkwo1266@ridgewoodcollegiate.ca,Special Education,Education Assistant,54000,Year,Exempt,2025-10-19,false
1267,ridgewood-001,Simon,Tanaka,simon.tanaka1267@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,58000,Year,Exempt,2018-05-06,false
1268,ridgewood-001,Anya,Costa,anya.costa1268@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,52000,Year,Exempt,2024-10-14,false
1269,ridgewood-001,Simon,Thompson,simon.thompson1269@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,88000,Year,Exempt,2022-07-17,true
1270,ridgewood-001,Simon,Santos,simon.santos1270@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2012-06-17,false
1271,ridgewood-001,Oona,Costa,oona.costa1271@ridgewoodcollegiate.ca,French,French Teacher,68000,Year,Exempt,2016-02-16,false
1272,ridgewood-001,Ingrid,Thompson,ingrid.thompson1272@ridgewoodcollegiate.ca,English,English Teacher,70000,Year,Exempt,2017-05-26,false
1273,ridgewood-001,Ravi,Antoine,ravi.antoine1273@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,80000,Year,Exempt,2017-09-05,false
1274,ridgewood-001,Yuki,Kim,yuki.kim1274@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,96000,Year,Exempt,2022-07-18,true
1275,ridgewood-001,Andre,Boateng,andre.boateng1275@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,70000,Year,Exempt,2020-06-21,false
1276,ridgewood-001,Lucas,Fernandez,lucas.fernandez1276@ridgewoodcollegiate.ca,Social Studies,History Teacher,84000,Year,Exempt,2016-08-12,false
1277,ridgewood-001,Ines,Okonkwo,ines.okonkwo1277@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,52000,Year,Exempt,2020-12-22,false
1278,ridgewood-001,Yuki,Park,yuki.park1278@ridgewoodcollegiate.ca,Science,Science Teacher,70000,Year,Exempt,2016-07-08,false
1279,ridgewood-001,Silas,Ivanov,silas.ivanov1279@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,86000,Year,Exempt,2024-10-26,false
1280,ridgewood-001,Victor,Dubois,victor.dubois1280@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,88000,Year,Exempt,2017-02-18,false
1281,ridgewood-001,Omar,Bauer,omar.bauer1281@ridgewoodcollegiate.ca,Science,Science Teacher,72000,Year,Exempt,2017-07-07,false
1282,ridgewood-001,Aisha,Osei,aisha.osei1282@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2023-03-08,false
1283,ridgewood-001,Simon,Reyes,simon.reyes1283@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2011-11-08,true
1284,ridgewood-001,Hassan,Reyes,hassan.reyes1284@ridgewoodcollegiate.ca,French,French Teacher,70000,Year,Exempt,2011-04-06,false
1285,ridgewood-001,Bruno,Vasquez,bruno.vasquez1285@ridgewoodcollegiate.ca,English,English Teacher,70000,Year,Exempt,2026-07-28,false
1286,ridgewood-001,Jayden,Larsen,jayden.larsen1286@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,100000,Year,Exempt,2018-08-18,false
1287,ridgewood-001,Ethan,Silva,ethan.silva1287@ridgewoodcollegiate.ca,Special Education,Education Assistant,52000,Year,Exempt,2025-04-15,false
1288,ridgewood-001,Ethan,Okonkwo,ethan.okonkwo1288@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,88000,Year,Exempt,2015-01-12,false
1289,ridgewood-001,Diego,Nazari,diego.nazari1289@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,84000,Year,Exempt,2023-07-13,false
1290,ridgewood-001,Talia,Okafor,talia.okafor1290@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,56000,Year,Exempt,2022-03-28,false
1291,ridgewood-001,Yuki,Sullivan,yuki.sullivan1291@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2016-10-27,false
1292,ridgewood-001,Kofi,Larsen,kofi.larsen1292@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,56000,Year,Exempt,2018-05-11,false
1293,ridgewood-001,Camila,Kim,camila.kim1293@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,70000,Year,Exempt,2015-06-23,false
1294,ridgewood-001,Bianca,Sullivan,bianca.sullivan1294@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,54000,Year,Exempt,2016-06-09,false
1295,ridgewood-001,Isabella,Wallace,isabella.wallace1295@ridgewoodcollegiate.ca,Special Education,Education Assistant,52000,Year,Exempt,2012-08-18,false
1296,ridgewood-001,Kwame,Kim,kwame.kim1296@ridgewoodcollegiate.ca,Science,Science Teacher,72000,Year,Exempt,2019-09-26,false
1297,ridgewood-001,Rania,Rivera,rania.rivera1297@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2021-05-17,false
1298,ridgewood-001,Simon,Nguyen,simon.nguyen1298@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2019-09-15,false
1299,ridgewood-001,Nina,Nguyen,nina.nguyen1299@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,72000,Year,Exempt,2022-09-13,false
1300,ridgewood-001,Mateo,Reyes,mateo.reyes1300@ridgewoodcollegiate.ca,Science,Science Teacher,72000,Year,Exempt,2012-02-04,false
1301,ridgewood-001,Zainab,Vasquez,zainab.vasquez1301@ridgewoodcollegiate.ca,French,French Teacher,64000,Year,Exempt,2025-01-20,false
1302,ridgewood-001,Bruno,Boateng,bruno.boateng1302@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2015-09-14,false
1303,ridgewood-001,Anton,Tanaka,anton.tanaka1303@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2018-07-02,false
1304,ridgewood-001,Anya,Sharma,anya.sharma1304@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2013-06-15,false
1305,ridgewood-001,Jonas,Silva,jonas.silva1305@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,84000,Year,Exempt,2017-06-11,false
1306,ridgewood-001,Talia,Novak,talia.novak1306@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,96000,Year,Exempt,2012-09-26,false
1307,ridgewood-001,Fatima,Fernandez,fatima.fernandez1307@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,50000,Year,Exempt,2014-06-06,false
1308,ridgewood-001,Kai,Antoine,kai.antoine1308@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2012-06-20,false
1309,ridgewood-001,Nadia,Chen,nadia.chen1309@ridgewoodcollegiate.ca,Special Education,Education Assistant,58000,Year,Exempt,2025-01-03,false
1310,ridgewood-001,Mia,Vasquez,mia.vasquez1310@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,72000,Year,Exempt,2019-09-16,false
1311,ridgewood-001,Elena,Petrov,elena.petrov1311@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,50000,Year,Exempt,2015-12-14,true
1312,ridgewood-001,Kofi,Ahmed,kofi.ahmed1312@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2020-06-25,true
1313,ridgewood-001,Reza,Haddad,reza.haddad1313@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,88000,Year,Exempt,2012-06-03,false
1314,ridgewood-001,Talia,Bauer,talia.bauer1314@ridgewoodcollegiate.ca,Science,Science Teacher,72000,Year,Exempt,2017-02-26,true
1315,ridgewood-001,Petra,Wallace,petra.wallace1315@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,92000,Year,Exempt,2022-07-12,false
1316,ridgewood-001,Levi,Bianchi,levi.bianchi1316@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,98000,Year,Exempt,2017-07-27,false
1317,ridgewood-001,Rafael,Tremblay,rafael.tremblay1317@ridgewoodcollegiate.ca,Special Education,Education Assistant,58000,Year,Exempt,2018-03-01,false
1318,ridgewood-001,Lucas,Ali,lucas.ali1318@ridgewoodcollegiate.ca,French,French Teacher,72000,Year,Exempt,2016-05-16,false
1319,ridgewood-001,Nina,Kowalski,nina.kowalski1319@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,68000,Year,Exempt,2017-11-23,false
