id,firstName,lastName,workEmail,department,jobTitle,location,hireDate,status,supervisorId
1198,Emma,Yamada,emma.yamada1198@ridgewoodcollegiate.ca,English,English Teacher,Gymnasium,2026-02-21,Active,1000
1199,Yara,Santos,yara.santos1199@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Science Wing,2011-12-25,Active,1000
1200,Farah,Patel,farah.patel1200@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Main Building,2017-09-07,Active,1000
1201,Petra,Cohen,petra.cohen1201@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable B,2016-11-11,Active,1000
1202,Selim,Murphy,selim.murphy1202@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Main Building,2018-12-01,Active,1000
1203,Oona,Reyes,oona.reyes1203@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Arts Wing,2020-04-27,Active,1000
1204,Kai,Sullivan,kai.sullivan1204@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Library Learning Commons,2021-01-26,Active,1000
1205,Silas,Larsen,silas.larsen1205@ridgewoodcollegiate.ca,English,English Teacher,Science Wing,2026-02-03,Active,1000
1206,Selim,Sullivan,selim.sullivan1206@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Main Building,2019-12-19,Active,1000
1207,Ethan,Haddad,ethan.haddad1207@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Main Office,2016-05-13,Active,1000
1208,Petra,Costa,petra.costa1208@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Science Wing,2017-05-12,Active,1000
1209,Bruno,Kim,bruno.kim1209@ridgewoodcollegiate.ca,English,English Teacher,Gymnasium,2021-09-22,Active,1000
1210,Yara,Tremblay,yara.tremblay1210@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Portable B,2012-09-26,Active,1000
1211,Kai,Sharma,kai.sharma1211@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable B,2023-02-09,On Leave,1000
1212,Ethan,Petrov,ethan.petrov1212@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Science Wing,2022-12-21,Active,1000
1213,Isabella,Nguyen,isabella.nguyen1213@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2025-07-28,Active,1000
1214,Reza,Silva,reza.silva1214@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2013-02-24,Active,1000
1215,Ingrid,Dupont,ingrid.dupont1215@ridgewoodcollegiate.ca,Social Studies,History Teacher,Arts Wing,2019-09-09,On Leave,1000
1216,Amara,Antoine,amara.antoine1216@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Science Wing,2016-02-16,Active,1000
1217,Jayden,Santos,jayden.santos1217@ridgewoodcollegiate.ca,Special Education,Education Assistant,Arts Wing,2014-12-11,Active,1000
1218,Oona,Lindqvist,oona.lindqvist1218@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Library Learning Commons,2025-09-15,Active,1000
1219,Ines,Nazari,ines.nazari1219@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Main Building,2022-07-03,Active,1000
1220,Hana,Ramos,hana.ramos1220@ridgewoodcollegiate.ca,English,English Teacher,Arts Wing,2013-04-25,On Leave,1000
1221,Nina,Adeyemi,nina.adeyemi1221@ridgewoodcollegiate.ca,Science,Science Teacher,Portable A,2014-04-04,Active,1000
1222,Elena,Ivanov,elena.ivanov1222@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Portable A,2023-11-24,Active,1000
1223,Levi,Nguyen,levi.nguyen1223@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Main Building,2012-09-28,Active,1000
1224,Fatima,Thompson,fatima.thompson1224@ridgewoodcollegiate.ca,English,English Teacher,Main Office,2023-11-03,Active,1000
1225,Jamal,Mbeki,jamal.mbeki1225@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2015-09-01,Active,1000
1226,Priya,Cohen,priya.cohen1226@ridgewoodcollegiate.ca,English,English Teacher,Arts Wing,2011-02-05,Active,1000
1227,Omar,Park,omar.park1227@ridgewoodcollegiate.ca,English,English Teacher,Portable B,2013-06-05,Active,1000
1228,Anya,Park,anya.park1228@ridgewoodcollegiate.ca,French,French Teacher,Science Wing,2018-06-16,Active,1000
1229,Jonas,Tanaka,jonas.tanaka1229@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Portable B,2020-03-13,Active,1000
1230,Talia,Patel,talia.patel1230@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable B,2016-01-25,Active,1000
1231,Petra,Boateng,petra.boateng1231@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Gymnasium,2021-04-27,Active,1000
1232,Mia,Mbeki,mia.mbeki1232@ridgewoodcollegiate.ca,French,French Teacher,Gymnasium,2025-09-14,On Leave,1000
1233,Diego,Vasquez,diego.vasquez1233@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Science Wing,2026-12-01,Active,1000
1234,Bianca,Petrov,bianca.petrov1234@ridgewoodcollegiate.ca,English,English Teacher,Portable B,2026-07-23,Active,1000
1235,Diego,Bianchi,diego.bianchi1235@ridgewoodcollegiate.ca,French,French Teacher,Main Building,2015-05-26,Active,1000
1236,Nina,Larsen,nina.larsen1236@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Gymnasium,2012-02-10,Active,1000
1237,Chloe,Ali,chloe.ali1237@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Science Wing,2025-11-26,Active,1000
1238,Hassan,Serrano,hassan.serrano1238@ridgewoodcollegiate.ca,French,French Teacher,Science Wing,2020-11-24,Terminated,1000
1239,Hassan,Vidal,hassan.vidal1239@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Main Office,2013-01-06,Active,1000
1240,Rafael,Serrano,rafael.serrano1240@ridgewoodcollegiate.ca,French,French Teacher,Main Office,2026-11-20,Active,1000
1241,Bruno,Bauer,bruno.bauer1241@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Arts Wing,2013-02-09,Active,1000
1242,Diego,Haddad,diego.haddad1242@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Science Wing,2013-10-19,Active,1000
1243,Rafael,Serrano,rafael.serrano1243@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Science Wing,2018-09-07,Active,1000
1244,Hana,Okonkwo,hana.okonkwo1244@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Main Building,2017-04-21,Active,1000
1245,Kofi,Zhang,kofi.zhang1245@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Science Wing,2011-01-20,Active,1000
1246,Yuki,Serrano,yuki.serrano1246@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable A,2023-11-23,Active,1000
1247,Hassan,Boateng,hassan.boateng1247@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2020-12-14,Active,1000
1248,Grace,Cohen,grace.cohen1248@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Main Office,2018-10-24,Active,1000
1249,Oona,Vidal,oona.vidal1249@ridgewoodcollegiate.ca,Science,Science Teacher,Main Building,2022-02-02,Active,1000
1250,Priya,Reyes,priya.reyes1250@ridgewoodcollegiate.ca,Science,Science Teacher,Portable B,2014-06-02,Active,1000
1251,Selim,Dubois,selim.dubois1251@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Main Office,2014-07-24,Active,1000
1252,Jonas,Okafor,jonas.okafor1252@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Main Office,2013-09-16,Active,1000
1253,Jonas,Novak,jonas.novak1253@ridgewoodcollegiate.ca,Special Education,Education Assistant,Main Office,2013-09-10,Active,1000
1254,Sofia,Bianchi,sofia.bianchi1254@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Portable A,2011-12-21,Active,1000
1255,Fatima,Vidal,fatima.vidal1255@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Portable B,2012-06-06,Active,1000
1256,Chloe,Tremblay,chloe.tremblay1256@ridgewoodcollegiate.ca,English,English Teacher,Main Office,2020-12-06,On Leave,1000
1257,Grace,Tremblay,grace.tremblay1257@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Main Building,2019-06-13,On Leave,1000
1258,Fatima,Santos,fatima.santos1258@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Main Office,2025-05-10,Active,1000
1259,Hana,Novak,hana.novak1259@ridgewoodcollegiate.ca,Special Education,Education Assistant,Portable B,2017-12-03,Active,1000
1260,Silas,Osei,silas.osei1260@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Portable B,2024-03-28,On Leave,1000
1261,Silas,Park,silas.park1261@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Library Learning Commons,2013-10-01,Active,1000
1262,Silas,Park,silas.park1262@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Main Building,2012-12-19,Active,1000
1263,Idris,Ramos,idris.ramos1263@ridgewoodcollegiate.ca,Science,Science Teacher,Main Building,2022-07-21,Active,1000
1264,Fatima,Tremblay,fatima.tremblay1264@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Main Office,2014-12-25,Active,1000
1265,Silas,Fernandez,silas.fernandez1265@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Portable A,2026-06-27,On Leave,1000
1266,Talia,Okonkwo,talia.okonkwo1266@ridgewoodcollegiate.ca,Special Education,Education Assistant,Science Wing,2025-10-19,On Leave,1000
1267,Simon,Tanaka,simon.tanaka1267@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Library Learning Commons,2018-05-06,Active,1000
1268,Anya,Costa,anya.costa1268@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable B,2024-10-14,Active,1000
1269,Simon,Thompson,simon.thompson1269@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Library Learning Commons,2022-07-17,Terminated,1000
1270,Simon,Santos,simon.santos1270@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Library Learning Commons,2012-06-17,On Leave,1000
1271,Oona,Costa,oona.costa1271@ridgewoodcollegiate.ca,French,French Teacher,Portable B,2016-02-16,Active,1000
1272,Ingrid,Thompson,ingrid.thompson1272@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2017-05-26,Active,1000
1273,Ravi,Antoine,ravi.antoine1273@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Library Learning Commons,2017-09-05,Active,1000
1274,Yuki,Kim,yuki.kim1274@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Portable A,2022-07-18,Terminated,1000
1275,Andre,Boateng,andre.boateng1275@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Gymnasium,2020-06-21,Active,1000
1276,Lucas,Fernandez,lucas.fernandez1276@ridgewoodcollegiate.ca,Social Studies,History Teacher,Gymnasium,2016-08-12,Active,1000
1277,Ines,Okonkwo,ines.okonkwo1277@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Main Office,2020-12-22,Active,1000
1278,Yuki,Park,yuki.park1278@ridgewoodcollegiate.ca,Science,Science Teacher,Arts Wing,2016-07-08,Active,1000
1279,Silas,Ivanov,silas.ivanov1279@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable B,2024-10-26,Active,1000
1280,Victor,Dubois,victor.dubois1280@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable A,2017-02-18,Active,1000
1281,Omar,Bauer,omar.bauer1281@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2017-07-07,Active,1000
1282,Aisha,Osei,aisha.osei1282@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable B,2023-03-08,Active,1000
1283,Simon,Reyes,simon.reyes1283@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Library Learning Commons,2011-11-08,Terminated,1000
1284,Hassan,Reyes,hassan.reyes1284@ridgewoodcollegiate.ca,French,French Teacher,Science Wing,2011-04-06,Active,1000
1285,Bruno,Vasquez,bruno.vasquez1285@ridgewoodcollegiate.ca,English,English Teacher,Science Wing,2026-07-28,Active,1000
1286,Jayden,Larsen,jayden.larsen1286@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Science Wing,2018-08-18,On Leave,1000
1287,Ethan,Silva,ethan.silva1287@ridgewoodcollegiate.ca,Special Education,Education Assistant,Gymnasium,2025-04-15,On Leave,1000
1288,Ethan,Okonkwo,ethan.okonkwo1288@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Main Office,2015-01-12,Active,1000
1289,Diego,Nazari,diego.nazari1289@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Main Building,2023-07-13,Active,1000
1290,Talia,Okafor,talia.okafor1290@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Main Office,2022-03-28,On Leave,1000
1291,Yuki,Sullivan,yuki.sullivan1291@ridgewoodcollegiate.ca,English,English Teacher,Gymnasium,2016-10-27,Active,1000
1292,Kofi,Larsen,kofi.larsen1292@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Portable A,2018-05-11,Active,1000
1293,Camila,Kim,camila.kim1293@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2015-06-23,Active,1000
1294,Bianca,Sullivan,bianca.sullivan1294@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Main Building,2016-06-09,Active,1000
1295,Isabella,Wallace,isabella.wallace1295@ridgewoodcollegiate.ca,Special Education,Education Assistant,Science Wing,2012-08-18,Active,1000
1296,Kwame,Kim,kwame.kim1296@ridgewoodcollegiate.ca,Science,Science Teacher,Portable B,2019-09-26,Active,1000
1297,Rania,Rivera,rania.rivera1297@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable A,2021-05-17,Active,1000
1298,Simon,Nguyen,simon.nguyen1298@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable B,2019-09-15,Active,1000
1299,Nina,Nguyen,nina.nguyen1299@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2022-09-13,Active,1000
1300,Mateo,Reyes,mateo.reyes1300@ridgewoodcollegiate.ca,Science,Science Teacher,Gymnasium,2012-02-04,Active,1000
1301,Zainab,Vasquez,zainab.vasquez1301@ridgewoodcollegiate.ca,French,French Teacher,Arts Wing,2025-01-20,Active,1000
1302,Bruno,Boateng,bruno.boateng1302@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2015-09-14,Active,1000
1303,Anton,Tanaka,anton.tanaka1303@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Main Office,2018-07-02,Active,1000
1304,Anya,Sharma,anya.sharma1304@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable A,2013-06-15,Active,1000
1305,Jonas,Silva,jonas.silva1305@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Arts Wing,2017-06-11,Active,1000
1306,Talia,Novak,talia.novak1306@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Gymnasium,2012-09-26,Active,1000
1307,Fatima,Fernandez,fatima.fernandez1307@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Gymnasium,2014-06-06,Active,1000
1308,Kai,Antoine,kai.antoine1308@ridgewoodcollegiate.ca,English,English Teacher,Arts Wing,2012-06-20,Active,1000
1309,Nadia,Chen,nadia.chen1309@ridgewoodcollegiate.ca,Special Education,Education Assistant,Main Office,2025-01-03,Active,1000
1310,Mia,Vasquez,mia.vasquez1310@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2019-09-16,Active,1000
1311,Elena,Petrov,elena.petrov1311@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable B,2015-12-14,Terminated,1000
1312,Kofi,Ahmed,kofi.ahmed1312@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable B,2020-06-25,Terminated,1000
1313,Reza,Haddad,reza.haddad1313@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Main Office,2012-06-03,Active,1000
1314,Talia,Bauer,talia.bauer1314@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2017-02-26,Terminated,1000
1315,Petra,Wallace,petra.wallace1315@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Science Wing,2022-07-12,Active,1000
1316,Levi,Bianchi,levi.bianchi1316@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Library Learning Commons,2017-07-27,Active,1000
1317,Rafael,Tremblay,rafael.tremblay1317@ridgewoodcollegiate.ca,Special Education,Education Assistant,Gymnasium,2018-03-01,Active,1000
1318,Lucas,Ali,lucas.ali1318@ridgewoodcollegiate.ca,French,French Teacher,Portable B,2016-05-16,On Leave,1000
1319,Nina,Kowalski,nina.kowalski1319@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2017-11-23,Active,1000
