id,username,name,description,verified,protected,location,profile_image_url,created_at,followers_count,following_count,tweet_count
5159,jcrctweets-x153,J Crop Res Journal-x153,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2018-10-07T13:24:46.000Z,184320,210,6820
5160,denverruns-x154,Residency Wellness-x154,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2016-11-03T22:49:23.000Z,98230,1200,5120
5161,latinxmed-x155,LatinX in Medicine-x155,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2020-02-16T07:30:22.000Z,15600,890,4300
5162,latinxmed-x156,IM Pearls-x156,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2020-02-23T05:07:02.000Z,15600,890,4300
5163,denverruns-x157,J Crop Res Journal-x157,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2015-09-07T08:53:37.000Z,41200,330,2210
5164,residencywell-x158,J Crop Res Journal-x158,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2016-12-30T18:44:46.000Z,23110,540,3410
5165,latinxmed-x159,Residency Wellness-x159,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2018-06-25T21:36:42.000Z,30500,120,8900
5166,residencywell-x160,Cards Fellow-x160,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2015-06-16T17:56:34.000Z,30500,120,8900
5167,latinxmed-x161,IM Pearls-x161,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2017-09-28T02:27:24.000Z,30500,120,8900
5168,denverruns-x162,Denver Runs-x162,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2015-02-21T21:53:39.000Z,98230,1200,5120
5169,cardsfellow-x163,Cards Fellow-x163,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2016-05-30T00:03:29.000Z,98230,1200,5120
5170,latinxmed-x164,Cards Fellow-x164,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2018-12-02T06:27:26.000Z,23110,540,3410
5171,latinxmed-x165,Denver Runs-x165,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2018-02-12T00:45:54.000Z,41200,330,2210
5172,denverruns-x166,Denver Runs-x166,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2015-01-08T00:41:01.000Z,30500,120,8900
5173,residencywell-x167,LatinX in Medicine-x167,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2015-01-20T22:13:47.000Z,184320,210,6820
5174,latinxmed-x168,LatinX in Medicine-x168,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2015-05-18T06:09:51.000Z,184320,210,6820
5175,residencywell-x169,Residency Wellness-x169,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2018-12-10T07:58:44.000Z,15600,890,4300
5176,im_pearls-x170,Denver Runs-x170,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2018-07-02T11:19:22.000Z,98230,1200,5120
5177,cardsfellow-x171,LatinX in Medicine-x171,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2015-05-29T07:42:47.000Z,184320,210,6820
5178,im_pearls-x172,LatinX in Medicine-x172,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2016-02-16T17:13:56.000Z,23110,540,3410
5179,denverruns-x173,LatinX in Medicine-x173,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2016-06-11T19:58:29.000Z,23110,540,3410
5180,residencywell-x174,Residency Wellness-x174,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2017-11-17T03:24:19.000Z,15600,890,4300
5181,denverruns-x175,LatinX in Medicine-x175,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2016-10-19T04:03:22.000Z,184320,210,6820
5182,im_pearls-x176,Residency Wellness-x176,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2019-10-15T12:44:56.000Z,15600,890,4300
5183,residencywell-x177,Denver Runs-x177,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2019-08-01T06:15:12.000Z,15600,890,4300
5184,im_pearls-x178,J Crop Res Journal-x178,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2015-12-01T14:40:11.000Z,30500,120,8900
5185,latinxmed-x179,Cards Fellow-x179,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2016-04-08T08:39:25.000Z,98230,1200,5120
5186,residencywell-x180,LatinX in Medicine-x180,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2017-06-26T03:16:42.000Z,98230,1200,5120
5187,latinxmed-x181,J Crop Res Journal-x181,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2019-04-15T01:30:30.000Z,30500,120,8900
5188,latinxmed-x182,J Crop Res Journal-x182,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2018-12-26T23:21:23.000Z,98230,1200,5120
5189,cardsfellow-x183,LatinX in Medicine-x183,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2015-08-18T04:16:11.000Z,15600,890,4300
5190,denverruns-x184,IM Pearls-x184,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2015-01-11T14:48:15.000Z,15600,890,4300
5191,residencywell-x185,J Crop Res Journal-x185,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2020-06-01T11:31:59.000Z,15600,890,4300
5192,denverruns-x186,J Crop Res Journal-x186,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2020-06-09T06:28:48.000Z,30500,120,8900
5193,jcrctweets-x187,Residency Wellness-x187,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2019-09-23T00:36:33.000Z,15600,890,4300
5194,cardsfellow-x188,Denver Runs-x188,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2017-02-21T20:10:26.000Z,41200,330,2210
5195,latinxmed-x189,LatinX in Medicine-x189,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2019-12-10T17:01:28.000Z,41200,330,2210
5196,cardsfellow-x190,Denver Runs-x190,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2017-12-25T17:05:41.000Z,30500,120,8900
5197,denverruns-x191,LatinX in Medicine-x191,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2019-10-09T20:20:32.000Z,98230,1200,5120
5198,jcrctweets-x192,Residency Wellness-x192,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2016-09-30T07:02:34.000Z,41200,330,2210
5199,cardsfellow-x193,LatinX in Medicine-x193,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2018-11-12T21:26:51.000Z,15600,890,4300
5200,im_pearls-x194,Residency Wellness-x194,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2015-06-12T18:40:54.000Z,23110,540,3410
5201,cardsfellow-x195,LatinX in Medicine-x195,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2018-01-26T14:57:51.000Z,23110,540,3410
5202,jcrctweets-x196,J Crop Res Journal-x196,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2016-05-15T12:28:45.000Z,23110,540,3410
5203,cardsfellow-x197,Cards Fellow-x197,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2017-10-09T16:22:31.000Z,30500,120,8900
5204,cardsfellow-x198,LatinX in Medicine-x198,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2019-12-07T06:34:21.000Z,98230,1200,5120
5205,latinxmed-x199,IM Pearls-x199,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2016-11-13T12:06:53.000Z,184320,210,6820
5206,denverruns-x200,Residency Wellness-x200,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2020-06-06T11:26:09.000Z,23110,540,3410
5207,jcrctweets-x201,Denver Runs-x201,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2015-10-17T12:51:58.000Z,98230,1200,5120
5208,denverruns-x202,Denver Runs-x202,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2019-07-17T10:39:21.000Z,30500,120,8900
5209,jcrctweets-x203,LatinX in Medicine-x203,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2020-06-19T04:27:14.000Z,23110,540,3410
5210,jcrctweets-x204,Residency Wellness-x204,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2020-05-28T00:02:12.000Z,23110,540,3410
5211,residencywell-x205,Denver Runs-x205,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2019-04-14T21:35:23.000Z,184320,210,6820
5212,latinxmed-x206,IM Pearls-x206,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2020-04-23T13:01:43.000Z,184320,210,6820
5213,jcrctweets-x207,LatinX in Medicine-x207,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2017-09-15T14:22:15.000Z,30500,120,8900
5214,jcrctweets-x208,J Crop Res Journal-x208,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2019-10-08T23:26:19.000Z,15600,890,4300
5215,jcrctweets-x209,IM Pearls-x209,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2016-06-19T04:54:39.000Z,98230,1200,5120
5216,residencywell-x210,LatinX in Medicine-x210,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2016-09-20T05:11:56.000Z,23110,540,3410
5217,im_pearls-x211,Denver Runs-x211,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2020-02-14T20:22:49.000Z,15600,890,4300
5218,jcrctweets-x212,Denver Runs-x212,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2015-02-17T19:11:31.000Z,98230,1200,5120
5219,latinxmed-x213,Denver Runs-x213,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2019-04-21T20:09:07.000Z,41200,330,2210
5220,latinxmed-x214,J Crop Res Journal-x214,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2018-03-04T01:16:55.000Z,30500,120,8900
5221,residencywell-x215,Residency Wellness-x215,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2019-12-27T10:58:21.000Z,23110,540,3410
5222,latinxmed-x216,Denver Runs-x216,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2015-09-04T10:20:45.000Z,98230,1200,5120
5223,latinxmed-x217,J Crop Res Journal-x217,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2018-07-01T23:54:22.000Z,41200,330,2210
5224,residencywell-x218,Cards Fellow-x218,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2016-12-22T09:02:28.000Z,98230,1200,5120
5225,jcrctweets-x219,J Crop Res Journal-x219,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2017-09-25T18:54:52.000Z,30500,120,8900
5226,denverruns-x220,Denver Runs-x220,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2020-06-08T16:11:22.000Z,41200,330,2210
5227,im_pearls-x221,LatinX in Medicine-x221,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2016-08-01T18:19:25.000Z,23110,540,3410
5228,im_pearls-x222,Denver Runs-x222,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2015-10-24T19:39:46.000Z,184320,210,6820
5229,denverruns-x223,IM Pearls-x223,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2017-07-23T11:01:21.000Z,15600,890,4300
5230,denverruns-x224,J Crop Res Journal-x224,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2016-01-13T00:14:23.000Z,30500,120,8900
5231,residencywell-x225,LatinX in Medicine-x225,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2015-11-27T06:27:22.000Z,15600,890,4300
5232,cardsfellow-x226,Denver Runs-x226,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2017-05-15T03:04:26.000Z,15600,890,4300
5233,residencywell-x227,Residency Wellness-x227,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2018-07-02T16:26:03.000Z,41200,330,2210
5234,im_pearls-x228,Cards Fellow-x228,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2016-07-18T16:01:33.000Z,23110,540,3410
5235,residencywell-x229,Cards Fellow-x229,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2016-02-13T20:02:09.000Z,30500,120,8900
5236,latinxmed-x230,Cards Fellow-x230,"Burnout, sleep, and surviving PGY years.",false,false,Chicago IL,https://pbs.example.com/well.png,2020-03-26T15:16:20.000Z,41200,330,2210
5237,jcrctweets-x231,Residency Wellness-x231,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2017-11-01T14:08:44.000Z,98230,1200,5120
5238,jcrctweets-x232,J Crop Res Journal-x232,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2019-11-08T09:51:05.000Z,98230,1200,5120
5239,latinxmed-x233,J Crop Res Journal-x233,Cardiology fellow. Sarcoid nerd.,false,false,Denver CO,https://pbs.example.com/cards.png,2018-02-03T22:36:16.000Z,23110,540,3410
5240,latinxmed-x234,Residency Wellness-x234,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2020-01-04T03:54:03.000Z,98230,1200,5120
5241,cardsfellow-x235,Residency Wellness-x235,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2019-01-13T16:18:26.000Z,98230,1200,5120
5242,latinxmed-x236,Residency Wellness-x236,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2017-08-12T21:52:28.000Z,184320,210,6820
5243,jcrctweets-x237,J Crop Res Journal-x237,Internal medicine teaching threads.,true,false,Boston MA,https://pbs.example.com/impearls.png,2017-06-23T12:45:23.000Z,184320,210,6820
5244,residencywell-x238,Denver Runs-x238,Local running community.,false,false,Denver CO,https://pbs.example.com/denruns.png,2017-01-19T22:11:01.000Z,15600,890,4300
5245,residencywell-x239,LatinX in Medicine-x239,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2018-05-23T00:52:03.000Z,30500,120,8900
5246,latinxmed-x240,J Crop Res Journal-x240,Community for Latino physicians and trainees.,true,false,National,https://pbs.example.com/latinxmed.png,2019-11-02T07:13:47.000Z,98230,1200,5120
5247,residencywell-x241,IM Pearls-x241,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2019-06-07T15:37:15.000Z,30500,120,8900
5248,cardsfellow-x242,Denver Runs-x242,Journal alerts and TOC.,true,false,Online,https://pbs.example.com/jcr.png,2018-11-02T02:32:52.000Z,30500,120,8900
