guild_id,user_id,username,global_name,nick,bot,joined_at,roles
G_CBRA_RIDERS_001,U_AUTO_000144,convoy.cole,Convoy Cole,Convoy,False,2025-07-16T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000145,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2023-05-26T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000146,convoy.cole,Convoy Cole,Convoy,False,2024-02-08T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000147,sage.rider.97,Sage Rider 97,Sage,False,2026-03-24T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000148,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2023-07-30T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000149,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2025-12-29T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000150,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-12-10T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000151,highdesert.dvm,Highdesert Dvm,Highdesert,False,2025-05-19T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000152,sage.rider.97,Sage Rider 97,Sage,False,2023-12-06T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000153,sage.rider.97,Sage Rider 97,Sage,False,2023-10-03T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000154,fasttime.faith,Fasttime Faith,Fasttime,False,2022-08-03T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000155,tara.redhawk,Tara Redhawk,Tara,False,2023-07-22T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000156,convoy.cole,Convoy Cole,Convoy,False,2023-04-27T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000157,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2025-05-02T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000158,tackswap.tess,Tackswap Tess,Tackswap,False,2023-07-19T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000159,convoy.cole,Convoy Cole,Convoy,False,2022-08-15T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000160,tara.redhawk,Tara Redhawk,Tara,False,2025-06-19T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000161,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2025-07-20T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000162,cbra.dmunro,Cbra Dmunro,Cbra,False,2025-07-15T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000163,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2026-02-21T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000164,fasttime.faith,Fasttime Faith,Fasttime,False,2024-12-10T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000165,tara.redhawk,Tara Redhawk,Tara,False,2023-08-29T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000166,convoy.cole,Convoy Cole,Convoy,False,2022-12-14T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000167,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2023-08-11T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000168,sage.rider.97,Sage Rider 97,Sage,False,2026-01-01T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000169,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-12-30T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000170,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2026-05-22T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000171,drchen.equine,Drchen Equine,Drchen,False,2022-07-26T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000172,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-10-26T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000173,tackswap.tess,Tackswap Tess,Tackswap,False,2025-03-12T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000174,convoy.cole,Convoy Cole,Convoy,False,2023-09-27T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000175,drchen.equine,Drchen Equine,Drchen,False,2022-07-20T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000176,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2022-04-12T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000177,drchen.equine,Drchen Equine,Drchen,False,2025-09-20T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000178,highdesert.dvm,Highdesert Dvm,Highdesert,False,2024-01-31T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000179,sage.rider.97,Sage Rider 97,Sage,False,2023-03-30T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000180,convoy.cole,Convoy Cole,Convoy,False,2022-11-29T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000181,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2023-06-10T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000182,sage.rider.97,Sage Rider 97,Sage,False,2023-04-11T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000183,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2024-02-27T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000184,tara.redhawk,Tara Redhawk,Tara,False,2025-01-13T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000185,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2025-01-02T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000186,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2025-01-31T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000187,tackswap.tess,Tackswap Tess,Tackswap,False,2023-06-24T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000188,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2024-08-18T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000189,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2023-02-16T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000190,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2026-01-27T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000191,convoy.cole,Convoy Cole,Convoy,False,2025-04-30T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000192,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2025-03-15T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000193,highdesert.dvm,Highdesert Dvm,Highdesert,False,2025-06-22T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000194,tackswap.tess,Tackswap Tess,Tackswap,False,2022-07-27T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000195,sage.rider.97,Sage Rider 97,Sage,False,2025-03-18T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000196,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2024-10-12T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000197,fasttime.faith,Fasttime Faith,Fasttime,False,2025-05-16T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000198,tackswap.tess,Tackswap Tess,Tackswap,False,2024-10-03T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000199,tackswap.tess,Tackswap Tess,Tackswap,False,2026-05-23T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000200,fasttime.faith,Fasttime Faith,Fasttime,False,2022-08-29T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000201,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2024-05-30T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000202,fasttime.faith,Fasttime Faith,Fasttime,False,2023-02-26T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000203,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2023-02-05T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000204,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2024-10-22T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000205,highdesert.dvm,Highdesert Dvm,Highdesert,False,2026-02-10T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000206,drchen.equine,Drchen Equine,Drchen,False,2025-10-24T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000207,convoy.cole,Convoy Cole,Convoy,False,2023-02-14T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000208,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2022-11-25T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000209,convoy.cole,Convoy Cole,Convoy,False,2023-09-12T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_HORSE_HEALTH_NW,U_AUTO_000210,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2023-06-16T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000211,convoy.cole,Convoy Cole,Convoy,False,2025-05-28T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000212,tara.redhawk,Tara Redhawk,Tara,False,2023-11-16T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000213,hooftrim.jake,Hooftrim Jake,Hooftrim,False,2022-12-04T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000214,drchen.equine,Drchen Equine,Drchen,False,2026-04-06T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000215,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2024-03-23T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000216,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2023-08-12T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000217,rodeomom.lacey,Rodeomom Lacey,Rodeomom,False,2022-10-31T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000218,quarterhorse.kate,Quarterhorse Kate,Quarterhorse,False,2025-05-17T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_HORSE_HEALTH_NW,U_AUTO_000219,tara.redhawk,Tara Redhawk,Tara,False,2023-06-10T18:00:00.000Z,R_VET_VERIFIED;R_VET_TECH
G_CBRA_RIDERS_001,U_AUTO_000220,barrelqueen.bend,Barrelqueen Bend,Barrelqueen,False,2024-10-19T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000221,cbra.dmunro,Cbra Dmunro,Cbra,False,2023-06-12T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000222,highdesert.dvm,Highdesert Dvm,Highdesert,False,2024-11-05T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
G_CBRA_RIDERS_001,U_AUTO_000223,fasttime.faith,Fasttime Faith,Fasttime,False,2023-04-25T18:00:00.000Z,R_CBRA_MEMBER;R_CBRA_OPEN_4D
