id,firstname,lastname,email,phone,jobtitle,company,lifecyclestage,createdate,lastmodifieddate
367,Richard,Tannenbaum,lisa.ricci@comcast.net,401-555-0848,CFO,Ferguson Waterworks,lead,2024-08-02T09:13:40Z,2024-12-23T06:09:29Z
368,Donna,Wessel,gary.fontaine@gmail.com,401-555-0720,Founder,Ferguson Waterworks,salesqualifiedlead,2024-08-01T18:02:56Z,2024-07-09T20:15:08Z
369,Robert,Horvath,carol.conti@verizon.net,401-555-0790,Owner,Slater Mill Restoration,customer,2025-06-02T20:56:53Z,2024-09-18T16:19:11Z
370,Michelle,Almeida,frank.marino@cox.net,401-555-0472,VP Engineering,Bay State Plumbing Supply,lead,2026-03-25T11:37:50Z,2026-07-30T11:43:54Z
371,Ronald,Ferrari,kenneth.kapoor@gmail.com,401-555-0848,Head of Data,Ferguson Waterworks,lead,2026-08-19T15:33:47Z,2026-02-16T16:25:14Z
372,Patricia,Westminster,steven.ferreira@verizon.net,401-555-0981,CFO,Ferguson Waterworks,customer,2026-01-28T16:08:08Z,2024-07-13T19:41:59Z
373,Rocco,OLeary,susan.greco@comcast.net,401-555-0227,Owner,Narragansett Supply,salesqualifiedlead,2026-01-20T13:30:01Z,2024-10-20T16:34:21Z
374,Sal,Chen,mark.deluca@yahoo.com,401-555-0860,VP Engineering,Slater Mill Restoration,customer,2026-03-27T16:05:48Z,2024-08-16T16:29:12Z
375,Vincent,Marino,barbara.fontaine@gmail.com,401-555-0514,Operations Lead,Narragansett Supply,customer,2026-05-15T20:34:58Z,2026-10-11T11:02:44Z
376,Ronald,Ferrari,patricia.brennan@yahoo.com,401-555-0545,Operations Lead,Blackstone Valley Builders,customer,2024-12-24T15:51:48Z,2024-12-06T08:08:05Z
377,Gina,Sullivan,donna.silva@comcast.net,401-555-0741,Owner,Ocean State Fixtures,marketingqualifiedlead,2024-11-09T09:55:10Z,2026-05-11T12:31:22Z
378,Kenneth,Bianchi,maria.wessel@cox.net,401-555-0742,Creative Director,Rhody Rentals,customer,2025-12-06T15:07:52Z,2024-09-22T06:55:08Z
379,Sandra,OLeary,carol.patel@comcast.net,401-555-0176,VP Engineering,Bay State Plumbing Supply,customer,2026-11-05T14:14:37Z,2026-10-23T06:00:10Z
380,Susan,Greco,lisa.botelho@yahoo.com,401-555-0913,Head of Data,Rhody Rentals,customer,2025-09-19T16:35:38Z,2024-06-06T10:37:03Z
381,Carol,Sullivan,jennifer.flynn@verizon.net,401-555-0630,VP Engineering,Ocean State Fixtures,customer,2025-04-25T06:57:28Z,2025-09-17T13:25:23Z
382,Michelle,Correia,ruth.wessel@comcast.net,401-555-0295,Owner,Providence Hardware Co,customer,2026-10-11T09:51:06Z,2024-06-17T19:42:12Z
383,Lisa,Kowalski,carol.ferrari@comcast.net,401-555-0508,Founder,Narragansett Supply,customer,2024-07-28T16:54:19Z,2026-06-05T08:53:26Z
384,Mary,Esposito,ronald.ricci@yahoo.com,401-555-0664,Founder,Ferguson Waterworks,opportunity,2025-06-17T18:13:00Z,2025-06-28T14:28:35Z
385,Joseph,Coletti,joseph.bianchi@gmail.com,401-555-0900,Procurement Manager,Ferguson Waterworks,salesqualifiedlead,2024-06-20T19:24:41Z,2026-11-03T07:03:18Z
386,Michael,Ricci,jennifer.fontaine@cox.net,401-555-0303,Founder,Coastline Insurance,salesqualifiedlead,2024-08-09T13:40:15Z,2026-04-08T20:43:52Z
387,Lisa,Boucher,kenneth.nash@comcast.net,401-555-0859,VP Engineering,Slater Mill Restoration,lead,2024-08-27T17:14:10Z,2026-03-30T11:26:39Z
388,Gary,Wessel,barbara.greco@gmail.com,401-555-0479,Operations Lead,Providence Hardware Co,customer,2026-11-08T14:54:23Z,2025-08-01T20:55:36Z
389,Ronald,Correia,sal.pacheco@verizon.net,401-555-0425,Procurement Manager,East Bay Tile,salesqualifiedlead,2024-10-10T11:37:12Z,2026-08-25T12:38:28Z
390,Vincent,Almeida,james.westminster@gmail.com,401-555-0751,VP Engineering,Coastline Insurance,customer,2024-07-26T19:50:08Z,2025-11-13T12:37:37Z
391,Karen,Tannenbaum,angela.kapoor@verizon.net,401-555-0735,Founder,Ferguson Waterworks,salesqualifiedlead,2026-03-21T07:00:48Z,2024-10-01T07:23:46Z
392,Gary,Ferreira,nancy.hayashi@verizon.net,401-555-0516,Operations Lead,Slater Mill Restoration,lead,2025-12-18T09:11:58Z,2025-02-21T17:54:03Z
393,Joseph,Reilly,gary.fontaine@verizon.net,401-555-0114,Founder,Ferguson Waterworks,opportunity,2026-04-22T20:28:53Z,2025-06-16T08:36:17Z
394,Mary,OLeary,carol.donovan@gmail.com,401-555-0740,Operations Lead,Ferguson Waterworks,lead,2026-03-16T11:44:37Z,2024-09-08T07:20:02Z
395,Susan,Horvath,maria.gallo@comcast.net,401-555-0441,Founder,Narragansett Supply,opportunity,2026-09-04T16:26:14Z,2026-08-28T19:19:14Z
396,Gary,Boucher,rosa.ricci@verizon.net,401-555-0684,Procurement Manager,Apex Mechanical,customer,2026-06-20T16:30:10Z,2025-07-03T20:23:27Z
397,Mark,Gallo,donna.horvath@verizon.net,401-555-0928,Creative Director,East Bay Tile,customer,2026-10-27T09:46:42Z,2024-10-07T15:05:35Z
398,Susan,Esposito,betty.esposito@verizon.net,401-555-0556,Owner,Rhody Rentals,lead,2026-07-05T09:55:35Z,2025-06-26T06:35:33Z
399,Michelle,Correia,gary.volpicelli@comcast.net,401-555-0995,Procurement Manager,East Bay Tile,opportunity,2025-09-26T15:14:25Z,2024-09-27T11:53:17Z
400,Susan,Silva,jennifer.fontaine@verizon.net,401-555-0791,Creative Director,Apex Mechanical,lead,2024-07-30T07:46:59Z,2025-05-02T14:46:17Z
401,Lisa,Kowalski,carol.nash@gmail.com,401-555-0870,Procurement Manager,Coastline Insurance,salesqualifiedlead,2025-03-06T14:53:50Z,2026-10-01T15:15:46Z
402,Sal,Gallo,michael.esposito@gmail.com,401-555-0784,Operations Lead,College Hill Property Mgmt,salesqualifiedlead,2025-06-03T09:44:23Z,2026-06-26T09:59:32Z
403,Sal,DeLuca,linda.reilly@comcast.net,401-555-0443,Head of Data,Apex Mechanical,customer,2025-10-04T09:52:24Z,2026-08-29T20:14:57Z
404,Gina,Westminster,david.boucher@comcast.net,401-555-0620,CFO,Rhody Rentals,opportunity,2025-04-28T15:21:49Z,2026-03-03T08:27:16Z
405,Tony,Murphy,gary.almeida@verizon.net,401-555-0859,Creative Director,Slater Mill Restoration,customer,2024-08-05T08:12:29Z,2024-11-12T16:56:34Z
406,Tony,Wessel,tony.coletti@verizon.net,401-555-0401,Founder,East Bay Tile,customer,2025-09-24T14:10:40Z,2025-03-18T08:24:43Z
