id,subject,from_name,from_address,to_name,to_address,body_preview,content_type,is_read,importance,received_date
OMSgv15mtfw1l1m0wxrcyxg4y67ke24f9v5uh9wrq36hvbpkm5b,FW: Career Services - Portfolio review slot confirmation,Sarah Nikaido,sarah.nikaido@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Confirming your Sep 24 slot with the Career Studio.,HTML,True,normal,2026-08-02 12:11:46
OMSoq136sn7z4fibyyr5uxoi4pzozvsp7q5otf9alaxds0eymgsazi1aakr2tcav45gz24eat3nn1kdpi26723sx5a2ap2yj33glw6lp6mld,Guest Critique RSVP - Aidan Whitcombe,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Aidan Whitcombe will visit the Interaction Studio.,HTML,True,normal,2026-08-03 02:13:53
OMS7r2ix8fsvr5gzet5uxab9lglfn44iwrc04rvqvmfirh178vs6rkpkyetlv27hwj0fl9qzc5a0i7vqfoxzlra2k6bo8e,Capstone Prep - deliverable for Week 3,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 3 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,low,2026-08-03 14:49:00
OMSrk7f7imhvz0m2ja3i4iy4qlbpslaesj2men7t0miqodfjll24klx4saxuhtdet4rjfilmg2o48j94dqnhbsb7vv6mj4hfyhoks4,Capstone Prep - deliverable for Week 11,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 11 deliverable. Post to the shared studio thread by Sunday evening.,HTML,False,normal,2026-08-05 13:16:25
OMSdv41e6q46f0bc5llwzsn6rsjjz01xyc0vyccz,Library - Media Services request received,Silas Grant,silas.grant@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,We received your request for the Wacom loaner. Available for pickup at the desk.,HTML,True,normal,2026-08-05 23:03:55
OMSpwv62oobgbv76hwwu9072uuyuwrvakbmkq01qvph3zxeaadres6djhbbfboylhniv0z0cmighn9ymkjmd8if90sav0njanwi1mlgsfx24lmf7g3z11vir7mvbx1bhcg7qdkf64203t52238bkt603r4ugkh60dwcq2,Anyone have the Ch3 reading PDF?,Elise Chavez,elise.chavez@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,normal,2026-08-06 13:26:34
OMS2idi7u8bn1cc0ze01nfgdvawo75oure82ef1hn8sq0jjj1stbpbo8yarf6c35l,Thesis Studio - reading for Week 2,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 2 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,low,2026-08-09 18:38:05
OMSt6gade69csrvebp2i44k269vywk66,IT - Multi-factor authentication rollout,Alan Wickham,alan.wickham@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,CID email will require MFA starting Nov 1. Enrollment link inside.,HTML,True,normal,2026-08-10 16:06:35
OMSsaxgicm9zprltymdkyupuz8jk,FW: Financial Aid - 2027 FAFSA reminder,Bethany Chen,bethany.chen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder to complete the 2027-2028 FAFSA before the state priority date.,HTML,False,low,2026-08-11 02:49:45
OMSzzos2mzpx4d8zc0i4q2ath9w1wabrtg71rq7l4ac98hhsh9x79douz5fd7vdk3549pyyzfq53ooxt7st5v9gf9v7fufmkjdc5e6jxjuy8p2yhkjjm4t5igysdgpvkymm,Guest Critique RSVP - Dallas Rowe,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Dallas Rowe will visit the Interaction Studio.,HTML,False,normal,2026-08-12 08:29:31
OMSybviax1um3zh6vbx6gcnbrsgstutzgdpwzk8ngv5kyzia0z477gptbhnhybku10lupwxsa38fycnt6muarnmw3dkefkr6alyjscjv2pgsy8vo55xa7xvk4m323u80hn7z2phdqd9irv1qlcnjpeeivt6vg24re8andh9kmtb39su5ovvdzvlpkte77u4nfkcs940ipuwmkw2jszbwljg,Show a friend around the Showcase?,Ian Wallace,ian.wallace@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-08-12 23:48:37
OMS7o1c6r8e5qbywpndfb64rai1bet66h1g7261aujpnn6jvqn42eifydwxk5dtu2eqiem2h,Thesis Studio - reading for Week 9,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 9 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-08-13 12:16:33
OMSnelm2latjybu4936gtcrd96hk6dj0voutdgaz6w9qegz8bay74f18nl0ky2at6zqvsfm6q8f85p1roq5w00efg6ma5ep8x7pa9oct17d0v8mcshriht,Guest Critique RSVP - Rowan Klaassen,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Rowan Klaassen will visit the Interaction Studio.,HTML,True,normal,2026-08-14 05:08:57
OMSz016bzudmiy61l86zxibebud8x928k3l738i8td724t1dluj9zafxu06bwww7qi9ifsuzowx4u6ad9czmw2v4c5dfqhhkegvznofqedhkghbe35onj1py3fj4gqgyfrztih1v8mf0cg6xrml0umek7oe7x66zdoeuaa2,Post-crit dinner tonight?,Devon Marino,devon.marino@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-08-14 10:57:08
OMS007dkt2i8r5xulnsmz0ihkck2tjryriino7ydndl7aji4x9h2rmu02q48gac2qr6mna7dgx4insdn9toypu439t48049m0mr83y28rcuifuo95re7ootblt90yu6f9vs5wtm85wbc5taciywavjoo3l8j17pzvo47z7nipmx840xku5yovn5pixvbpgq,Post-crit dinner tonight?,Juno Velasco,juno.velasco@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-08-17 09:45:22
OMSwg94i49rn,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,False,normal,2026-08-18 02:48:25
OMSmecnja0cjvxg27m5xvwf9c62h7oiu1,FW: IT - Multi-factor authentication rollout,Alan Wickham,alan.wickham@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,CID email will require MFA starting Nov 1. Enrollment link inside.,HTML,False,normal,2026-08-19 06:57:45
OMSaujuc1fl78m2i68hs7z7xhpcw7fqrrffkwx1j7450v458xvhv45hte13wf7muqzk9hkwye8rnyt4e7ssmzmp50llztvbtvsyhelgzp35h04aykecuyii,Guest Critique RSVP - Rowan Klaassen,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Rowan Klaassen will visit the Interaction Studio.,HTML,True,normal,2026-08-20 09:17:59
OMS6l6dnr9ku3qo975k4bi5yakvtgbk4ylz2qiis3p48prig30giafd3n5h1gf47ei6t1xr8rbuqovh7bmgctmn2yyy5n48wcuvall585uy2thrceetwu4zo,Guest Critique RSVP - Rowan Klaassen,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Rowan Klaassen will visit the Interaction Studio.,HTML,True,high,2026-08-20 16:19:22
OMSyjtgle73gsroxhf140wmguqjpgrvubgazkek7vgd734bahfml5all0l4twda8tbgz36b19klop4s59qzzd6i7h6x8ugnpicmvh3bjyizg4qk5you1vu72anqtgfi6q3q2sbhrbwn1qpfpkhqeuncu8ore3q21vmviz57ysckc5cmw41naqotu92rpx,Show a friend around the Showcase?,Gabi Yang,gabi.yang@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,high,2026-08-21 14:36:36
OMSefqj6o4ps581o70jc0svtkq9iv9wl897g3d3oytuuoiw2rwqo40in657xv6h9so4dnidhjjk5r83t8c9if901wqk6ragfiwlcuxrk5hfgktjk02cljqodihpfsfhr24mxwxdoln964tsmrnkwuzg2h9i6i4nq660s,Ride to the Convention Center Nov 8?,Brenda Garner,brenda.garner@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,high,2026-08-22 21:40:40
OMSmbh2aecr33ad5l52nt28a036txvn3cq1bazgtjlm7oqq0086jgxsie24qk582o0hzhbkfw1lgwma9gupqtbw8sz1kpns4wlvwl6z09sp868jbibrit9h8p0s4xcm816xp4yx4twi3emwsy9mndmxuto7vlk93ya0skaniu2,Ride to the Convention Center Nov 8?,Ruth Guerrero,ruth.guerrero@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-08-24 14:29:57
OMSerxhdq57lsh474lmemm8naq5k36m04q88kxvey9h28wlk8tube1ub5qfeasvqhftxaie9xrnotdmo,Game Studies - reading for Week 3,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 3 deliverable. Post to the shared studio thread by Sunday evening.,HTML,False,normal,2026-08-24 15:36:23
OMS1kvcmdodwafpmm5cu96zg70ftjwsgdtfl,FW: IT - Multi-factor authentication rollout,Alan Wickham,alan.wickham@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,CID email will require MFA starting Nov 1. Enrollment link inside.,HTML,False,high,2026-08-24 23:00:13
OMSnewo85b7om87oxolbxe5c70acfcxyepsu5m70otjentn8kibvrsprk3euls0fvwvjf12o0kdup2j9pvqho1kp,Game Studies - reading for Week 11,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 11 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-08-24 23:44:06
OMS2j0zs3hiok0419ccmaypnssp86kdqx0uov52xf8jfejmcqd,FW: Career Services - Portfolio review slot confirmation,Sarah Nikaido,sarah.nikaido@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Confirming your Sep 24 slot with the Career Studio.,HTML,False,high,2026-08-25 08:52:32
OMS5k9i65qjpljltc0do2u8qbbmt9cko9zvv98fjjr74leumhvlej40j6bjql9jz5iqn47f4rgx70kqexbubgpbdxy8vxitnbjiiuhel5t7r7,Guest Critique RSVP - Aidan Whitcombe,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Aidan Whitcombe will visit the Interaction Studio.,HTML,True,low,2026-08-26 00:42:27
OMSe8qryi997eruahsrv986jjmyvc4j237fkvw9l4ikyedmstf8u6nntmp5ektb80tmcbh7g55j4uxhn0l8tpy5550p2l4ahy,Capstone Prep - deliverable for Week 6,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 6 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-08-28 01:46:01
OMSrh0sanexgjkk6bvuuxu5897vzii71nzcy41xlgkmjl6u97l24fxi3g7slkw6ruyxvshcyryo36k2gzp1prydesba3kyty83fwdb5ipl5ps9cfdjry0cu77ktqfd8q59qc4tvqmzokfu95p6c4uk7z46344y28c997h17ulwrrfxrd1rtabpjixxr9a2e1jsp9urd2mxggija4,Studio share - feedback wanted,Sabine Yamamoto,sabine.yamamoto@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-08-28 07:05:35
OMStvxile79uwx5933oj1hy0otik96ie3258c39yrdinhi6dxddhl85dx9ozvup0bbqkdnepc8dl2h3j8y09r6uwtb97o5foxoxtevr2nj1rcoj0qu1qqt68yfk434p16ggw,Guest Critique RSVP - Dallas Rowe,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Dallas Rowe will visit the Interaction Studio.,HTML,True,normal,2026-08-30 00:45:28
OMSgc4grjplx0jxh3jtkc54yzqbpx66cnx4ovqjzoxcnybvlserb6tzkn0y6agsxxh1coimoslj8bp5adpjkn04yggvr4xnqenurvz0ch8vb0vdw07eq0ewedkd5vppt2ug2e6,Guest Critique RSVP - Nour Haddad,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Nour Haddad will visit the Interaction Studio.,HTML,True,normal,2026-08-31 03:02:14
OMScgy9me3p6vbgb3va3ynkmbo2y1f3dvp68nib35b03qzhd7splhbv98c0md3yhimv47mheb2uwkprtlcljm1fzf7mcono,Capstone Prep - deliverable for Week 4,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 4 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-09-01 03:53:52
OMS8gns3818pol1g5nal5d6vr6ta6dzyrplu9qe3l02hsyfvpsqxv67bib411z6ac5xaxcvvl,Thesis Studio - reading for Week 10,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 10 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,low,2026-09-01 08:38:38
OMS6bcov9w0gygoeqrpn0soudx5onwz28h9xng3h5p8win11nrx3pduljbt6b744m96ldezj1t50wetqvg3wp,Game Studies - reading for Week 8,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 8 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,high,2026-09-03 18:10:45
OMSy70mt1mojlj1zfi1f4nzcmgi7jo13995qbpnfgd06c2s488ftqipl388o5k1pizmgsgsila8y8s94srxdi9b,Game Studies - reading for Week 10,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 10 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,low,2026-09-03 20:46:14
OMSa9qmkh10jwq8zw1uah5725easbrp5wez4cr8v7psa145xed407zpke4wvcvpdxpd8s3hgspkrc7dh02kxvkn9e14f49vfh5jedgrolvgjwfop5up5w83xaua2wwjt1rkifvddihbds5ekx37a2qmmskzi41p4qqbcwb6p2f2i2d76xchlo5p93uhuf0lwztl,Show a friend around the Showcase?,Kira Lai,kira.lai@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,high,2026-09-04 06:29:33
OMS96fkd5vx1kf186orqh15jfo10dg8ypv4ow2xbd08kfv,FW: Library - Media Services request received,Silas Grant,silas.grant@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,We received your request for the Wacom loaner. Available for pickup at the desk.,HTML,True,normal,2026-09-04 20:02:56
OMS3l3izm0m6k9w8retw8cvtuote5q0,FW: Financial Aid - 2027 FAFSA reminder,Bethany Chen,bethany.chen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder to complete the 2027-2028 FAFSA before the state priority date.,HTML,False,normal,2026-09-05 02:38:09
OMSsh9o19aqoas9axhdbgm3ccnwjn9ct8sr4q3jh553owxrwsf7r0mpl644udbpn61p8gva41vlgzna24t5mi660xfmc0t6gj5pop00whydvhcpe9v9vkcc9ohbf7o4c60fnw7j9b1350c6rthxgmopjdc3uydrkmd,Show a friend around the Showcase?,Liu Cardenas,liu.cardenas@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,normal,2026-09-05 14:10:36
OMS6zgpaal73yohuc9o2nglpfeds7hqocko1oqk8u,FW: Library - Media Services request received,Silas Grant,silas.grant@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,We received your request for the Wacom loaner. Available for pickup at the desk.,HTML,False,high,2026-09-05 19:02:58
OMSrtkz6lq2ln4frkx77lv6750gdn39675bmbzmwn9imepg40t4wi658ik0nn43tsdft2ot668vr2qkgsq6eppv9c2as7g38e2wh,Capstone Prep - deliverable for Week 9,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 9 deliverable. Post to the shared studio thread by Sunday evening.,HTML,False,normal,2026-09-06 12:45:20
OMS8jkb6zziyztsftmyv88by5o,FW: Financial Aid - 2027 FAFSA reminder,Bethany Chen,bethany.chen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder to complete the 2027-2028 FAFSA before the state priority date.,HTML,False,normal,2026-09-06 17:05:17
OMS7639e6mw7qowilvpn27i23xsf2ii2zdbvhxyvrm4buwgy3,FW: Career Services - Portfolio review slot confirmation,Sarah Nikaido,sarah.nikaido@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Confirming your Sep 24 slot with the Career Studio.,HTML,False,high,2026-09-08 23:47:43
OMS13k77c2r4s7ui1wv4k5fwzabdrvnrp2d4lfvo87ud0m9y1qxl7epfpgvjw9nwvzkas03h4pnq1d6a8pj1lpopau0b3sq4fgywjmhy0hfrr93rotd8ywct8xkvqc6,Guest Critique RSVP - Miles Aoki,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Miles Aoki will visit the Interaction Studio.,HTML,True,normal,2026-09-10 11:49:59
OMSrkfi45866gfyob7qmnes3k0p3urcu4v4rfs0x1bvedconp1vcx3mo3lm728f20coiumc1q6kgtklqckfj4s71cjc90qittpu7ojshzzxbhwyv2besnfeeengiu040jop4rcqw7n5iiiiagqo58g5aa49z219nbt0l2a0w9e8kv0py9fvrgf81a6u1plmpf3t27k,Post-crit dinner tonight?,Delia Mitchell,delia.mitchell@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-09-10 22:32:53
OMS78fyf7a5y78f5h6t7v4tjea1ilwifww4cpcvy5rcn3tvgcljxawyzar5pi26dcu2qshdbx00o7k2aukuufjnur3e5txgxql40rg75edc1tfacscetgife15mypubmg5kpe573q4zq7cjbcgpscjptfmgu51p6x23angplsudnzfc9cgudktzeq5fom4,Ride to the Convention Center Nov 8?,Kaito Sundara,kaito.sundara@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,high,2026-09-11 16:26:28
OMSnsknm73tbdidpzzt0jl0s8a2t4mwtuptmjhw76lkjac54np2sa4g6sqv5a0wkpciqonb6bnpo09njpt9m6q,Game Studies - reading for Week 9,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 9 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-09-12 05:22:05
OMS3j6vn,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,False,normal,2026-09-16 21:05:20
OMSl0j5v8zkhd4fm5a0c4j0opap9f9aa3htiymadvejywojuvpflntgqyumrrrv482wbnfaw0uc409z9poqffj3lxlcqag3kdvd8uj5ldapq8a1qkk0a8ibcf008raos218m5o7pxmkk72ekdax24out3qtzg,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,True,low,2026-09-17 10:03:36
OMSvhe048t41ceypooflwp80sx40bbwduoqpnri9cyk5,FW: Library - Media Services request received,Silas Grant,silas.grant@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,We received your request for the Wacom loaner. Available for pickup at the desk.,HTML,False,normal,2026-09-17 12:23:47
OMSpypluepij8fqgmvmes1qmph18sslrfexnh81gopcg9u4xrg1h123530iv818y6b1nynylmg,Thesis Studio - reading for Week 11,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 11 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-09-18 17:53:16
OMS5dxol1gdcp24j3pxjfq264fn0qiuud67uyj25m8elf4rnt2me52lrqu9rikd84awatgbn8o0zb85v94mdvncplhv4,Capstone Prep - deliverable for Week 1,Hana Ito,hana.ito@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 1 deliverable. Post to the shared studio thread by Sunday evening.,HTML,False,normal,2026-09-18 23:26:20
OMSa6z1edsgvnqcgw24pijtvuh2dwny6z697zpz197r5easfeh62h3xz,Alumni - Longshadow Games coffee chat,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Rowan Klaassen would love to meet you at the Cascadia Indie Showcase. Booth 47.,HTML,True,normal,2026-09-19 03:08:06
OMSw2hg5vc66cno8ph18oiu6v7c0thx7e3apqg38r3ti4,FW: Library - Media Services request received,Silas Grant,silas.grant@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,We received your request for the Wacom loaner. Available for pickup at the desk.,HTML,False,normal,2026-09-20 03:45:46
OMS6ycyismtqvfh8svqvx6yex2g3sjjfzqne2msc0c0omyue95wkw1xp380colldjy,Thesis Studio - reading for Week 3,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 3 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-09-21 15:04:42
OMSqzwn0ob2z9qd0lwgx4ssw2672i2fd4sxdtviwzqabo6y0glpldf79uoiycrgo3u48klpvfcpf9kyn5le123ik4ledobz9c36njil8f58udw3qgwj3sjycxflzvwulxuvmg6lzzme6d1gje20vtsefjhqhi3hb83gexi8a98ws5dq1yx6b0wa6,Portfolio print advice,Hana Truong,hana.truong@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-09-22 19:59:41
OMSo4z4tsexufg0d5m0cesxq1v04pk7y1qsnpbp0q7fqbr78chn8j1ffshjk9tfsfha06r5t1hapke7l1inkkj8ldl1pt0rt1d0vgftuu91smqp9qzpj2aididti4akoti2el7gjf98zga0emb3xls04yp,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,True,normal,2026-09-23 01:24:23
OMSzdghundp6krwtbn6gd26b1jykenzsg57qatpotl6sk4ol4chq56z2sjkdb9dneau7x9sw125jzf3k4yrf9jtiaga3lv7zur029g552a4wsd926glnb69xbpuuwvlwbl2yklgtdwc2dhk8gop7tep8sus0amxspuct0ga7qhj1yls6bd9q3l1m1otla67pvum3q7q18dpik8na9sure,Anyone have the Ch3 reading PDF?,Ben Chandra,ben.chandra@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-09-23 13:21:56
OMSnm0fuoda0iq325ats7vkxrdna5val90z7jj3262oyv65laj45qpseljm7juq8yiu1,Thesis Studio - reading for Week 5,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 5 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-09-24 15:52:30
OMSjs0gytfoz4rwyd7dqg2qzl62x9wo5iz22jg55pbcdjlgjt61dcl0kbzcuuom7f0pkx66jvuwyegv9ehy02a2ts45rw692358pjmlny6t9ulk2v5522xjvmp4x3tqnnop2ptai4ekd1rdfmt5w951zy0n31vu0lvy1hmebp856,Anyone have the Ch3 reading PDF?,Beatriz Gallagher,beatriz.gallagher@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,normal,2026-09-24 16:14:37
OMS18vtkqrujf,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,True,normal,2026-09-24 23:36:04
OMSqmreqjie5ia3mii71gdyrszjl42grslu7xgimtuuf5pjx6aivbmgy4es9q95raed4dud,Thesis Studio - reading for Week 8,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 8 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,normal,2026-09-27 17:02:51
OMS3b7eq9ypngvvyyo513dttien0sfbmul17gde0v1or0t2wcdacyzuzer7cf8031ckirg594oaljdparcxto8gtqfg1d92qx214tivcoauhh6a7q1hbq2a469bms62o9b3z35vqc29tx9dqqfrajm4jg74j9tu,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,False,normal,2026-09-28 11:09:48
OMSs7chpub1hg78mr4ss7omfkya8sjfab22hmyiwp9bz9urj7mhrajjf9xizuc73uqoarc96ar55h1a23azd78ltzagbrvttv7bgnm2azjia5l9yf3ahba8rt0qid4psopgwsfezmwa6sr47g4ozzzdm24j9wk62x,Ride to the Convention Center Nov 8?,Maya Nghiem,maya.nghiem@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-09-28 21:08:27
OMSxfh9jpk27sos4ra3v2b0hvwzsru7gsshx86b7bqe5lbqtwr5c8dhiu9dcs4okpd2ew7v84czy25iao85vg3ch1vaae3ntaf0i629tnl8t9aob7q0bv67jna90nh8bbeezdwuk9maae1chc9d9f74vsx9p7e3hqidg5yyl4nw677760y329j9jwv4dhrifobi6sccn5qm22rel11stagdskupihtr,Show a friend around the Showcase?,Theo Watanabe,theo.watanabe@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-09-29 03:30:48
OMSl6e5szm9285r6hevck0nl8pp7wq4p6viphf8,FW: IT - Multi-factor authentication rollout,Alan Wickham,alan.wickham@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,CID email will require MFA starting Nov 1. Enrollment link inside.,HTML,True,normal,2026-09-29 09:47:32
OMSo0u5ykwlzwydmrbux9p9uui1ntr1rht3e877rbqzb9b3jhba675c1msqdgqevrl3sl2i9i8m7ggt84,Game Studies - reading for Week 4,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 4 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,low,2026-09-29 17:24:40
OMS6aqj7io1ffcpdxsmsccl7j77llggcgrbhctaj47aumq032uh2nzaynxm0qg9fipj3eha0hc0s5qtlk8mxiwieje5wob5z0f52dr0ebg4mnvo9nr9efu5zeeer7x2c4wg0kevxkt2fnp0s5tb61wl55ewod7g4lzkt396kro4ca8xoacpsv09rb7ftt9rbb,Coffee before critique?,Nika Guerrero,nika.guerrero@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,high,2026-10-04 18:07:33
