Id,DisplayName,CompanyName,PrimaryEmailAddr,PrimaryPhone,BillAddr_Line1,BillAddr_City,BillAddr_CountrySubDivisionCode,BillAddr_PostalCode,Balance,Active,AcctNum,Vendor1099
QUIC_40cf8541,Roger Edwards,Hawthorn Partners,roger.edwards84@gmail.com,(555) 628-1588,"1528 Valley Rd, Atlanta, Oregon (Cedar Hills neighborhood) 67206",Atlanta,Oregon (Cedar Hills neighborhood),"1528 Valley Rd, Atlanta, Oregon (Cedar Hills neighborhood) 67206",1539.04,true,REF-010588,true
QUIC_f56a80ab,Heather Peterson,Iron Ridge Consulting,heather.peterson@yahoo.com,(555) 645-1595,"1545 Franklin St, Kansas City, Oregon (Cedar Hills neighborhood) 67209",Kansas City,Oregon (Cedar Hills neighborhood),"1545 Franklin St, Kansas City, Oregon (Cedar Hills neighborhood) 67209",1556.35,false,REF-010595,false
QUIC_72385051,Bruce Wood,Jasper Creek Co,brucewood@outlook.com,(555) 662-1602,"1562 Lincoln Ave, Omaha, Oregon (Cedar Hills neighborhood) 67212",Omaha,Oregon (Cedar Hills neighborhood),"1562 Lincoln Ave, Omaha, Oregon (Cedar Hills neighborhood) 67212",1573.66,false,REF-010602,false
QUIC_db8f5d25,Ann Long,Knoll Hill Advisory,ann.long@hotmail.com,(555) 679-1609,"1579 Jefferson St, Colorado Springs, Oregon (Cedar Hills neighborhood) 67215",Colorado Springs,Oregon (Cedar Hills neighborhood),"1579 Jefferson St, Colorado Springs, Oregon (Cedar Hills neighborhood) 67215",1590.97,true,REF-010609,true
QUIC_ef33e73f,Roy Rodriguez,Laurel Canyon Inc,roy.rodriguez88@aol.com,(555) 696-1616,"1596 Madison Ave, Raleigh, Oregon (Cedar Hills neighborhood) 67218",Raleigh,Oregon (Cedar Hills neighborhood),"1596 Madison Ave, Raleigh, Oregon (Cedar Hills neighborhood) 67218",1607.28,false,REF-010616,false
QUIC_6efe0420,Brittany Perez,Meadowlark Group,brittanyperez@icloud.com,(555) 713-1623,"1613 Jackson Blvd, Long Beach, Oregon (Cedar Hills neighborhood) 67221",Long Beach,Oregon (Cedar Hills neighborhood),"1613 Jackson Blvd, Long Beach, Oregon (Cedar Hills neighborhood) 67221",1624.59,true,REF-010623,true
QUIC_e7623804,Thomas Wright,Nightfall Technologies,thomas.wright@mail.com,(555) 730-1630,"1630 Main St, Virginia Beach, Oregon (Cedar Hills neighborhood) 67224",Virginia Beach,Oregon (Cedar Hills neighborhood),"1630 Main St, Virginia Beach, Oregon (Cedar Hills neighborhood) 67224",1641.90,true,REF-010630,true
QUIC_ae9c895f,Dorothy Mitchell,Outpost Innovations,dorothy.mitchell@protonmail.com,(555) 747-1637,"1647 Oak Ave, Miami, Oregon (Cedar Hills neighborhood) 67227",Miami,Oregon (Cedar Hills neighborhood),"1647 Oak Ave, Miami, Oregon (Cedar Hills neighborhood) 67227",1658.21,false,REF-010637,false
QUIC_37ce7597,Brian Stewart,Pine Valley Corp,brianstewart92@comcast.net,(555) 764-1644,"1664 Elm St, Oakland, Oregon (Cedar Hills neighborhood) 67230",Oakland,Oregon (Cedar Hills neighborhood),"1664 Elm St, Oakland, Oregon (Cedar Hills neighborhood) 67230",1675.52,true,REF-010644,true
QUIC_923f825c,Nicole Kelly,Quartz Mountain LLC,nicole.kelly@att.net,(555) 781-1651,"1681 Maple Dr, Minneapolis, Oregon (Cedar Hills neighborhood) 67233",Minneapolis,Oregon (Cedar Hills neighborhood),"1681 Maple Dr, Minneapolis, Oregon (Cedar Hills neighborhood) 67233",1692.83,false,REF-010651,false
QUIC_72cf3b49,Larry Gray,Rust Belt Ventures,larry.gray@bellsouth.net,(555) 798-1658,"1698 Cedar Ln, Tampa, Oregon (Cedar Hills neighborhood) 67236",Tampa,Oregon (Cedar Hills neighborhood),"1698 Cedar Ln, Tampa, Oregon (Cedar Hills neighborhood) 67236",1709.14,false,REF-010658,false
QUIC_fd562bfa,Joan Jimenez,Sage Brush Partners,joanjimenez@charter.net,(555) 815-1665,"1715 Pine St, Tulsa, Oregon (Cedar Hills neighborhood) 67239",Tulsa,Oregon (Cedar Hills neighborhood),"1715 Pine St, Tulsa, Oregon (Cedar Hills neighborhood) 67239",1726.45,true,REF-010665,true
QUIC_3f398a25,Tyler Lopez,Tidewater Holdings,tyler.lopez96@earthlink.net,(555) 832-1672,"1732 Washington Blvd, Arlington, Oregon (Cedar Hills neighborhood) 67242",Arlington,Oregon (Cedar Hills neighborhood),"1732 Washington Blvd, Arlington, Oregon (Cedar Hills neighborhood) 67242",1743.76,false,REF-010672,false
QUIC_e2742a00,Grace Harris,Upland Solutions,grace.harris@msn.com,(555) 849-1679,"1749 Park Ave, New Orleans, Oregon (Cedar Hills neighborhood) 67245",New Orleans,Oregon (Cedar Hills neighborhood),"1749 Park Ave, New Orleans, Oregon (Cedar Hills neighborhood) 67245",1760.07,true,REF-010679,true
QUIC_c397fd10,Christian Nguyen,Vineyard Capital,christiannguyen@gmail.com,(555) 866-1686,"1766 Lake Dr, Bakersfield, Oregon (Cedar Hills neighborhood) 67248",Bakersfield,Oregon (Cedar Hills neighborhood),"1766 Lake Dr, Bakersfield, Oregon (Cedar Hills neighborhood) 67248",1777.38,true,REF-010686,true
QUIC_9bdb7e9f,Elizabeth Gomez,Acme Corp,elizabeth.gomez@yahoo.com,(555) 883-1693,"1783 Hill Rd, Wichita, Oregon (Cedar Hills neighborhood) 67251",Wichita,Oregon (Cedar Hills neighborhood),"1783 Hill Rd, Wichita, Oregon (Cedar Hills neighborhood) 67251",1794.69,false,REF-010693,false
