id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,start_date,kudos_count,segment_id
act_0269,Activity 269,Walk,2471.5,787,7194,12.9,9.96,2026-05-25T17:26:20Z,1,
act_0270,Activity 270,Swim,4531.9,970,4676,17.0,6.15,2026-01-03T16:58:04Z,9,
act_0271,Activity 271,Walk,7856.2,1082,2762,44.2,8.11,2026-01-24T04:34:27Z,10,
act_0272,Activity 272,Run,5884.4,4067,2758,15.6,2.03,2026-01-09T07:32:35Z,4,
act_0273,Activity 273,Walk,3241.8,4974,5576,8.0,9.17,2026-08-27T16:09:24Z,6,
act_0274,Activity 274,Run,3410.2,1560,6591,14.6,3.68,2026-01-19T09:11:58Z,4,
act_0275,Activity 275,Ride,11602.0,3701,2158,13.9,3.28,2026-04-02T23:06:12Z,1,
act_0276,Activity 276,Walk,14520.9,2275,5216,1.5,3.93,2026-10-12T21:51:25Z,3,
act_0277,Activity 277,Run,6094.2,884,3405,14.0,8.27,2026-05-22T03:02:41Z,0,
act_0278,Activity 278,Swim,14345.4,6206,1299,43.1,6.05,2026-06-25T08:09:02Z,6,
act_0279,Activity 279,Run,11228.8,1886,1081,39.6,6.2,2026-03-26T09:53:49Z,4,
act_0280,Activity 280,Walk,14336.9,1113,6729,36.0,7.09,2026-06-19T05:24:58Z,7,
act_0281,Activity 281,Swim,17058.4,3357,2842,26.2,7.7,2026-08-17T12:59:31Z,4,
act_0282,Activity 282,Ride,17237.8,2286,7862,8.9,8.61,2026-07-28T22:35:03Z,3,
act_0283,Activity 283,Walk,12729.8,5731,3742,6.2,9.39,2026-06-30T13:55:56Z,4,
act_0284,Activity 284,Walk,12761.4,660,5746,29.1,6.36,2026-02-14T01:56:41Z,8,
act_0285,Activity 285,Walk,6170.8,2109,5230,40.7,4.71,2026-03-05T01:30:16Z,8,
act_0286,Activity 286,Run,5282.8,6453,4875,29.2,7.92,2026-07-19T13:24:49Z,8,
act_0287,Activity 287,Ride,4944.1,6129,7401,0.3,6.23,2026-05-01T01:17:59Z,7,
act_0288,Activity 288,Swim,6045.1,2402,959,7.4,3.61,2026-05-29T19:07:21Z,5,
act_0289,Activity 289,Swim,11825.4,629,4311,45.1,3.74,2026-09-30T12:35:38Z,3,
act_0290,Activity 290,Run,2069.0,6029,1829,26.9,4.42,2026-03-18T01:57:46Z,1,
act_0291,Activity 291,Swim,4064.3,2167,6556,7.6,8.83,2026-09-26T13:12:16Z,9,
act_0292,Activity 292,Walk,15314.1,3388,3596,12.8,3.23,2026-08-31T01:53:03Z,5,
act_0293,Activity 293,Ride,14411.9,2425,4660,22.8,3.65,2026-09-11T07:36:39Z,4,
act_0294,Activity 294,Run,8950.1,5257,6123,5.6,5.16,2026-06-26T23:46:01Z,10,
act_0295,Activity 295,Swim,6342.9,5294,2645,16.8,4.17,2026-05-15T21:48:03Z,1,
act_0296,Activity 296,Ride,6204.7,3861,1848,49.1,4.21,2026-01-12T11:26:44Z,8,
act_0297,Activity 297,Walk,4896.7,1171,6155,16.5,4.95,2026-08-03T00:01:22Z,9,
act_0298,Activity 298,Run,12925.1,3684,3547,3.6,8.56,2026-02-20T15:42:30Z,7,
act_0299,Activity 299,Ride,4521.1,5227,7852,16.6,8.02,2026-03-20T23:26:19Z,0,
act_0300,Activity 300,Ride,10401.5,4097,6053,24.4,6.95,2026-03-02T18:04:49Z,0,
act_0301,Activity 301,Swim,1208.9,872,5915,9.0,6.84,2026-09-23T22:57:35Z,10,
act_0302,Activity 302,Swim,10406.1,5525,7431,41.2,6.93,2026-05-03T08:12:51Z,7,
act_0303,Activity 303,Walk,16723.2,2445,5658,42.8,6.44,2026-05-05T15:28:34Z,6,
act_0304,Activity 304,Ride,12454.1,2816,2116,16.5,9.87,2026-07-24T18:53:39Z,10,
act_0305,Activity 305,Run,5388.9,2593,7275,21.8,3.78,2026-09-27T20:36:33Z,4,
act_0306,Activity 306,Swim,6568.0,5815,2914,17.9,5.59,2026-06-07T07:48:46Z,3,
act_0307,Activity 307,Run,12708.1,5925,2946,32.6,9.54,2026-10-13T04:15:41Z,5,
act_0308,Activity 308,Swim,14595.9,3587,4429,4.7,3.07,2026-01-05T11:31:47Z,1,
act_0309,Activity 309,Swim,5379.4,1720,4975,13.5,2.48,2026-06-15T23:15:47Z,2,
act_0310,Activity 310,Swim,3332.6,5687,4529,12.0,4.32,2026-05-22T01:00:17Z,5,
act_0311,Activity 311,Run,4673.3,955,3859,8.5,1.16,2026-09-06T09:43:36Z,1,
act_0312,Activity 312,Walk,16996.8,1888,5510,28.8,1.62,2026-10-09T17:47:00Z,8,
act_0313,Activity 313,Walk,1192.7,5477,6890,36.5,3.07,2026-01-08T01:28:45Z,3,
act_0314,Activity 314,Ride,18008.8,1689,3196,3.0,3.45,2026-08-29T10:32:44Z,7,
act_0315,Activity 315,Walk,9309.0,5518,2078,29.6,3.48,2026-06-18T09:44:52Z,2,
act_0316,Activity 316,Ride,10310.8,1385,4379,47.4,6.74,2026-02-08T05:19:07Z,4,
act_0317,Activity 317,Run,19364.0,2122,640,2.0,8.79,2026-02-22T22:49:14Z,2,
act_0318,Activity 318,Ride,17741.2,6064,1700,42.0,1.98,2026-05-13T10:24:55Z,2,
act_0319,Activity 319,Run,5331.6,4286,1895,16.3,4.53,2026-05-11T19:45:33Z,6,
act_0320,Activity 320,Ride,4931.9,826,5163,18.5,1.17,2026-10-11T22:07:46Z,10,
act_0321,Activity 321,Run,9734.1,5268,6993,6.9,2.81,2026-09-18T01:37:01Z,0,
act_0322,Activity 322,Swim,17842.0,3614,5761,26.4,2.4,2026-03-18T07:35:49Z,0,
act_0323,Activity 323,Walk,6702.3,3803,2563,23.8,2.71,2026-08-03T13:34:24Z,9,
act_0324,Activity 324,Swim,13256.3,2286,6828,5.4,3.06,2026-05-31T21:03:09Z,9,
act_0325,Activity 325,Swim,13468.1,2573,1619,8.7,9.41,2026-04-30T22:25:18Z,4,
act_0326,Activity 326,Ride,3746.4,5950,1414,1.4,3.24,2026-02-12T19:22:41Z,9,
act_0327,Activity 327,Run,13966.6,2413,3375,34.2,5.18,2026-05-02T08:36:21Z,7,
act_0328,Activity 328,Ride,4925.6,4877,5762,13.1,6.49,2026-02-25T00:42:31Z,8,
act_0329,Activity 329,Ride,19044.9,1662,4250,1.7,8.38,2026-09-18T08:20:37Z,1,
act_0330,Activity 330,Run,18892.1,2193,6504,5.2,9.19,2026-08-13T11:12:55Z,4,
act_0331,Activity 331,Run,5042.4,6675,2201,15.6,1.76,2026-02-22T23:24:24Z,9,
act_0332,Activity 332,Walk,2861.7,2508,2288,43.4,8.47,2026-02-09T16:34:53Z,9,
act_0333,Activity 333,Ride,4190.1,6755,2432,11.4,6.92,2026-06-16T05:53:58Z,2,
act_0334,Activity 334,Swim,2493.6,6773,6042,41.8,5.96,2026-08-03T17:11:17Z,7,
act_0335,Activity 335,Walk,13672.4,6641,5918,43.5,6.33,2026-03-16T02:14:30Z,5,
act_0336,Activity 336,Ride,18855.1,1319,836,38.1,6.98,2026-04-09T00:19:48Z,1,
act_0337,Activity 337,Run,10144.3,6193,6027,44.3,5.93,2026-05-27T20:00:31Z,2,
act_0338,Activity 338,Walk,8311.1,4336,7174,11.8,5.62,2026-09-23T20:28:22Z,4,
act_0339,Activity 339,Swim,9825.0,4820,5988,46.2,1.64,2026-07-07T07:34:30Z,10,
act_0340,Activity 340,Swim,6194.9,6312,6940,45.6,2.4,2026-06-02T10:01:44Z,2,
act_0341,Activity 341,Ride,4277.1,899,6361,7.5,8.57,2026-04-09T11:48:12Z,4,
act_0342,Activity 342,Swim,4444.3,4797,7864,29.3,5.82,2026-04-12T19:26:58Z,2,
act_0343,Activity 343,Walk,4287.8,768,6171,15.3,9.34,2026-05-20T14:49:42Z,6,
act_0344,Activity 344,Ride,5412.8,1839,7216,45.0,5.43,2026-07-05T21:32:22Z,8,
act_0345,Activity 345,Walk,2388.6,961,6393,36.5,4.09,2026-03-24T20:26:32Z,0,
act_0346,Activity 346,Swim,11950.6,3960,6426,45.8,9.1,2026-06-07T01:46:22Z,10,
act_0347,Activity 347,Swim,5473.6,1251,4993,9.7,9.28,2026-02-20T05:29:48Z,8,
act_0348,Activity 348,Run,18075.5,5502,6416,14.8,4.53,2026-07-04T06:19:19Z,3,
act_0349,Activity 349,Swim,9819.7,3980,1843,16.7,8.47,2026-03-03T10:31:39Z,4,
act_0350,Activity 350,Swim,1573.8,6112,6479,16.3,4.15,2026-02-28T01:22:34Z,7,
act_0351,Activity 351,Ride,6195.2,3746,4825,10.4,9.76,2026-03-21T03:22:39Z,5,
act_0352,Activity 352,Walk,2307.6,2403,5239,38.8,8.27,2026-09-13T23:41:31Z,0,
act_0353,Activity 353,Run,11810.3,3047,6606,2.8,9.08,2026-06-08T03:25:13Z,10,
act_0354,Activity 354,Swim,15820.4,3964,922,10.5,6.22,2026-06-01T11:38:40Z,1,
act_0355,Activity 355,Ride,18576.9,2462,3752,24.7,8.59,2026-04-30T02:48:26Z,0,
act_0356,Activity 356,Run,18476.9,666,1399,31.5,8.74,2026-01-27T12:23:16Z,6,
act_0357,Activity 357,Run,6618.2,4079,3947,13.6,3.59,2026-04-28T11:40:34Z,8,
act_0358,Activity 358,Ride,2863.7,3109,4279,29.7,5.94,2026-09-22T07:21:54Z,5,
act_0359,Activity 359,Walk,15170.9,6830,3741,35.1,1.16,2026-02-20T02:43:41Z,1,
act_0360,Activity 360,Swim,17206.5,3715,4157,22.7,3.49,2026-02-19T13:59:00Z,6,
act_0361,Activity 361,Walk,2802.7,2103,5601,11.6,6.92,2026-02-17T07:52:45Z,2,
act_0362,Activity 362,Swim,15673.0,3342,3724,8.7,2.87,2026-06-21T10:07:49Z,7,
act_0363,Activity 363,Ride,10587.8,824,2922,16.9,3.25,2026-06-01T01:50:08Z,4,
act_0364,Activity 364,Walk,17950.1,4336,1057,19.2,1.74,2026-01-04T18:11:19Z,8,
act_0365,Activity 365,Run,13874.2,5693,1179,34.9,7.53,2026-08-05T17:01:09Z,10,
act_0366,Activity 366,Walk,18962.4,2490,4478,21.3,4.61,2026-10-12T14:15:36Z,10,
act_0367,Activity 367,Run,17594.0,2013,3535,39.2,5.08,2026-04-02T19:00:58Z,4,
act_0368,Activity 368,Walk,15038.0,2376,3865,42.3,1.18,2026-04-27T11:03:32Z,8,
act_0369,Activity 369,Ride,3723.7,1794,1918,42.3,1.32,2026-05-04T18:56:44Z,4,
act_0370,Activity 370,Walk,10374.3,3471,7595,28.7,7.18,2026-05-24T02:16:44Z,8,
act_0371,Activity 371,Swim,6736.8,5687,5710,41.0,2.27,2026-05-06T18:17:21Z,9,
act_0372,Activity 372,Ride,12051.6,2061,6977,45.7,8.27,2026-05-22T19:14:36Z,1,
act_0373,Activity 373,Swim,4057.2,6961,5061,14.0,1.36,2026-04-12T02:31:49Z,6,
act_0374,Activity 374,Run,10692.0,5717,1171,29.1,8.72,2026-09-18T06:33:48Z,8,
act_0375,Activity 375,Run,10673.5,1206,6084,7.9,8.97,2026-01-20T17:27:12Z,8,
act_0376,Activity 376,Run,16246.6,6925,6323,31.9,8.7,2026-05-07T03:37:54Z,5,
act_0377,Activity 377,Run,18913.8,4520,4093,43.0,4.08,2026-05-29T22:13:27Z,2,
act_0378,Activity 378,Swim,10706.9,4662,2012,33.7,8.73,2026-07-01T23:37:08Z,3,
act_0379,Activity 379,Swim,6208.6,4150,750,24.0,5.71,2026-07-16T20:52:17Z,3,
act_0380,Activity 380,Swim,17291.6,6019,3829,13.8,2.75,2026-04-10T17:07:29Z,8,
act_0381,Activity 381,Ride,4542.7,1182,5491,23.5,7.08,2026-02-15T01:50:22Z,1,
act_0382,Activity 382,Ride,17741.6,1270,5209,1.2,6.33,2026-05-17T11:39:35Z,5,
act_0383,Activity 383,Run,3485.4,3017,7513,20.2,2.1,2026-03-17T11:28:48Z,7,
act_0384,Activity 384,Walk,9565.7,2826,2627,13.2,3.8,2026-06-15T00:04:43Z,4,
act_0385,Activity 385,Swim,10664.7,3743,6259,32.4,8.02,2026-05-22T07:59:47Z,9,
act_0386,Activity 386,Walk,12279.9,5300,602,39.4,7.64,2026-06-30T14:13:46Z,2,
act_0387,Activity 387,Swim,6974.2,6104,7534,3.9,1.53,2026-01-21T20:59:26Z,6,
act_0388,Activity 388,Swim,5200.7,5085,5166,5.8,1.36,2026-01-28T06:49:42Z,2,
act_0389,Activity 389,Run,5345.0,782,7131,38.2,2.6,2026-10-12T17:12:45Z,10,
act_0390,Activity 390,Swim,1340.7,6646,5108,39.7,7.03,2026-02-26T21:04:13Z,8,
act_0391,Activity 391,Swim,18549.6,7121,5215,20.3,9.47,2026-04-09T18:07:44Z,6,
act_0392,Activity 392,Swim,7406.4,7188,3028,22.9,8.22,2026-02-24T11:26:29Z,6,
act_0393,Activity 393,Walk,11787.6,2651,1365,6.1,4.83,2026-04-21T21:48:17Z,5,
act_0394,Activity 394,Ride,19138.7,6735,725,33.2,3.1,2026-04-14T14:56:58Z,2,
act_0395,Activity 395,Walk,9931.5,3635,1188,21.1,8.33,2026-03-06T14:22:39Z,10,
act_0396,Activity 396,Run,13285.0,4753,930,2.2,7.4,2026-03-15T22:25:25Z,9,
act_0397,Activity 397,Ride,3349.9,1615,1364,37.9,9.3,2026-09-06T10:15:57Z,7,
act_0398,Activity 398,Run,7467.3,786,1959,35.3,3.66,2026-06-03T09:48:27Z,0,
act_0399,Activity 399,Walk,10137.4,4180,7162,36.0,5.94,2026-01-31T12:37:59Z,10,
act_0400,Activity 400,Run,3650.7,986,6293,36.3,2.65,2026-07-13T17:56:16Z,10,
act_0401,Activity 401,Ride,7289.7,2394,3140,1.6,6.05,2026-09-05T01:19:21Z,3,
act_0402,Activity 402,Swim,8584.1,6574,2398,7.4,8.68,2026-03-06T13:32:29Z,1,
act_0403,Activity 403,Ride,18019.2,3678,920,8.5,5.75,2026-09-09T01:40:28Z,8,
act_0404,Activity 404,Run,4493.5,5337,7661,28.2,4.23,2026-09-24T23:50:11Z,6,
act_0405,Activity 405,Swim,4479.5,1947,6917,13.7,8.47,2026-08-21T00:07:54Z,10,
act_0406,Activity 406,Walk,19575.7,2499,6415,32.1,3.93,2026-08-15T12:47:24Z,4,
act_0407,Activity 407,Ride,19551.5,2161,1222,1.6,9.94,2026-04-30T14:29:44Z,8,
act_0408,Activity 408,Run,1665.2,4810,6956,28.3,4.49,2026-06-29T10:44:12Z,6,
act_0409,Activity 409,Ride,10027.5,6677,2661,34.0,1.41,2026-08-19T22:46:05Z,5,
act_0410,Activity 410,Walk,18244.8,4081,2173,3.9,7.44,2026-06-23T13:36:16Z,4,
act_0411,Activity 411,Walk,15015.3,6884,1448,40.8,8.39,2026-05-06T12:41:48Z,2,
act_0412,Activity 412,Walk,1134.7,7132,4994,48.8,2.59,2026-04-09T01:45:32Z,10,
act_0413,Activity 413,Walk,15136.9,5779,4641,18.0,8.77,2026-02-18T22:18:22Z,1,
act_0414,Activity 414,Ride,19835.3,1349,3555,44.3,9.96,2026-01-14T18:59:11Z,3,
act_0415,Activity 415,Ride,14227.4,3505,2058,18.0,6.12,2026-07-26T04:37:47Z,2,
act_0416,Activity 416,Walk,15368.4,1767,3211,17.5,5.74,2026-04-07T01:06:35Z,4,
act_0417,Activity 417,Walk,15764.2,6396,5510,13.3,5.94,2026-05-02T20:50:00Z,2,
act_0418,Activity 418,Walk,1929.2,1845,4343,6.2,6.97,2026-07-30T06:41:43Z,7,
act_0419,Activity 419,Ride,19777.4,5886,6314,6.1,1.92,2026-05-15T19:46:39Z,0,
act_0420,Activity 420,Run,9867.4,718,6080,14.1,4.35,2026-08-14T13:52:27Z,1,
act_0421,Activity 421,Walk,6347.8,6357,3447,20.0,5.26,2026-04-11T08:54:02Z,5,
act_0422,Activity 422,Swim,16995.1,5673,4504,48.3,9.06,2026-08-12T01:58:10Z,5,
act_0423,Activity 423,Walk,7563.1,6003,6635,20.6,7.04,2026-02-02T16:54:04Z,3,
act_0424,Activity 424,Walk,18712.4,5931,4498,41.7,5.67,2026-01-03T05:59:26Z,6,
act_0425,Activity 425,Walk,15975.3,3799,6223,5.1,4.12,2026-07-24T03:13:18Z,2,
act_0426,Activity 426,Walk,19203.5,1569,5436,4.5,3.34,2026-04-17T03:42:21Z,5,
act_0427,Activity 427,Swim,18758.2,4291,6267,43.9,6.68,2026-03-12T21:32:38Z,10,
act_0428,Activity 428,Ride,11966.6,6073,7190,46.7,5.57,2026-04-21T06:44:51Z,2,
act_0429,Activity 429,Walk,17524.3,2599,2041,27.4,3.76,2026-06-21T16:46:11Z,2,
act_0430,Activity 430,Run,1608.5,3238,7811,39.0,3.82,2026-07-13T23:24:20Z,1,
act_0431,Activity 431,Swim,6750.4,1476,1388,2.4,4.47,2026-04-23T15:31:44Z,5,
act_0432,Activity 432,Walk,7904.4,4154,1441,35.1,2.91,2026-09-20T11:56:49Z,4,
act_0433,Activity 433,Swim,19209.0,5586,2623,1.1,1.42,2026-02-17T20:54:06Z,9,
act_0434,Activity 434,Ride,19212.8,6092,3768,3.0,5.02,2026-04-29T23:27:01Z,1,
act_0435,Activity 435,Ride,7099.8,3469,5453,31.6,4.98,2026-01-03T04:31:24Z,6,
act_0436,Activity 436,Walk,18563.8,1207,6916,16.9,6.5,2026-07-04T02:17:44Z,4,
act_0437,Activity 437,Ride,5727.5,6250,7169,36.6,8.18,2026-07-16T13:30:32Z,3,
act_0438,Activity 438,Run,3504.5,3590,7357,18.2,8.16,2026-07-02T04:01:16Z,6,
act_0439,Activity 439,Ride,11123.8,627,3183,17.1,7.19,2026-07-04T08:13:23Z,6,
act_0440,Activity 440,Ride,18637.4,3960,5315,42.3,6.27,2026-07-27T12:41:26Z,4,
act_0441,Activity 441,Swim,17017.6,5974,5240,1.1,5.71,2026-04-12T08:46:16Z,10,
act_0442,Activity 442,Ride,7166.5,1156,3622,0.2,6.4,2026-02-22T15:12:39Z,2,
act_0443,Activity 443,Swim,1602.8,6622,5578,26.5,8.18,2026-03-30T01:25:54Z,0,
act_0444,Activity 444,Run,11340.9,1004,4913,38.3,8.71,2026-09-27T04:06:37Z,10,
act_0445,Activity 445,Ride,18227.7,1950,3167,9.0,3.7,2026-01-14T09:51:02Z,5,
act_0446,Activity 446,Swim,3855.9,2057,6409,32.8,5.57,2026-07-17T14:00:04Z,10,
act_0447,Activity 447,Ride,9504.4,723,4473,7.4,5.45,2026-06-04T03:26:49Z,3,
act_0448,Activity 448,Walk,13781.4,2703,3676,18.5,2.62,2026-04-02T16:13:34Z,6,
act_0449,Activity 449,Swim,3049.0,4306,4125,37.9,4.39,2026-02-04T11:40:40Z,3,
act_0450,Activity 450,Run,12569.4,6641,5748,20.8,4.91,2026-07-17T09:03:54Z,1,
act_0451,Activity 451,Ride,13358.5,5511,5800,34.5,9.09,2026-06-30T05:55:39Z,8,
act_0452,Activity 452,Run,2877.5,4991,4697,33.8,9.03,2026-07-22T00:13:06Z,1,
act_0453,Activity 453,Ride,11956.7,2392,3829,39.5,4.97,2026-05-10T03:15:08Z,6,
act_0454,Activity 454,Ride,1329.9,5129,7167,28.1,6.04,2026-02-19T06:44:51Z,2,
act_0455,Activity 455,Walk,5406.5,2574,4652,45.7,6.62,2026-03-06T18:26:39Z,2,
act_0456,Activity 456,Ride,18186.6,2904,7093,42.2,4.16,2026-04-14T09:13:36Z,9,
act_0457,Activity 457,Walk,6469.1,5355,5085,32.7,8.17,2026-05-06T12:03:44Z,5,
act_0458,Activity 458,Run,17669.5,1650,4387,19.9,9.49,2026-04-18T00:28:11Z,6,
act_0459,Activity 459,Walk,19203.8,4914,611,47.1,6.08,2026-09-15T10:34:14Z,4,
act_0460,Activity 460,Ride,9365.1,5668,1218,16.9,4.45,2026-06-21T14:00:40Z,4,
act_0461,Activity 461,Ride,2779.7,3579,4105,17.9,3.88,2026-07-30T21:19:35Z,5,
act_0462,Activity 462,Ride,17793.1,3055,4502,40.0,9.54,2026-06-24T08:51:13Z,6,
act_0463,Activity 463,Walk,8236.8,4517,7715,13.6,9.86,2026-07-21T16:39:22Z,5,
act_0464,Activity 464,Run,2346.6,2147,7951,34.3,1.63,2026-07-11T23:50:05Z,6,
act_0465,Activity 465,Ride,1751.4,783,2957,0.4,1.15,2026-09-04T13:20:54Z,7,
act_0466,Activity 466,Walk,5503.0,801,4380,9.1,6.06,2026-05-12T17:22:42Z,7,
act_0467,Activity 467,Swim,18253.8,5147,1622,32.6,2.07,2026-02-25T17:07:41Z,6,
act_0468,Activity 468,Ride,15198.9,5212,2554,35.2,3.31,2026-01-08T15:05:26Z,4,
act_0469,Activity 469,Swim,2477.0,5429,5602,9.4,4.77,2026-09-09T23:13:16Z,9,
act_0470,Activity 470,Swim,5438.7,7099,878,6.1,1.18,2026-02-11T04:15:18Z,7,
act_0471,Activity 471,Swim,4479.7,798,3978,30.4,9.49,2026-01-14T09:01:59Z,5,
act_0472,Activity 472,Run,16426.1,1777,1111,36.4,1.92,2026-10-03T23:26:38Z,7,
act_0473,Activity 473,Ride,6334.2,3326,6565,48.3,2.6,2026-09-19T19:20:18Z,2,
act_0474,Activity 474,Swim,6031.7,7153,5049,41.1,2.12,2026-04-06T15:20:03Z,10,
act_0475,Activity 475,Run,11209.3,3605,4079,30.5,9.11,2026-01-02T22:13:39Z,2,
act_0476,Activity 476,Run,11843.2,3638,961,9.2,3.51,2026-01-09T22:19:53Z,6,
act_0477,Activity 477,Run,10890.0,5164,7772,11.2,7.92,2026-09-05T11:39:39Z,7,
act_0478,Activity 478,Swim,17560.4,5360,2122,30.0,1.45,2026-06-23T02:41:31Z,2,
act_0479,Activity 479,Swim,10520.4,5768,3559,12.4,6.63,2026-09-29T16:16:45Z,8,
act_0480,Activity 480,Ride,18243.1,4277,4071,34.9,2.19,2026-05-19T16:27:16Z,3,
act_0481,Activity 481,Ride,3120.5,4517,7736,47.9,6.91,2026-08-13T08:58:35Z,0,
act_0482,Activity 482,Swim,7018.8,1939,4124,17.7,6.64,2026-09-08T21:52:07Z,1,
act_0483,Activity 483,Run,12053.3,6135,4173,0.5,8.57,2026-01-18T22:20:31Z,6,
act_0484,Activity 484,Walk,10887.4,3023,1580,49.3,5.51,2026-07-17T14:52:09Z,5,
act_0485,Activity 485,Walk,16236.9,1636,3294,41.6,6.27,2026-08-26T02:26:42Z,6,
act_0486,Activity 486,Run,9754.9,2191,6796,37.9,6.87,2026-08-16T09:33:44Z,8,
act_0487,Activity 487,Run,14986.5,4180,6772,11.9,6.23,2026-08-28T14:48:45Z,0,
act_0488,Activity 488,Swim,15830.6,2474,7032,0.6,3.26,2026-03-29T21:41:19Z,9,
act_0489,Activity 489,Run,16406.6,2462,5754,28.3,7.91,2026-10-10T00:16:10Z,5,
act_0490,Activity 490,Swim,9181.1,643,7014,11.2,9.0,2026-09-02T02:31:34Z,6,
act_0491,Activity 491,Walk,6547.1,2554,1222,49.3,3.36,2026-02-24T23:40:36Z,6,
act_0492,Activity 492,Swim,14801.4,2162,3686,16.9,3.82,2026-09-20T11:27:16Z,5,
act_0493,Activity 493,Swim,12933.9,6932,7162,9.9,5.91,2026-04-30T20:43:39Z,2,
act_0494,Activity 494,Ride,6703.3,4897,5900,48.9,9.74,2026-06-15T11:53:06Z,5,
act_0495,Activity 495,Run,17380.4,5756,1757,3.1,8.11,2026-07-31T08:36:52Z,9,
act_0496,Activity 496,Walk,17915.3,5278,5341,11.3,9.26,2026-08-24T07:12:29Z,5,
act_0497,Activity 497,Walk,11425.6,4458,3658,43.7,5.61,2026-07-12T23:49:58Z,3,
act_0498,Activity 498,Ride,6496.1,1661,3788,2.2,3.8,2026-05-26T20:19:10Z,5,
act_0499,Activity 499,Walk,10198.1,1253,7554,6.5,3.24,2026-05-03T06:01:10Z,10,
act_0500,Activity 500,Walk,8975.1,1636,5045,36.1,1.16,2026-08-05T10:54:01Z,2,
act_0501,Activity 501,Walk,17798.9,5842,2827,27.5,4.43,2026-01-12T14:52:14Z,6,
act_0502,Activity 502,Run,15666.2,3012,4856,27.7,8.35,2026-05-26T22:30:24Z,6,
act_0503,Activity 503,Ride,9257.7,4493,5928,29.4,5.09,2026-08-06T23:37:30Z,7,
act_0504,Activity 504,Walk,6838.9,6469,4759,3.1,7.84,2026-04-30T07:46:25Z,8,
act_0505,Activity 505,Run,18823.3,3969,4731,4.9,9.66,2026-03-26T15:34:37Z,3,
act_0506,Activity 506,Run,1520.4,1312,7633,37.7,3.44,2026-04-30T03:18:17Z,7,
act_0507,Activity 507,Ride,11129.3,1171,6648,36.2,9.24,2026-04-23T09:55:19Z,4,
act_0508,Activity 508,Ride,16473.4,2600,805,4.2,2.44,2026-03-24T08:28:25Z,3,
act_0509,Activity 509,Walk,18980.4,1052,4193,7.4,3.44,2026-08-14T04:16:27Z,5,
act_0510,Activity 510,Swim,19702.1,3500,7011,2.2,5.88,2026-08-23T05:14:08Z,6,
act_0511,Activity 511,Ride,12774.0,3681,2814,21.0,8.02,2026-07-08T03:49:25Z,4,
act_0512,Activity 512,Walk,11440.4,4138,1704,11.1,4.75,2026-01-27T06:53:31Z,10,
act_0513,Activity 513,Ride,2837.0,1073,4817,45.8,2.46,2026-05-06T09:38:41Z,1,
act_0514,Activity 514,Ride,6561.7,6075,4388,37.4,5.91,2026-06-29T01:56:02Z,1,
act_0515,Activity 515,Run,18669.6,3536,5594,40.9,1.37,2026-02-06T17:33:06Z,0,
act_0516,Activity 516,Walk,4145.7,5401,2087,43.3,4.84,2026-06-13T14:19:24Z,8,
act_0517,Activity 517,Walk,17934.4,3715,3327,8.0,4.08,2026-04-14T00:20:51Z,7,
act_0518,Activity 518,Swim,19217.1,5356,7984,43.5,4.85,2026-01-28T05:20:28Z,9,
act_0519,Activity 519,Swim,1130.2,3680,5780,37.2,9.87,2026-06-10T16:28:01Z,8,
act_0520,Activity 520,Swim,6039.3,3962,6294,34.3,8.38,2026-09-26T03:59:00Z,6,
act_0521,Activity 521,Walk,14458.9,6477,7588,45.0,3.8,2026-07-27T14:36:14Z,3,
act_0522,Activity 522,Swim,12720.8,6634,7880,27.4,9.94,2026-09-27T08:46:24Z,2,
act_0523,Activity 523,Run,6889.6,3004,1462,15.2,4.78,2026-06-30T18:37:17Z,8,
act_0524,Activity 524,Ride,6575.7,6751,647,35.4,2.47,2026-05-03T11:15:56Z,4,
act_0525,Activity 525,Run,8879.0,1739,4728,28.8,3.09,2026-07-10T11:26:04Z,5,
act_0526,Activity 526,Swim,18617.5,3224,3870,1.3,2.4,2026-02-15T10:44:52Z,3,
act_0527,Activity 527,Swim,19275.1,2028,5943,12.7,3.16,2026-04-26T16:38:10Z,9,
act_0528,Activity 528,Ride,17624.0,1373,5793,21.8,5.75,2026-09-20T01:27:34Z,0,
act_0529,Activity 529,Ride,10154.5,1578,4630,12.3,4.04,2026-04-13T22:36:38Z,9,
