id,thread_id,from_addr,to_addr,cc_addr,subject,snippet,body,date,internal_date,size_estimate,labels,is_unread,is_starred
msg_00084,thr_00084,Glen Jessup <glen.jessup.msla@gmail.com>,clark.jessup.mt@gmail.com,,Fishing Sat - Rock Creek? (thread 4),"Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad","Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad",2026-08-08T19:24:00Z,1730302400000,1452,Family,True,False
msg_00085,thr_00085,Northwest Medical Supply <orders@nwmedsupply.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,CPAP quarterly shipment - FedEx tracking (thread 4),Your quarterly ResMed supplies shipped FedEx today.,Your quarterly ResMed supplies shipped FedEx today.,2025-11-28T00:26:00Z,1730306000000,1455,INBOX,False,False
msg_00086,thr_00086,Rosauers Rewards <rewards@rosauers.com>,clark.jessup.mt@gmail.com,,Weekly digital coupons - Kalispell store (thread 4),This week's specials for Kalispell store #14.,This week's specials for Kalispell store #14.,2025-12-04T20:52:00Z,1730309600000,1458,INBOX,False,False
msg_00087,thr_00087,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,FYI - Q4 division planning session moved to 12/4 (thread 4),Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,2026-02-01T15:22:00Z,1730313200000,1461,Grants/WAITA,False,False
msg_00088,thr_00088,Backcountry Photog Slack <no-reply@slack.com>,clark.jessup.mt@gmail.com,,3 replies on your trip report: 'Nov Highline conditions' (thread 4),"Reply thread updates from Priya, Rachel, and Ted.","Reply thread updates from Priya, Rachel, and Ted.",2025-11-29T12:22:00Z,1730316800000,1464,INBOX,False,False
msg_00089,thr_00089,REI Orders <orders@rei.com>,clark.jessup.mt@gmail.com,,Order shipped - Patagonia R2 fleece (thread 4),"Your Patagonia R2 (M, Woolly Blue) shipped today.","Your Patagonia R2 (M, Woolly Blue) shipped today.",2025-10-26T07:53:00Z,1730320400000,1467,INBOX,False,False
msg_00090,thr_00090,Patagonia <orders@patagonia.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Warranty repair complete - shell jacket (thread 4),Your Torrentshell repair is complete and shipping back.,Your Torrentshell repair is complete and shipping back.,2025-10-26T04:54:00Z,1730324000000,1470,INBOX,False,False
msg_00091,thr_00091,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Special order in: Braiding Sweetgrass (Kimmerer) (thread 4),Your special order arrived. Ready for pickup this week.,Your special order arrived. Ready for pickup this week.,2026-04-06T01:51:00Z,1730327600000,1473,INBOX,True,True
msg_00092,thr_00092,Ranger Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,Please loop me on route reconciliation approach (thread 4),Send me the working notes when you have them.,Send me the working notes when you have them.,2026-09-25T13:43:00Z,1730331200000,1476,Grants/WAITA,False,False
msg_00093,thr_00093,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Shift coverage - Dec 12 evening program? (thread 4),Can you cover my evening slot Dec 12 in exchange?,Can you cover my evening slot Dec 12 in exchange?,2026-05-24T06:10:00Z,1730334800000,1479,INBOX,False,False
msg_00094,thr_00094,Ted McAllister <ted.mcallister@gmail.com>,clark.jessup.mt@gmail.com,,Yellowstone route logs archive - box link (thread 4),Sent you the 2019-2022 Box link with the reconciled route notes.,Sent you the 2019-2022 Box link with the reconciled route notes.,2026-03-20T11:11:00Z,1730338400000,1482,INBOX,False,False
msg_00095,thr_00095,Priya Sundaram <priya.sundaram@gmail.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Dark-sky forecast for Dec 4 Waxing Cresent event (thread 4),Weather looks marginal - checking Dec 5 backup.,Weather looks marginal - checking Dec 5 backup.,2025-10-13T23:52:00Z,1730342000000,1485,INBOX,False,False
msg_00096,thr_00096,Amelia Chen <amelia.chen.photo@gmail.com>,clark.jessup.mt@gmail.com,,Missoula print show wrap-up - your night sky prints (thread 4),Show wrapped. Four of your prints sold. Check attached inventory.,Show wrapped. Four of your prints sold. Check attached inventory.,2025-12-19T17:58:00Z,1730345600000,1488,INBOX,False,False
msg_00097,thr_00097,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Robin Wall Kimmerer author event - Feb 2027 (thread 4),"Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?","Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?",2026-10-29T11:47:00Z,1730349200000,1491,INBOX,False,False
msg_00098,thr_00098,Glacier Federal Credit Union <alerts@glacierfcu.org>,clark.jessup.mt@gmail.com,,Monthly statement available (thread 4),Your monthly statement is ready to view via the member portal.,Your monthly statement is ready to view via the member portal.,2026-05-10T22:58:00Z,1730352800000,1494,INBOX,True,False
msg_00099,thr_00099,Dr. Ben Alvarado <balvarado@flatheadfp.com>,clark.jessup.mt@gmail.com,,Annual physical - reminder to schedule (thread 4),It's been about 11 months. Please schedule at your convenience.,It's been about 11 months. Please schedule at your convenience.,2025-10-31T20:28:00Z,1730356400000,1497,INBOX,False,False
msg_00100,thr_00100,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Winter interp package - Dec 4 planning session (thread 5),Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,2026-03-20T14:59:00Z,1730360000000,1500,Grants/WAITA,False,False
msg_00101,thr_00101,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Sat climb weather window? (thread 5),"Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil","Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil",2026-02-11T06:54:00Z,1730363600000,1503,INBOX,False,False
msg_00102,thr_00102,Josie Firth <josie.firth.whitefish@gmail.com>,clark.jessup.mt@gmail.com,,Whitefish Divide - ice conditions (thread 5),Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,2025-12-21T08:16:00Z,1730367200000,1506,INBOX,False,False
msg_00103,thr_00103,Emma Jessup <emma.jessup.helena@gmail.com>,clark.jessup.mt@gmail.com,,Aiden's hiking photos - Dropbox (thread 5),Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,2026-03-13T19:58:00Z,1730370800000,1509,Family,False,False
msg_00104,thr_00104,Glen Jessup <glen.jessup.msla@gmail.com>,clark.jessup.mt@gmail.com,,Fishing Sat - Rock Creek? (thread 5),"Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad","Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad",2026-07-27T05:33:00Z,1730374400000,1512,Family,False,True
msg_00105,thr_00105,Northwest Medical Supply <orders@nwmedsupply.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,CPAP quarterly shipment - FedEx tracking (thread 5),Your quarterly ResMed supplies shipped FedEx today.,Your quarterly ResMed supplies shipped FedEx today.,2026-09-17T10:45:00Z,1730378000000,1515,INBOX,True,False
msg_00106,thr_00106,Rosauers Rewards <rewards@rosauers.com>,clark.jessup.mt@gmail.com,,Weekly digital coupons - Kalispell store (thread 5),This week's specials for Kalispell store #14.,This week's specials for Kalispell store #14.,2025-10-19T11:47:00Z,1730381600000,1518,INBOX,False,False
msg_00107,thr_00107,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,FYI - Q4 division planning session moved to 12/4 (thread 5),Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,2026-02-15T14:52:00Z,1730385200000,1521,Grants/WAITA,False,False
msg_00108,thr_00108,Backcountry Photog Slack <no-reply@slack.com>,clark.jessup.mt@gmail.com,,3 replies on your trip report: 'Nov Highline conditions' (thread 5),"Reply thread updates from Priya, Rachel, and Ted.","Reply thread updates from Priya, Rachel, and Ted.",2025-12-12T19:25:00Z,1730388800000,1524,INBOX,False,False
msg_00109,thr_00109,REI Orders <orders@rei.com>,clark.jessup.mt@gmail.com,,Order shipped - Patagonia R2 fleece (thread 5),"Your Patagonia R2 (M, Woolly Blue) shipped today.","Your Patagonia R2 (M, Woolly Blue) shipped today.",2025-10-22T22:51:00Z,1730392400000,1527,INBOX,False,False
msg_00110,thr_00110,Patagonia <orders@patagonia.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Warranty repair complete - shell jacket (thread 5),Your Torrentshell repair is complete and shipping back.,Your Torrentshell repair is complete and shipping back.,2026-07-04T07:32:00Z,1730396000000,1530,INBOX,False,False
msg_00111,thr_00111,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Special order in: Braiding Sweetgrass (Kimmerer) (thread 5),Your special order arrived. Ready for pickup this week.,Your special order arrived. Ready for pickup this week.,2026-03-19T21:10:00Z,1730399600000,1533,INBOX,False,False
msg_00112,thr_00112,Ranger Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,Please loop me on route reconciliation approach (thread 5),Send me the working notes when you have them.,Send me the working notes when you have them.,2026-04-22T16:09:00Z,1730403200000,1536,Grants/WAITA,True,False
msg_00113,thr_00113,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Shift coverage - Dec 12 evening program? (thread 5),Can you cover my evening slot Dec 12 in exchange?,Can you cover my evening slot Dec 12 in exchange?,2026-05-25T02:32:00Z,1730406800000,1539,INBOX,False,False
msg_00114,thr_00114,Ted McAllister <ted.mcallister@gmail.com>,clark.jessup.mt@gmail.com,,Yellowstone route logs archive - box link (thread 5),Sent you the 2019-2022 Box link with the reconciled route notes.,Sent you the 2019-2022 Box link with the reconciled route notes.,2026-02-25T09:59:00Z,1730410400000,1542,INBOX,False,False
msg_00115,thr_00115,Priya Sundaram <priya.sundaram@gmail.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Dark-sky forecast for Dec 4 Waxing Cresent event (thread 5),Weather looks marginal - checking Dec 5 backup.,Weather looks marginal - checking Dec 5 backup.,2026-02-28T13:17:00Z,1730414000000,1545,INBOX,False,False
msg_00116,thr_00116,Amelia Chen <amelia.chen.photo@gmail.com>,clark.jessup.mt@gmail.com,,Missoula print show wrap-up - your night sky prints (thread 5),Show wrapped. Four of your prints sold. Check attached inventory.,Show wrapped. Four of your prints sold. Check attached inventory.,2026-04-18T05:02:00Z,1730417600000,1548,INBOX,False,False
msg_00117,thr_00117,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Robin Wall Kimmerer author event - Feb 2027 (thread 5),"Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?","Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?",2026-10-18T04:23:00Z,1730421200000,1551,INBOX,False,True
msg_00118,thr_00118,Glacier Federal Credit Union <alerts@glacierfcu.org>,clark.jessup.mt@gmail.com,,Monthly statement available (thread 5),Your monthly statement is ready to view via the member portal.,Your monthly statement is ready to view via the member portal.,2026-07-22T00:59:00Z,1730424800000,1554,INBOX,False,False
msg_00119,thr_00119,Dr. Ben Alvarado <balvarado@flatheadfp.com>,clark.jessup.mt@gmail.com,,Annual physical - reminder to schedule (thread 5),It's been about 11 months. Please schedule at your convenience.,It's been about 11 months. Please schedule at your convenience.,2025-11-19T21:56:00Z,1730428400000,1557,INBOX,True,False
msg_00120,thr_00120,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Winter interp package - Dec 4 planning session (thread 6),Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,2026-05-20T02:16:00Z,1730432000000,1560,Grants/WAITA,False,False
msg_00121,thr_00121,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Sat climb weather window? (thread 6),"Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil","Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil",2026-04-21T08:28:00Z,1730435600000,1563,INBOX,False,False
msg_00122,thr_00122,Josie Firth <josie.firth.whitefish@gmail.com>,clark.jessup.mt@gmail.com,,Whitefish Divide - ice conditions (thread 6),Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,2026-03-17T20:22:00Z,1730439200000,1566,INBOX,False,False
msg_00123,thr_00123,Emma Jessup <emma.jessup.helena@gmail.com>,clark.jessup.mt@gmail.com,,Aiden's hiking photos - Dropbox (thread 6),Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,2026-09-09T01:37:00Z,1730442800000,1569,Family,False,False
msg_00124,thr_00124,Glen Jessup <glen.jessup.msla@gmail.com>,clark.jessup.mt@gmail.com,,Fishing Sat - Rock Creek? (thread 6),"Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad","Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad",2025-12-17T04:16:00Z,1730446400000,1572,Family,False,False
msg_00125,thr_00125,Northwest Medical Supply <orders@nwmedsupply.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,CPAP quarterly shipment - FedEx tracking (thread 6),Your quarterly ResMed supplies shipped FedEx today.,Your quarterly ResMed supplies shipped FedEx today.,2025-12-10T02:58:00Z,1730450000000,1575,INBOX,False,False
msg_00126,thr_00126,Rosauers Rewards <rewards@rosauers.com>,clark.jessup.mt@gmail.com,,Weekly digital coupons - Kalispell store (thread 6),This week's specials for Kalispell store #14.,This week's specials for Kalispell store #14.,2026-05-14T22:20:00Z,1730453600000,1578,INBOX,True,False
msg_00127,thr_00127,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,FYI - Q4 division planning session moved to 12/4 (thread 6),Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,2026-05-17T05:07:00Z,1730457200000,1581,Grants/WAITA,False,False
msg_00128,thr_00128,Backcountry Photog Slack <no-reply@slack.com>,clark.jessup.mt@gmail.com,,3 replies on your trip report: 'Nov Highline conditions' (thread 6),"Reply thread updates from Priya, Rachel, and Ted.","Reply thread updates from Priya, Rachel, and Ted.",2026-07-28T23:18:00Z,1730460800000,1584,INBOX,False,False
msg_00129,thr_00129,REI Orders <orders@rei.com>,clark.jessup.mt@gmail.com,,Order shipped - Patagonia R2 fleece (thread 6),"Your Patagonia R2 (M, Woolly Blue) shipped today.","Your Patagonia R2 (M, Woolly Blue) shipped today.",2026-10-21T06:29:00Z,1730464400000,1587,INBOX,False,False
msg_00130,thr_00130,Patagonia <orders@patagonia.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Warranty repair complete - shell jacket (thread 6),Your Torrentshell repair is complete and shipping back.,Your Torrentshell repair is complete and shipping back.,2026-01-11T07:41:00Z,1730468000000,1590,INBOX,False,True
msg_00131,thr_00131,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Special order in: Braiding Sweetgrass (Kimmerer) (thread 6),Your special order arrived. Ready for pickup this week.,Your special order arrived. Ready for pickup this week.,2026-05-02T20:18:00Z,1730471600000,1593,INBOX,False,False
msg_00132,thr_00132,Ranger Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,Please loop me on route reconciliation approach (thread 6),Send me the working notes when you have them.,Send me the working notes when you have them.,2026-08-20T18:35:00Z,1730475200000,1596,Grants/WAITA,False,False
msg_00133,thr_00133,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Shift coverage - Dec 12 evening program? (thread 6),Can you cover my evening slot Dec 12 in exchange?,Can you cover my evening slot Dec 12 in exchange?,2025-11-09T12:00:00Z,1730478800000,1599,INBOX,True,False
msg_00134,thr_00134,Ted McAllister <ted.mcallister@gmail.com>,clark.jessup.mt@gmail.com,,Yellowstone route logs archive - box link (thread 6),Sent you the 2019-2022 Box link with the reconciled route notes.,Sent you the 2019-2022 Box link with the reconciled route notes.,2025-12-24T08:45:00Z,1730482400000,1602,INBOX,False,False
msg_00135,thr_00135,Priya Sundaram <priya.sundaram@gmail.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Dark-sky forecast for Dec 4 Waxing Cresent event (thread 6),Weather looks marginal - checking Dec 5 backup.,Weather looks marginal - checking Dec 5 backup.,2026-08-09T02:16:00Z,1730486000000,1605,INBOX,False,False
msg_00136,thr_00136,Amelia Chen <amelia.chen.photo@gmail.com>,clark.jessup.mt@gmail.com,,Missoula print show wrap-up - your night sky prints (thread 6),Show wrapped. Four of your prints sold. Check attached inventory.,Show wrapped. Four of your prints sold. Check attached inventory.,2026-09-11T01:23:00Z,1730489600000,1608,INBOX,False,False
msg_00137,thr_00137,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Robin Wall Kimmerer author event - Feb 2027 (thread 6),"Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?","Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?",2026-01-13T17:26:00Z,1730493200000,1611,INBOX,False,False
msg_00138,thr_00138,Glacier Federal Credit Union <alerts@glacierfcu.org>,clark.jessup.mt@gmail.com,,Monthly statement available (thread 6),Your monthly statement is ready to view via the member portal.,Your monthly statement is ready to view via the member portal.,2026-10-11T02:27:00Z,1730496800000,1614,INBOX,False,False
msg_00139,thr_00139,Dr. Ben Alvarado <balvarado@flatheadfp.com>,clark.jessup.mt@gmail.com,,Annual physical - reminder to schedule (thread 6),It's been about 11 months. Please schedule at your convenience.,It's been about 11 months. Please schedule at your convenience.,2025-12-21T09:19:00Z,1730500400000,1617,INBOX,False,False
msg_00140,thr_00140,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Winter interp package - Dec 4 planning session (thread 7),Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,2026-09-25T01:16:00Z,1730504000000,1620,Grants/WAITA,True,False
msg_00141,thr_00141,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Sat climb weather window? (thread 7),"Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil","Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil",2026-06-24T16:37:00Z,1730507600000,1623,INBOX,False,False
msg_00142,thr_00142,Josie Firth <josie.firth.whitefish@gmail.com>,clark.jessup.mt@gmail.com,,Whitefish Divide - ice conditions (thread 7),Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,2026-07-16T09:30:00Z,1730511200000,1626,INBOX,False,False
msg_00143,thr_00143,Emma Jessup <emma.jessup.helena@gmail.com>,clark.jessup.mt@gmail.com,,Aiden's hiking photos - Dropbox (thread 7),Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,2026-05-28T12:26:00Z,1730514800000,1629,Family,False,True
msg_00144,thr_00144,Glen Jessup <glen.jessup.msla@gmail.com>,clark.jessup.mt@gmail.com,,Fishing Sat - Rock Creek? (thread 7),"Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad","Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad",2026-01-03T18:38:00Z,1730518400000,1632,Family,False,False
msg_00145,thr_00145,Northwest Medical Supply <orders@nwmedsupply.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,CPAP quarterly shipment - FedEx tracking (thread 7),Your quarterly ResMed supplies shipped FedEx today.,Your quarterly ResMed supplies shipped FedEx today.,2026-02-05T06:05:00Z,1730522000000,1635,INBOX,False,False
msg_00146,thr_00146,Rosauers Rewards <rewards@rosauers.com>,clark.jessup.mt@gmail.com,,Weekly digital coupons - Kalispell store (thread 7),This week's specials for Kalispell store #14.,This week's specials for Kalispell store #14.,2026-09-02T11:07:00Z,1730525600000,1638,INBOX,False,False
msg_00147,thr_00147,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,FYI - Q4 division planning session moved to 12/4 (thread 7),Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,2025-12-16T10:59:00Z,1730529200000,1641,Grants/WAITA,True,False
msg_00148,thr_00148,Backcountry Photog Slack <no-reply@slack.com>,clark.jessup.mt@gmail.com,,3 replies on your trip report: 'Nov Highline conditions' (thread 7),"Reply thread updates from Priya, Rachel, and Ted.","Reply thread updates from Priya, Rachel, and Ted.",2026-09-05T13:19:00Z,1730532800000,1644,INBOX,False,False
msg_00149,thr_00149,REI Orders <orders@rei.com>,clark.jessup.mt@gmail.com,,Order shipped - Patagonia R2 fleece (thread 7),"Your Patagonia R2 (M, Woolly Blue) shipped today.","Your Patagonia R2 (M, Woolly Blue) shipped today.",2026-04-13T16:57:00Z,1730536400000,1647,INBOX,False,False
msg_00150,thr_00150,Patagonia <orders@patagonia.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Warranty repair complete - shell jacket (thread 7),Your Torrentshell repair is complete and shipping back.,Your Torrentshell repair is complete and shipping back.,2026-01-27T17:16:00Z,1730540000000,1650,INBOX,False,False
msg_00151,thr_00151,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Special order in: Braiding Sweetgrass (Kimmerer) (thread 7),Your special order arrived. Ready for pickup this week.,Your special order arrived. Ready for pickup this week.,2026-05-09T14:17:00Z,1730543600000,1653,INBOX,False,False
msg_00152,thr_00152,Ranger Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,Please loop me on route reconciliation approach (thread 7),Send me the working notes when you have them.,Send me the working notes when you have them.,2026-05-16T11:01:00Z,1730547200000,1656,Grants/WAITA,False,False
msg_00153,thr_00153,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Shift coverage - Dec 12 evening program? (thread 7),Can you cover my evening slot Dec 12 in exchange?,Can you cover my evening slot Dec 12 in exchange?,2026-04-21T23:15:00Z,1730550800000,1659,INBOX,False,False
msg_00154,thr_00154,Ted McAllister <ted.mcallister@gmail.com>,clark.jessup.mt@gmail.com,,Yellowstone route logs archive - box link (thread 7),Sent you the 2019-2022 Box link with the reconciled route notes.,Sent you the 2019-2022 Box link with the reconciled route notes.,2026-06-21T07:40:00Z,1730554400000,1662,INBOX,True,False
msg_00155,thr_00155,Priya Sundaram <priya.sundaram@gmail.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Dark-sky forecast for Dec 4 Waxing Cresent event (thread 7),Weather looks marginal - checking Dec 5 backup.,Weather looks marginal - checking Dec 5 backup.,2026-03-15T02:41:00Z,1730558000000,1665,INBOX,False,False
msg_00156,thr_00156,Amelia Chen <amelia.chen.photo@gmail.com>,clark.jessup.mt@gmail.com,,Missoula print show wrap-up - your night sky prints (thread 7),Show wrapped. Four of your prints sold. Check attached inventory.,Show wrapped. Four of your prints sold. Check attached inventory.,2026-08-26T23:07:00Z,1730561600000,1668,INBOX,False,True
msg_00157,thr_00157,Bookshelf Kalispell <hello@bookshelfkalispell.com>,clark.jessup.mt@gmail.com,,Robin Wall Kimmerer author event - Feb 2027 (thread 7),"Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?","Kimmerer scheduled in Missoula Feb 24, 2027. Want a hold on tickets?",2025-10-31T02:38:00Z,1730565200000,1671,INBOX,False,False
msg_00158,thr_00158,Glacier Federal Credit Union <alerts@glacierfcu.org>,clark.jessup.mt@gmail.com,,Monthly statement available (thread 7),Your monthly statement is ready to view via the member portal.,Your monthly statement is ready to view via the member portal.,2025-11-09T16:57:00Z,1730568800000,1674,INBOX,False,False
msg_00159,thr_00159,Dr. Ben Alvarado <balvarado@flatheadfp.com>,clark.jessup.mt@gmail.com,,Annual physical - reminder to schedule (thread 7),It's been about 11 months. Please schedule at your convenience.,It's been about 11 months. Please schedule at your convenience.,2025-11-18T01:19:00Z,1730572400000,1677,INBOX,False,False
msg_00160,thr_00160,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,Winter interp package - Dec 4 planning session (thread 8),Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,Clark - looking forward to your winter interp package by Dec 3. This ties into the advancement conversation. -Diane,2025-12-10T15:05:00Z,1730576000000,1680,Grants/WAITA,False,False
msg_00161,thr_00161,Neil Petrovic <neil.petrovic.mt@gmail.com>,clark.jessup.mt@gmail.com,,Sat climb weather window? (thread 8),"Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil","Kootenai forecast looks OK Saturday, ridgeline winds forecast 15-20. You in? -Neil",2025-11-16T00:19:00Z,1730579600000,1683,INBOX,True,False
msg_00162,thr_00162,Josie Firth <josie.firth.whitefish@gmail.com>,clark.jessup.mt@gmail.com,,Whitefish Divide - ice conditions (thread 8),Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,Ridge is glazed. Crampons needed. Bring the shorter pickets. -Josie,2026-04-12T09:54:00Z,1730583200000,1686,INBOX,False,False
msg_00163,thr_00163,Emma Jessup <emma.jessup.helena@gmail.com>,clark.jessup.mt@gmail.com,,Aiden's hiking photos - Dropbox (thread 8),Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,Uploaded Aiden's Elephant Peak set. Sophie added drawings too. -Em,2026-02-15T10:26:00Z,1730586800000,1689,Family,False,False
msg_00164,thr_00164,Glen Jessup <glen.jessup.msla@gmail.com>,clark.jessup.mt@gmail.com,,Fishing Sat - Rock Creek? (thread 8),"Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad","Weather's supposed to hold. Same as last time, meet at the pullout by 8. -Dad",2026-04-23T01:54:00Z,1730590400000,1692,Family,False,False
msg_00165,thr_00165,Northwest Medical Supply <orders@nwmedsupply.com>,clark.jessup.mt@gmail.com,neil.petrovic.mt@gmail.com,CPAP quarterly shipment - FedEx tracking (thread 8),Your quarterly ResMed supplies shipped FedEx today.,Your quarterly ResMed supplies shipped FedEx today.,2026-06-20T00:16:00Z,1730594000000,1695,INBOX,False,False
msg_00166,thr_00166,Rosauers Rewards <rewards@rosauers.com>,clark.jessup.mt@gmail.com,,Weekly digital coupons - Kalispell store (thread 8),This week's specials for Kalispell store #14.,This week's specials for Kalispell store #14.,2025-11-07T04:57:00Z,1730597600000,1698,INBOX,False,False
msg_00167,thr_00167,Diane Howell <dhowell@nps.gov>,clark.jessup.mt@gmail.com,,FYI - Q4 division planning session moved to 12/4 (thread 8),Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,Reminder: division planning session firmed up for Dec 4. Your slot: 10-11 AM.,2026-05-19T17:38:00Z,1730601200000,1701,Grants/WAITA,False,False
