id,name,company,from_name,from_email,subject,member_count,unsubscribe_count,date_created
lst_mc_auto_172,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,92,5,2025-07-05T08:00:00.000Z
lst_mc_auto_173,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,31,1,2025-12-19T08:00:00.000Z
lst_mc_auto_174,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,114,4,2025-05-29T08:00:00.000Z
lst_mc_auto_175,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,54,5,2025-04-06T08:00:00.000Z
lst_mc_auto_176,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,50,2,2025-11-07T08:00:00.000Z
lst_mc_auto_177,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,116,5,2026-01-27T08:00:00.000Z
lst_mc_auto_178,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,66,5,2025-07-15T08:00:00.000Z
lst_mc_auto_179,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,40,1,2025-09-28T08:00:00.000Z
lst_mc_auto_180,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,75,2,2026-04-03T08:00:00.000Z
lst_mc_auto_181,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,113,0,2026-02-28T08:00:00.000Z
lst_mc_auto_182,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,91,5,2026-02-17T08:00:00.000Z
lst_mc_auto_183,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,97,1,2026-04-16T08:00:00.000Z
lst_mc_auto_184,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,67,4,2026-04-29T08:00:00.000Z
lst_mc_auto_185,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,39,4,2025-09-25T08:00:00.000Z
lst_mc_auto_186,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,30,2,2025-05-05T08:00:00.000Z
lst_mc_auto_187,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,116,4,2025-09-30T08:00:00.000Z
lst_mc_auto_188,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,52,0,2025-06-01T08:00:00.000Z
lst_mc_auto_189,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,43,4,2025-06-07T08:00:00.000Z
lst_mc_auto_190,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,28,4,2025-09-15T08:00:00.000Z
lst_mc_auto_191,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,44,0,2025-06-26T08:00:00.000Z
lst_mc_auto_192,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,87,2,2026-01-12T08:00:00.000Z
lst_mc_auto_193,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,53,5,2026-05-21T08:00:00.000Z
lst_mc_auto_194,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,55,2,2025-08-28T08:00:00.000Z
lst_mc_auto_195,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,77,3,2026-05-30T08:00:00.000Z
lst_mc_auto_196,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,84,5,2025-11-28T08:00:00.000Z
lst_mc_auto_197,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,106,3,2025-08-24T08:00:00.000Z
lst_mc_auto_198,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,116,4,2026-04-20T08:00:00.000Z
lst_mc_auto_199,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,91,1,2025-12-24T08:00:00.000Z
lst_mc_auto_200,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,53,5,2025-09-22T08:00:00.000Z
lst_mc_auto_201,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,61,2,2025-06-12T08:00:00.000Z
lst_mc_auto_202,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,36,4,2025-03-20T08:00:00.000Z
lst_mc_auto_203,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,119,2,2026-04-16T08:00:00.000Z
lst_mc_auto_204,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,64,5,2026-06-01T08:00:00.000Z
lst_mc_auto_205,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,80,1,2026-04-03T08:00:00.000Z
lst_mc_auto_206,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,50,5,2026-03-25T08:00:00.000Z
lst_mc_auto_207,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,104,5,2026-01-11T08:00:00.000Z
lst_mc_auto_208,Trail ride crew,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Meetup coordination,88,3,2026-04-29T08:00:00.000Z
lst_mc_auto_209,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,39,5,2025-05-15T08:00:00.000Z
lst_mc_auto_210,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,24,5,2025-11-14T08:00:00.000Z
lst_mc_auto_211,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,40,0,2026-06-01T08:00:00.000Z
lst_mc_auto_212,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,95,0,2025-09-14T08:00:00.000Z
lst_mc_auto_213,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,88,3,2026-03-25T08:00:00.000Z
lst_mc_auto_214,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,24,4,2025-04-06T08:00:00.000Z
lst_mc_auto_215,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,57,5,2025-04-15T08:00:00.000Z
lst_mc_auto_216,Photography print buyers,Midori Kelley Photography,Midori Kelley Photography,midori.kelley@voissync.ai,Print drops and sales,81,4,2025-02-17T08:00:00.000Z
lst_mc_auto_217,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,116,1,2025-01-21T08:00:00.000Z
lst_mc_auto_218,Barrel clinic interest,Midori Kelley,Midori Kelley,midori.kelley@voissync.ai,Clinic announcements,93,1,2026-04-18T08:00:00.000Z
