Id,DisplayName,CompanyName,PrimaryEmailAddr,PrimaryPhone,BillAddr,Balance,Active,AcctNum,Vendor1099
vend_092,Kenneth Wessel,East Bay Tile,"{""Address"": ""john.adler@yahoo.com""}","{""FreeFormNumber"": ""401-555-0961""}","{""Line1"": ""446 Chalkstone Ave"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",4,true,MUR-118,false
vend_093,Betty Ferreira,College Hill Property Mgmt,"{""Address"": ""paul.tannenbaum@yahoo.com""}","{""FreeFormNumber"": ""401-555-0565""}","{""Line1"": ""513 Angell St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",4,true,MUR-118,false
vend_094,Angela Tannenbaum,Narragansett Supply,"{""Address"": ""joseph.sullivan@yahoo.com""}","{""FreeFormNumber"": ""401-555-0693""}","{""Line1"": ""144 Freeman St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",4,true,MUR-220,false
vend_095,Angela Henderson,Narragansett Supply,"{""Address"": ""mary.romano@cox.net""}","{""FreeFormNumber"": ""401-555-0515""}","{""Line1"": ""171 Benefit St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",2,true,MUR-118,false
vend_096,Rocco Westminster,Blackstone Valley Builders,"{""Address"": ""karen.correia@yahoo.com""}","{""FreeFormNumber"": ""401-555-0394""}","{""Line1"": ""830 Benevolent St"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",2,true,MUR-220,false
vend_097,Linda Tannenbaum,Ferguson Waterworks,"{""Address"": ""richard.murphy@comcast.net""}","{""FreeFormNumber"": ""401-555-0857""}","{""Line1"": ""511 Benevolent St"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",2,true,MUR-118,false
vend_098,James Horvath,Blackstone Valley Builders,"{""Address"": ""gina.romano@verizon.net""}","{""FreeFormNumber"": ""401-555-0337""}","{""Line1"": ""889 Elmwood Ave"", ""City"": ""Coventry"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",3,true,MUR-118,false
vend_099,Carol Reilly,Bay State Plumbing Supply,"{""Address"": ""james.westminster@gmail.com""}","{""FreeFormNumber"": ""401-555-0280""}","{""Line1"": ""648 Elmwood Ave"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",0,true,MUR-118,false
vend_100,Sal Tannenbaum,East Bay Tile,"{""Address"": ""kenneth.correia@gmail.com""}","{""FreeFormNumber"": ""401-555-0981""}","{""Line1"": ""118 Elmwood Ave"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",3,true,MUR-118,false
vend_101,Michael Correia,Providence Hardware Co,"{""Address"": ""mary.murphy@yahoo.com""}","{""FreeFormNumber"": ""401-555-0475""}","{""Line1"": ""919 Broad St"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",2,true,MUR-220,false
vend_102,Anthony Reilly,Apex Mechanical,"{""Address"": ""steven.conti@verizon.net""}","{""FreeFormNumber"": ""401-555-0676""}","{""Line1"": ""440 Larch St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",5,true,MUR-220,false
vend_103,Rocco Bianchi,Providence Hardware Co,"{""Address"": ""vincent.ferrari@gmail.com""}","{""FreeFormNumber"": ""401-555-0547""}","{""Line1"": ""909 Angell St"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",2,true,MUR-220,false
vend_104,Betty DeLuca,College Hill Property Mgmt,"{""Address"": ""sal.ferrari@cox.net""}","{""FreeFormNumber"": ""401-555-0380""}","{""Line1"": ""773 Public St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",1,true,MUR-118,false
vend_105,Thomas Marino,Providence Hardware Co,"{""Address"": ""sandra.lin@yahoo.com""}","{""FreeFormNumber"": ""401-555-0566""}","{""Line1"": ""160 Oakwood Dr"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",2,true,MUR-118,false
vend_106,Gary Owen,Apex Mechanical,"{""Address"": ""richard.adler@verizon.net""}","{""FreeFormNumber"": ""401-555-0177""}","{""Line1"": ""42 Pleasant St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",5,true,MUR-220,false
vend_107,Ruth Reilly,Bay State Plumbing Supply,"{""Address"": ""nancy.wessel@yahoo.com""}","{""FreeFormNumber"": ""401-555-0954""}","{""Line1"": ""761 Academy Ave"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",1,true,MUR-118,false
vend_108,Angela Wessel,Ocean State Fixtures,"{""Address"": ""barbara.donovan@comcast.net""}","{""FreeFormNumber"": ""401-555-0347""}","{""Line1"": ""397 Smith St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",2,true,MUR-118,false
vend_109,Ronald Murphy,Rhody Rentals,"{""Address"": ""barbara.westminster@cox.net""}","{""FreeFormNumber"": ""401-555-0689""}","{""Line1"": ""137 Blackstone Blvd"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",1,true,MUR-220,false
vend_110,Diane Correia,Slater Mill Restoration,"{""Address"": ""frank.gagnon@cox.net""}","{""FreeFormNumber"": ""401-555-0110""}","{""Line1"": ""254 Hartford Ave"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02909""}",3,true,MUR-220,false
vend_111,Frank Wessel,Bay State Plumbing Supply,"{""Address"": ""jennifer.esposito@yahoo.com""}","{""FreeFormNumber"": ""401-555-0876""}","{""Line1"": ""909 Ivy St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",2,true,MUR-220,false
vend_112,Steven Nash,Coastline Insurance,"{""Address"": ""gary.lin@gmail.com""}","{""FreeFormNumber"": ""401-555-0788""}","{""Line1"": ""259 Freeman St"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",3,true,MUR-118,false
vend_113,Maria Romano,College Hill Property Mgmt,"{""Address"": ""linda.boucher@yahoo.com""}","{""FreeFormNumber"": ""401-555-0893""}","{""Line1"": ""790 Hartford Ave"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",4,true,MUR-118,false
vend_114,Tony Reilly,Ferguson Waterworks,"{""Address"": ""diane.pacheco@comcast.net""}","{""FreeFormNumber"": ""401-555-0710""}","{""Line1"": ""648 Ivy St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",5,true,MUR-118,false
vend_115,Vincent Coletti,Blackstone Valley Builders,"{""Address"": ""rosa.volpicelli@comcast.net""}","{""FreeFormNumber"": ""401-555-0784""}","{""Line1"": ""263 Waterman St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",2,true,MUR-118,false
vend_116,Kenneth Gagnon,Ferguson Waterworks,"{""Address"": ""lisa.lin@cox.net""}","{""FreeFormNumber"": ""401-555-0855""}","{""Line1"": ""16 Elmwood Ave"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",0,true,MUR-220,false
vend_117,Robert Correia,East Bay Tile,"{""Address"": ""tony.marino@verizon.net""}","{""FreeFormNumber"": ""401-555-0270""}","{""Line1"": ""864 Transit St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",0,true,MUR-220,false
vend_118,Diane Coletti,Providence Hardware Co,"{""Address"": ""kenneth.tannenbaum@verizon.net""}","{""FreeFormNumber"": ""401-555-0175""}","{""Line1"": ""421 Governor St"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",4,true,MUR-220,false
vend_119,Mary DeLuca,Ocean State Fixtures,"{""Address"": ""mary.romano@yahoo.com""}","{""FreeFormNumber"": ""401-555-0114""}","{""Line1"": ""534 Douglas Ave"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",3,true,MUR-220,false
vend_120,Barbara OLeary,Ferguson Waterworks,"{""Address"": ""joseph.brennan@yahoo.com""}","{""FreeFormNumber"": ""401-555-0101""}","{""Line1"": ""416 Ivy St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",3,true,MUR-118,false
vend_121,Angela OLeary,Slater Mill Restoration,"{""Address"": ""tony.patel@yahoo.com""}","{""FreeFormNumber"": ""401-555-0761""}","{""Line1"": ""987 Freeman St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",3,true,MUR-118,false
vend_122,Linda Volpicelli,Ferguson Waterworks,"{""Address"": ""angela.pacheco@verizon.net""}","{""FreeFormNumber"": ""401-555-0580""}","{""Line1"": ""768 Douglas Ave"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",3,true,MUR-118,false
vend_123,Joseph Boucher,Coastline Insurance,"{""Address"": ""jennifer.nash@comcast.net""}","{""FreeFormNumber"": ""401-555-0361""}","{""Line1"": ""900 Waterman St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",1,true,MUR-220,false
vend_124,Steven Lin,East Bay Tile,"{""Address"": ""patricia.patel@verizon.net""}","{""FreeFormNumber"": ""401-555-0197""}","{""Line1"": ""291 Governor St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",1,true,MUR-118,false
vend_125,David Silva,Coastline Insurance,"{""Address"": ""nancy.ricci@cox.net""}","{""FreeFormNumber"": ""401-555-0705""}","{""Line1"": ""165 Benefit St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",5,true,MUR-220,false
vend_126,Mark Romano,Slater Mill Restoration,"{""Address"": ""betty.conti@gmail.com""}","{""FreeFormNumber"": ""401-555-0815""}","{""Line1"": ""407 Broadway"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",3,true,MUR-118,false
vend_127,Maria Ferreira,Narragansett Supply,"{""Address"": ""barbara.gagnon@verizon.net""}","{""FreeFormNumber"": ""401-555-0735""}","{""Line1"": ""240 Chalkstone Ave"", ""City"": ""Coventry"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",1,true,MUR-220,false
vend_128,Tony Wessel,Coastline Insurance,"{""Address"": ""richard.ricci@comcast.net""}","{""FreeFormNumber"": ""401-555-0488""}","{""Line1"": ""835 Benefit St"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",2,true,MUR-118,false
vend_129,Frank Ricci,Slater Mill Restoration,"{""Address"": ""james.donovan@gmail.com""}","{""FreeFormNumber"": ""401-555-0574""}","{""Line1"": ""410 Hartford Ave"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02818""}",2,true,MUR-220,false
vend_130,Gina Nash,Bay State Plumbing Supply,"{""Address"": ""carol.deluca@cox.net""}","{""FreeFormNumber"": ""401-555-0748""}","{""Line1"": ""353 Wickenden St"", ""City"": ""Lincoln"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",1,true,MUR-220,false
vend_131,Michelle Ferrari,Providence Hardware Co,"{""Address"": ""angela.silva@gmail.com""}","{""FreeFormNumber"": ""401-555-0731""}","{""Line1"": ""319 Ives St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,MUR-220,false
vend_132,Donna Murphy,East Bay Tile,"{""Address"": ""robert.brennan@cox.net""}","{""FreeFormNumber"": ""401-555-0313""}","{""Line1"": ""261 Hope St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",2,true,MUR-118,false
vend_133,Lisa Nash,Providence Hardware Co,"{""Address"": ""michael.conti@gmail.com""}","{""FreeFormNumber"": ""401-555-0885""}","{""Line1"": ""143 Freeman St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",4,true,MUR-220,false
vend_134,Paul Esposito,Ferguson Waterworks,"{""Address"": ""joseph.westminster@comcast.net""}","{""FreeFormNumber"": ""401-555-0491""}","{""Line1"": ""976 Camp St"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",3,true,MUR-220,false
vend_135,Kenneth Conti,Slater Mill Restoration,"{""Address"": ""linda.marino@gmail.com""}","{""FreeFormNumber"": ""401-555-0387""}","{""Line1"": ""834 Benefit St"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",5,true,MUR-118,false
vend_136,Kenneth Wessel,Coastline Insurance,"{""Address"": ""maria.adler@yahoo.com""}","{""FreeFormNumber"": ""401-555-0868""}","{""Line1"": ""551 Angell St"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,MUR-118,false
vend_137,Tony Almeida,Slater Mill Restoration,"{""Address"": ""susan.ferreira@yahoo.com""}","{""FreeFormNumber"": ""401-555-0328""}","{""Line1"": ""512 Wickenden St"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",1,true,MUR-220,false
vend_138,Jennifer Reilly,Rhody Rentals,"{""Address"": ""nancy.sullivan@gmail.com""}","{""FreeFormNumber"": ""401-555-0316""}","{""Line1"": ""732 Pleasant St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",4,true,MUR-118,false
vend_139,Joseph Esposito,College Hill Property Mgmt,"{""Address"": ""mary.ferreira@gmail.com""}","{""FreeFormNumber"": ""401-555-0343""}","{""Line1"": ""532 Cole Ave"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",0,true,MUR-118,false
vend_140,Frank Kapoor,East Bay Tile,"{""Address"": ""james.gallo@comcast.net""}","{""FreeFormNumber"": ""401-555-0210""}","{""Line1"": ""389 Broad St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,MUR-220,false
vend_141,Mark OLeary,Bay State Plumbing Supply,"{""Address"": ""linda.murphy@yahoo.com""}","{""FreeFormNumber"": ""401-555-0328""}","{""Line1"": ""548 Angell St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",2,true,MUR-118,false
vend_142,Gary Esposito,Ferguson Waterworks,"{""Address"": ""linda.silva@yahoo.com""}","{""FreeFormNumber"": ""401-555-0559""}","{""Line1"": ""687 Pleasant St"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",4,true,MUR-118,false
vend_143,Michelle Chen,Narragansett Supply,"{""Address"": ""vincent.marino@gmail.com""}","{""FreeFormNumber"": ""401-555-0240""}","{""Line1"": ""281 Douglas Ave"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",1,true,MUR-220,false
vend_144,Ronald Gagnon,Apex Mechanical,"{""Address"": ""ruth.ferreira@gmail.com""}","{""FreeFormNumber"": ""401-555-0335""}","{""Line1"": ""914 Elmgrove Ave"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",0,true,MUR-118,false
vend_145,Joseph Sullivan,College Hill Property Mgmt,"{""Address"": ""linda.kapoor@cox.net""}","{""FreeFormNumber"": ""401-555-0157""}","{""Line1"": ""989 Oakwood Dr"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",4,true,MUR-220,false
vend_146,Karen Romano,Rhody Rentals,"{""Address"": ""gary.patel@verizon.net""}","{""FreeFormNumber"": ""401-555-0455""}","{""Line1"": ""193 Oakwood Dr"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02860""}",1,true,MUR-220,false
vend_147,Mark Gagnon,Blackstone Valley Builders,"{""Address"": ""richard.reilly@verizon.net""}","{""FreeFormNumber"": ""401-555-0854""}","{""Line1"": ""65 Broadway"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",3,true,MUR-118,false
vend_148,Maria Wessel,Narragansett Supply,"{""Address"": ""steven.chen@yahoo.com""}","{""FreeFormNumber"": ""401-555-0200""}","{""Line1"": ""826 Elmgrove Ave"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",1,true,MUR-220,false
vend_149,Barbara Hayashi,College Hill Property Mgmt,"{""Address"": ""rocco.kowalski@verizon.net""}","{""FreeFormNumber"": ""401-555-0161""}","{""Line1"": ""880 Cole Ave"", ""City"": ""Rumford"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",3,true,MUR-220,false
vend_150,Ronald Fontaine,Providence Hardware Co,"{""Address"": ""vincent.almeida@verizon.net""}","{""FreeFormNumber"": ""401-555-0405""}","{""Line1"": ""254 Angell St"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",1,true,MUR-220,false
vend_151,Rocco Esposito,Narragansett Supply,"{""Address"": ""james.horvath@verizon.net""}","{""FreeFormNumber"": ""401-555-0524""}","{""Line1"": ""313 Douglas Ave"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",2,true,MUR-220,false
vend_152,Michael Reilly,College Hill Property Mgmt,"{""Address"": ""michelle.tannenbaum@gmail.com""}","{""FreeFormNumber"": ""401-555-0595""}","{""Line1"": ""794 Morris Ave"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",3,true,MUR-220,false
vend_153,Richard Ferreira,Blackstone Valley Builders,"{""Address"": ""vincent.tannenbaum@comcast.net""}","{""FreeFormNumber"": ""401-555-0570""}","{""Line1"": ""234 Broad St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",2,true,MUR-220,false
vend_154,Richard Murphy,Ocean State Fixtures,"{""Address"": ""kenneth.owen@yahoo.com""}","{""FreeFormNumber"": ""401-555-0837""}","{""Line1"": ""536 Larch St"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",2,true,MUR-118,false
vend_155,Patricia OLeary,East Bay Tile,"{""Address"": ""ronald.marquez@gmail.com""}","{""FreeFormNumber"": ""401-555-0765""}","{""Line1"": ""142 Williams St"", ""City"": ""East Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",3,true,MUR-220,false
vend_156,Robert Boucher,Apex Mechanical,"{""Address"": ""gina.patel@gmail.com""}","{""FreeFormNumber"": ""401-555-0150""}","{""Line1"": ""762 Governor St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",5,true,MUR-220,false
vend_157,Michelle Sullivan,Coastline Insurance,"{""Address"": ""paul.botelho@cox.net""}","{""FreeFormNumber"": ""401-555-0417""}","{""Line1"": ""929 Blackstone Blvd"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",4,true,MUR-220,false
vend_158,Susan Coletti,Apex Mechanical,"{""Address"": ""kenneth.henderson@gmail.com""}","{""FreeFormNumber"": ""401-555-0970""}","{""Line1"": ""162 Hope St"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02907""}",3,true,MUR-118,false
vend_159,Donna Novak,College Hill Property Mgmt,"{""Address"": ""mary.esposito@comcast.net""}","{""FreeFormNumber"": ""401-555-0660""}","{""Line1"": ""853 Broad St"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",3,true,MUR-220,false
vend_160,Paul Esposito,College Hill Property Mgmt,"{""Address"": ""susan.donovan@cox.net""}","{""FreeFormNumber"": ""401-555-0179""}","{""Line1"": ""456 Angell St"", ""City"": ""Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",2,true,MUR-118,false
vend_161,Lisa Henderson,Slater Mill Restoration,"{""Address"": ""jennifer.wessel@cox.net""}","{""FreeFormNumber"": ""401-555-0358""}","{""Line1"": ""710 Transit St"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02911""}",0,true,MUR-118,false
vend_162,Robert Ricci,Ocean State Fixtures,"{""Address"": ""jennifer.deluca@cox.net""}","{""FreeFormNumber"": ""401-555-0965""}","{""Line1"": ""415 Larch St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",3,true,MUR-118,false
vend_163,Vincent Horvath,East Bay Tile,"{""Address"": ""nancy.chen@gmail.com""}","{""FreeFormNumber"": ""401-555-0475""}","{""Line1"": ""716 Brook St"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02904""}",4,true,MUR-220,false
vend_164,Gina Esposito,Narragansett Supply,"{""Address"": ""sal.chen@cox.net""}","{""FreeFormNumber"": ""401-555-0950""}","{""Line1"": ""837 Waterman St"", ""City"": ""North Providence"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",2,true,MUR-118,false
vend_165,John Kowalski,College Hill Property Mgmt,"{""Address"": ""rocco.pacheco@comcast.net""}","{""FreeFormNumber"": ""401-555-0393""}","{""Line1"": ""195 Blackstone Blvd"", ""City"": ""Central Falls"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",1,true,MUR-118,false
vend_166,Joseph Patel,Apex Mechanical,"{""Address"": ""carol.gallo@yahoo.com""}","{""FreeFormNumber"": ""401-555-0103""}","{""Line1"": ""449 Power St"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02903""}",5,true,MUR-220,false
vend_167,David Romano,Rhody Rentals,"{""Address"": ""patricia.conti@verizon.net""}","{""FreeFormNumber"": ""401-555-0402""}","{""Line1"": ""655 Elmgrove Ave"", ""City"": ""Barrington"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02908""}",3,true,MUR-118,false
vend_168,Lisa Esposito,East Bay Tile,"{""Address"": ""susan.westminster@cox.net""}","{""FreeFormNumber"": ""401-555-0798""}","{""Line1"": ""39 Academy Ave"", ""City"": ""Johnston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",2,true,MUR-220,false
vend_169,James Greco,Bay State Plumbing Supply,"{""Address"": ""mark.coletti@comcast.net""}","{""FreeFormNumber"": ""401-555-0632""}","{""Line1"": ""553 Oakwood Dr"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02806""}",2,true,MUR-220,false
vend_170,David Conti,College Hill Property Mgmt,"{""Address"": ""james.chen@comcast.net""}","{""FreeFormNumber"": ""401-555-0809""}","{""Line1"": ""748 Cole Ave"", ""City"": ""Cranston"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02888""}",1,true,MUR-220,false
vend_171,Sandra Donovan,Bay State Plumbing Supply,"{""Address"": ""donna.chen@cox.net""}","{""FreeFormNumber"": ""401-555-0712""}","{""Line1"": ""670 Pleasant St"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",1,true,MUR-118,false
vend_172,Robert Nash,Slater Mill Restoration,"{""Address"": ""susan.horvath@yahoo.com""}","{""FreeFormNumber"": ""401-555-0426""}","{""Line1"": ""461 Blackstone Blvd"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",1,true,MUR-220,false
vend_173,Rocco Romano,Ocean State Fixtures,"{""Address"": ""nancy.romano@cox.net""}","{""FreeFormNumber"": ""401-555-0445""}","{""Line1"": ""511 Camp St"", ""City"": ""Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02905""}",4,true,MUR-118,false
vend_174,Richard DeLuca,Bay State Plumbing Supply,"{""Address"": ""jennifer.murphy@comcast.net""}","{""FreeFormNumber"": ""401-555-0524""}","{""Line1"": ""242 Governor St"", ""City"": ""Riverside"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02920""}",1,true,MUR-220,false
vend_175,Mary Flynn,Blackstone Valley Builders,"{""Address"": ""karen.nash@cox.net""}","{""FreeFormNumber"": ""401-555-0549""}","{""Line1"": ""453 College Hill Rd"", ""City"": ""Pawtucket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",0,true,MUR-220,false
vend_176,Patricia Gagnon,East Bay Tile,"{""Address"": ""mark.novak@comcast.net""}","{""FreeFormNumber"": ""401-555-0455""}","{""Line1"": ""539 Blackstone Blvd"", ""City"": ""Cumberland"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02816""}",3,true,MUR-118,false
vend_177,Maria Reilly,Bay State Plumbing Supply,"{""Address"": ""david.botelho@gmail.com""}","{""FreeFormNumber"": ""401-555-0441""}","{""Line1"": ""43 Hartford Ave"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02889""}",2,true,MUR-220,false
vend_178,Anthony Esposito,Providence Hardware Co,"{""Address"": ""ronald.adler@gmail.com""}","{""FreeFormNumber"": ""401-555-0460""}","{""Line1"": ""599 Governor St"", ""City"": ""Warren"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02864""}",2,true,MUR-118,false
vend_179,Ruth Gagnon,Rhody Rentals,"{""Address"": ""karen.oleary@gmail.com""}","{""FreeFormNumber"": ""401-555-0800""}","{""Line1"": ""463 Cole Ave"", ""City"": ""Bristol"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02895""}",1,true,MUR-220,false
vend_180,Mark Ferrari,Narragansett Supply,"{""Address"": ""nancy.fontaine@gmail.com""}","{""FreeFormNumber"": ""401-555-0918""}","{""Line1"": ""594 Hope St"", ""City"": ""West Warwick"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02919""}",4,true,MUR-118,false
vend_181,Joseph Westminster,Rhody Rentals,"{""Address"": ""rocco.kapoor@cox.net""}","{""FreeFormNumber"": ""401-555-0443""}","{""Line1"": ""585 Broadway"", ""City"": ""Smithfield"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02906""}",3,true,MUR-220,false
vend_182,Mary Pacheco,Rhody Rentals,"{""Address"": ""carol.patel@verizon.net""}","{""FreeFormNumber"": ""401-555-0886""}","{""Line1"": ""952 Public St"", ""City"": ""Woonsocket"", ""CountrySubDivisionCode"": ""RI"", ""PostalCode"": ""02840""}",4,true,MUR-220,false
