id,company_id,first_name,last_name,email,department,job_title,rate,payment_unit,flsa_status,start_date,terminated
gemp-0158,comp-moonlight,Blessing,Park,blessing.park@moonlightclinic.example.com,Telehealth,Attending (Locum),117.22,Hour,Non-Exempt,2025-08-23,true
gemp-0159,comp-moonlight,Ramon,Patel,ramon.patel@moonlightclinic.example.com,Telehealth,Nurse Practitioner,104.84,Hour,Non-Exempt,2026-06-04,true
gemp-0160,comp-moonlight,Nina,Jimenez,nina.jimenez@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),131.55,Hour,Non-Exempt,2025-09-10,true
gemp-0161,comp-moonlight,Nina,Okafor,nina.okafor@moonlightclinic.example.com,Telehealth,Nurse Practitioner,91.67,Hour,Non-Exempt,2025-10-28,false
gemp-0162,comp-moonlight,Nina,Fuentes,nina.fuentes@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),125.63,Hour,Non-Exempt,2025-10-16,false
gemp-0163,comp-moonlight,Nina,Ramirez,nina.ramirez@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),133.35,Hour,Non-Exempt,2025-10-23,false
gemp-0164,comp-moonlight,Pedro,Whitfield,pedro.whitfield@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),95.71,Hour,Non-Exempt,2025-11-26,false
gemp-0165,comp-moonlight,Lorena,Aguilar,lorena.aguilar@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),50.23,Hour,Non-Exempt,2026-02-03,false
gemp-0166,comp-moonlight,Elena,Whitfield,elena.whitfield@moonlightclinic.example.com,Telehealth,Attending (Locum),58.25,Hour,Non-Exempt,2026-01-13,false
gemp-0167,comp-moonlight,Javier,Vargas,javier.vargas@moonlightclinic.example.com,Telehealth,Attending (Locum),122.76,Hour,Non-Exempt,2026-02-02,false
gemp-0168,comp-moonlight,Grace,Cardenas,grace.cardenas@moonlightclinic.example.com,Urgent Care,Medical Assistant,84.19,Hour,Non-Exempt,2026-03-24,false
gemp-0169,comp-moonlight,Omar,Campos,omar.campos@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),59.75,Hour,Non-Exempt,2025-01-19,false
gemp-0170,comp-moonlight,Teresa,Herrera,teresa.herrera@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,101.94,Hour,Non-Exempt,2025-04-01,true
gemp-0171,comp-moonlight,Gabriel,Peralta,gabriel.peralta@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),109.54,Hour,Non-Exempt,2025-10-07,true
gemp-0172,comp-moonlight,Javier,Herrera,javier.herrera@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,97.34,Hour,Non-Exempt,2025-03-12,false
gemp-0173,comp-moonlight,Priya,Solis,priya.solis@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,122.08,Hour,Non-Exempt,2025-02-15,true
gemp-0174,comp-moonlight,Sergio,Whitfield,sergio.whitfield@moonlightclinic.example.com,Urgent Care,Attending (Locum),61.42,Hour,Non-Exempt,2026-07-02,false
gemp-0175,comp-moonlight,Hector,Fuentes,hector.fuentes@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,77.64,Hour,Non-Exempt,2025-10-25,false
gemp-0176,comp-moonlight,Diego,Delgado,diego.delgado@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,113.33,Hour,Non-Exempt,2025-05-27,true
gemp-0177,comp-moonlight,Hector,Kowalski,hector.kowalski@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),130.35,Hour,Non-Exempt,2026-08-13,false
gemp-0178,comp-moonlight,Javier,Solis,javier.solis@moonlightclinic.example.com,Telehealth,Attending (Locum),67.91,Hour,Non-Exempt,2025-03-17,false
gemp-0179,comp-moonlight,Alejandro,Marchetti,alejandro.marchetti@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,108.02,Hour,Non-Exempt,2026-03-15,false
gemp-0180,comp-moonlight,Rafael,Cisneros,rafael.cisneros@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,119.24,Hour,Non-Exempt,2025-06-01,true
gemp-0181,comp-moonlight,Andres,Escobar,andres.escobar@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),76.48,Hour,Non-Exempt,2025-01-16,false
gemp-0182,comp-moonlight,Omar,Villalobos,omar.villalobos@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,53.04,Hour,Non-Exempt,2026-07-12,false
gemp-0183,comp-moonlight,Sergio,Cardenas,sergio.cardenas@moonlightclinic.example.com,Telehealth,Nurse Practitioner,66.20,Hour,Non-Exempt,2026-03-15,false
gemp-0184,comp-moonlight,Hector,Patel,hector.patel@moonlightclinic.example.com,Urgent Care,Medical Assistant,115.77,Hour,Non-Exempt,2026-04-28,true
gemp-0185,comp-moonlight,Nadia,Solis,nadia.solis@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,107.95,Hour,Non-Exempt,2025-10-08,false
gemp-0186,comp-moonlight,Blessing,Guzman,blessing.guzman@moonlightclinic.example.com,Telehealth,Medical Assistant,62.80,Hour,Non-Exempt,2025-05-14,false
gemp-0187,comp-moonlight,Harper,Whitfield,harper.whitfield@moonlightclinic.example.com,Urgent Care,Attending (Locum),124.51,Hour,Non-Exempt,2026-05-15,false
gemp-0188,comp-moonlight,Alejandro,Salazar,alejandro.salazar@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),115.06,Hour,Non-Exempt,2026-08-16,true
gemp-0189,comp-moonlight,Alejandro,Cortes,alejandro.cortes@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),57.44,Hour,Non-Exempt,2025-09-11,true
gemp-0190,comp-moonlight,Ximena,Peralta,ximena.peralta@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,86.60,Hour,Non-Exempt,2026-02-20,false
gemp-0191,comp-moonlight,Miguel,Marchetti,miguel.marchetti@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,49.72,Hour,Non-Exempt,2025-09-27,false
gemp-0192,comp-moonlight,Teresa,Rangel,teresa.rangel@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),122.21,Hour,Non-Exempt,2025-12-25,true
gemp-0193,comp-moonlight,Natalia,Serrano,natalia.serrano@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),61.32,Hour,Non-Exempt,2025-05-10,false
gemp-0194,comp-moonlight,Adriana,Whitfield,adriana.whitfield@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,99.51,Hour,Non-Exempt,2025-08-25,false
gemp-0195,comp-moonlight,Guillermo,Vargas,guillermo.vargas@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),77.41,Hour,Non-Exempt,2026-02-07,false
gemp-0196,comp-moonlight,Aisha,Park,aisha.park@moonlightclinic.example.com,Telehealth,Attending (Locum),131.10,Hour,Non-Exempt,2025-04-04,false
gemp-0197,comp-moonlight,Esteban,Gutierrez,esteban.gutierrez@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),68.39,Hour,Non-Exempt,2026-03-22,false
gemp-0198,comp-moonlight,Blessing,Okafor,blessing.okafor@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,93.05,Hour,Non-Exempt,2025-05-06,false
gemp-0199,comp-moonlight,Ramon,Jimenez,ramon.jimenez@moonlightclinic.example.com,Telehealth,Medical Assistant,132.14,Hour,Non-Exempt,2025-11-11,false
gemp-0200,comp-moonlight,Nadia,Mendoza,nadia.mendoza@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),65.63,Hour,Non-Exempt,2025-03-19,false
gemp-0201,comp-moonlight,Pedro,Cho,pedro.cho@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,124.93,Hour,Non-Exempt,2026-03-17,false
gemp-0202,comp-moonlight,Rachel,Kowalski,rachel.kowalski@moonlightclinic.example.com,Urgent Care,Medical Assistant,136.45,Hour,Non-Exempt,2025-12-14,true
gemp-0203,comp-moonlight,Ximena,Campos,ximena.campos@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,46.98,Hour,Non-Exempt,2025-08-02,false
gemp-0204,comp-moonlight,Gabriel,Serrano,gabriel.serrano@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,129.34,Hour,Non-Exempt,2026-08-22,false
gemp-0205,comp-moonlight,Tomas,Morales,tomas.morales@moonlightclinic.example.com,Telehealth,Medical Assistant,51.86,Hour,Non-Exempt,2025-01-08,false
gemp-0206,comp-moonlight,Gabriel,Zamora,gabriel.zamora@moonlightclinic.example.com,Urgent Care,Medical Assistant,70.59,Hour,Non-Exempt,2025-05-24,false
gemp-0207,comp-moonlight,Fernando,Jimenez,fernando.jimenez@moonlightclinic.example.com,Telehealth,Medical Assistant,99.99,Hour,Non-Exempt,2026-01-13,false
gemp-0208,comp-moonlight,Lorena,Contreras,lorena.contreras@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,109.50,Hour,Non-Exempt,2025-02-27,false
gemp-0209,comp-moonlight,Paola,Rios,paola.rios@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,57.98,Hour,Non-Exempt,2026-07-27,false
gemp-0210,comp-moonlight,Rosa,Navarro,rosa.navarro@moonlightclinic.example.com,Urgent Care,Attending (Locum),52.60,Hour,Non-Exempt,2025-07-02,true
gemp-0211,comp-moonlight,Carlos,Peralta,carlos.peralta@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),60.56,Hour,Non-Exempt,2025-02-03,false
gemp-0212,comp-moonlight,Camila,Contreras,camila.contreras@moonlightclinic.example.com,Telehealth,Nurse Practitioner,91.29,Hour,Non-Exempt,2025-07-12,true
gemp-0213,comp-moonlight,Ines,Cisneros,ines.cisneros@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,73.00,Hour,Non-Exempt,2026-03-22,true
gemp-0214,comp-moonlight,Elena,Rios,elena.rios@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),50.11,Hour,Non-Exempt,2026-05-05,false
gemp-0215,comp-moonlight,Carlos,Nair,carlos.nair@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,112.83,Hour,Non-Exempt,2025-09-03,false
gemp-0216,comp-moonlight,Priya,Vega,priya.vega@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,69.77,Hour,Non-Exempt,2025-12-02,false
gemp-0217,comp-moonlight,Blessing,Guzman,blessing.guzman@moonlightclinic.example.com,Telehealth,Medical Assistant,62.80,Hour,Non-Exempt,2025-01-15,false
gemp-0218,comp-moonlight,Ximena,Campos,ximena.campos@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,46.98,Hour,Non-Exempt,2025-12-10,false
gemp-0219,comp-moonlight,Hector,Fuentes,hector.fuentes@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,77.64,Hour,Non-Exempt,2025-04-17,false
gemp-0220,comp-moonlight,Sergio,Solis,sergio.solis@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),55.62,Hour,Non-Exempt,2026-08-16,false
gemp-0221,comp-moonlight,Nina,Ramirez,nina.ramirez@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,130.27,Hour,Non-Exempt,2025-11-07,false
gemp-0222,comp-moonlight,Hector,Reyes,hector.reyes@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),88.59,Hour,Non-Exempt,2025-01-02,false
gemp-0223,comp-moonlight,Rachel,Contreras,rachel.contreras@moonlightclinic.example.com,Urgent Care,Attending (Locum),66.94,Hour,Non-Exempt,2025-11-20,false
gemp-0224,comp-moonlight,Rachel,Cohen,rachel.cohen@moonlightclinic.example.com,Telehealth,Attending (Locum),115.85,Hour,Non-Exempt,2025-08-21,false
gemp-0225,comp-moonlight,Adriana,Cohen,adriana.cohen@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),50.04,Hour,Non-Exempt,2026-06-23,true
gemp-0226,comp-moonlight,Ricardo,Navarro,ricardo.navarro@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),78.72,Hour,Non-Exempt,2025-07-01,false
gemp-0227,comp-moonlight,Emilio,Castillo,emilio.castillo@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,132.38,Hour,Non-Exempt,2025-08-12,false
gemp-0228,comp-moonlight,Gabriel,Nair,gabriel.nair@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,136.06,Hour,Non-Exempt,2025-12-26,false
gemp-0229,comp-moonlight,Priya,Salazar,priya.salazar@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),53.67,Hour,Non-Exempt,2025-09-10,false
gemp-0230,comp-moonlight,Nadia,Vega,nadia.vega@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),128.56,Hour,Non-Exempt,2026-06-29,false
gemp-0231,comp-moonlight,Nadia,Solis,nadia.solis@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,107.95,Hour,Non-Exempt,2026-01-07,false
gemp-0232,comp-moonlight,Diego,Morales,diego.morales@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),47.93,Hour,Non-Exempt,2025-01-03,false
gemp-0233,comp-moonlight,Nadia,Mendoza,nadia.mendoza@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),65.63,Hour,Non-Exempt,2025-10-18,false
gemp-0234,comp-moonlight,Pedro,Cho,pedro.cho@moonlightclinic.example.com,Ambulatory Moonlighting,Medical Assistant,124.93,Hour,Non-Exempt,2026-05-26,false
gemp-0235,comp-moonlight,Priya,Vega,priya.vega@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,69.77,Hour,Non-Exempt,2026-08-17,false
gemp-0236,comp-moonlight,Rafael,Cisneros,rafael.cisneros@moonlightclinic.example.com,Urgent Care,Attending (Locum),91.03,Hour,Non-Exempt,2025-10-07,false
gemp-0237,comp-moonlight,Tomas,Ramirez,tomas.ramirez@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),55.49,Hour,Non-Exempt,2025-11-08,false
gemp-0238,comp-moonlight,Sofia,Herrera,sofia.herrera@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),129.22,Hour,Non-Exempt,2026-02-26,false
gemp-0239,comp-moonlight,Sofia,Nguyen,sofia.nguyen@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),92.22,Hour,Non-Exempt,2025-08-23,false
gemp-0240,comp-moonlight,Ricardo,Herrera,ricardo.herrera@moonlightclinic.example.com,Telehealth,Resident Physician (Moonlight),133.14,Hour,Non-Exempt,2026-07-25,false
gemp-0241,comp-moonlight,Hector,Reyes,hector.reyes@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),88.59,Hour,Non-Exempt,2025-09-22,false
gemp-0242,comp-moonlight,Ramon,Jimenez,ramon.jimenez@moonlightclinic.example.com,Telehealth,Medical Assistant,132.14,Hour,Non-Exempt,2025-07-07,false
gemp-0243,comp-moonlight,Lorena,Contreras,lorena.contreras@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,109.50,Hour,Non-Exempt,2025-08-26,false
gemp-0244,comp-moonlight,Ximena,Nguyen,ximena.nguyen@moonlightclinic.example.com,Ambulatory Moonlighting,Nurse Practitioner,130.76,Hour,Non-Exempt,2025-12-02,false
gemp-0245,comp-moonlight,Teresa,Rios,teresa.rios@moonlightclinic.example.com,Urgent Care,Nurse Practitioner,75.70,Hour,Non-Exempt,2025-06-27,false
gemp-0246,comp-moonlight,Carlos,Reyes,carlos.reyes@moonlightclinic.example.com,Urgent Care,Medical Assistant,135.98,Hour,Non-Exempt,2026-04-14,false
gemp-0247,comp-moonlight,Valentina,Ramirez,valentina.ramirez@moonlightclinic.example.com,Urgent Care,Resident Physician (Moonlight),138.01,Hour,Non-Exempt,2026-07-30,true
gemp-0248,comp-moonlight,Pedro,Whitfield,pedro.whitfield@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),95.71,Hour,Non-Exempt,2025-07-17,false
gemp-0249,comp-moonlight,Sergio,Cardenas,sergio.cardenas@moonlightclinic.example.com,Telehealth,Nurse Practitioner,66.20,Hour,Non-Exempt,2025-04-05,false
gemp-0250,comp-moonlight,Nina,Ramirez,nina.ramirez@moonlightclinic.example.com,Ambulatory Moonlighting,Resident Physician (Moonlight),133.35,Hour,Non-Exempt,2026-08-14,false
gemp-0251,comp-moonlight,Elena,Nguyen,elena.nguyen@moonlightclinic.example.com,Ambulatory Moonlighting,Attending (Locum),129.61,Hour,Non-Exempt,2025-07-25,false
