id,first_name,last_name,email,login,status,created,activated,last_login
okta_a8126bff,Jennifer,Chandler,jennifer.chandler@torchwoodlabs.com,jennifer.chandler@torchwoodlabs.com,DEPROVISIONED,2019-02-05T22:52:00Z,2022-10-08T11:29:00Z,2026-10-13T11:51:00Z
okta_62f5adae,James,Robinson,james.robinson@torchwoodlabs.com,james.robinson@torchwoodlabs.com,ACTIVE,2018-11-29T14:13:00Z,2018-12-26T08:59:00Z,2026-10-30T18:16:00Z
okta_1d891be2,Cindy,Faulkner,cindy.faulkner@torchwoodlabs.com,cindy.faulkner@torchwoodlabs.com,SUSPENDED,2022-09-02T08:28:00Z,2023-04-26T19:47:00Z,2026-11-03T10:14:00Z
okta_5f95e310,Jared,Mills,jared.mills@torchwoodlabs.com,jared.mills@torchwoodlabs.com,SUSPENDED,2022-11-17T10:36:00Z,2021-06-19T21:58:00Z,2026-10-27T11:39:00Z
okta_0361e040,Michelle,Woods,michelle.woods@torchwoodlabs.com,michelle.woods@torchwoodlabs.com,ACTIVE,2024-05-13T12:20:00Z,2023-04-25T11:24:00Z,2026-10-19T20:35:00Z
okta_e835e465,Tony,Johnson,tony.johnson@torchwoodlabs.com,tony.johnson@torchwoodlabs.com,DEPROVISIONED,2021-09-25T19:11:00Z,2022-04-12T06:26:00Z,2026-10-31T06:30:00Z
okta_bf9af369,Erica,Harrison,erica.harrison@torchwoodlabs.com,erica.harrison@torchwoodlabs.com,ACTIVE,2024-08-01T07:41:00Z,2021-03-04T06:29:00Z,2026-11-22T20:13:00Z
okta_9ab5420d,Jessica,Novak,jessica.novak@torchwoodlabs.com,jessica.novak@torchwoodlabs.com,DEPROVISIONED,2019-02-23T15:32:00Z,2018-02-16T17:31:00Z,2026-10-16T16:26:00Z
okta_41c19cda,Andrew,Mcmahon,andrew.mcmahon@torchwoodlabs.com,andrew.mcmahon@torchwoodlabs.com,ACTIVE,2023-01-10T16:23:00Z,2023-11-30T10:06:00Z,2026-10-13T17:41:00Z
okta_be1a6eeb,Keith,Freeman,keith.freeman@torchwoodlabs.com,keith.freeman@torchwoodlabs.com,ACTIVE,2026-05-05T19:46:00Z,2018-03-23T15:56:00Z,2026-11-09T21:39:00Z
okta_47a2a931,Julia,Ellis,julia.ellis@torchwoodlabs.com,julia.ellis@torchwoodlabs.com,ACTIVE,2025-04-09T13:53:00Z,2023-01-06T19:57:00Z,2026-10-22T15:14:00Z
okta_5ee0fc29,Robert,Burnett,robert.burnett@torchwoodlabs.com,robert.burnett@torchwoodlabs.com,SUSPENDED,2021-03-11T15:08:00Z,2023-04-25T20:52:00Z,2026-10-16T19:19:00Z
okta_162c2d89,Jeffery,Walker,jeffery.walker@torchwoodlabs.com,jeffery.walker@torchwoodlabs.com,ACTIVE,2018-03-09T20:48:00Z,2019-03-17T12:09:00Z,2026-12-08T07:02:00Z
okta_7bf5ed65,Sarah,Hodges,sarah.hodges@torchwoodlabs.com,sarah.hodges@torchwoodlabs.com,SUSPENDED,2025-12-20T12:13:00Z,2025-08-06T13:51:00Z,2026-10-28T08:41:00Z
okta_c87db652,Kenneth,Reyes,kenneth.reyes@torchwoodlabs.com,kenneth.reyes@torchwoodlabs.com,ACTIVE,2020-04-26T11:02:00Z,2022-03-14T18:25:00Z,2026-11-07T18:37:00Z
okta_d48a355a,Adam,Spencer,adam.spencer@torchwoodlabs.com,adam.spencer@torchwoodlabs.com,DEPROVISIONED,2023-04-24T22:33:00Z,2023-10-18T21:30:00Z,2026-10-10T12:39:00Z
okta_e9d0cba7,Gregory,Young,gregory.young@torchwoodlabs.com,gregory.young@torchwoodlabs.com,DEPROVISIONED,2024-02-09T16:53:00Z,2021-10-06T10:42:00Z,2026-12-11T15:23:00Z
okta_bf6c9414,Karen,Levy,karen.levy@torchwoodlabs.com,karen.levy@torchwoodlabs.com,SUSPENDED,2023-05-02T15:23:00Z,2022-06-25T10:28:00Z,2026-11-30T09:14:00Z
okta_91b0cea4,Michael,Rivas,michael.rivas@torchwoodlabs.com,michael.rivas@torchwoodlabs.com,DEPROVISIONED,2018-04-30T11:55:00Z,2024-07-19T18:39:00Z,2026-10-07T21:23:00Z
okta_6afc8da1,Madison,Bridges,madison.bridges@torchwoodlabs.com,madison.bridges@torchwoodlabs.com,ACTIVE,2020-04-02T09:12:00Z,2020-08-05T15:53:00Z,2026-12-04T14:07:00Z
okta_1d0c5a56,Ricky,Ortiz,ricky.ortiz@torchwoodlabs.com,ricky.ortiz@torchwoodlabs.com,ACTIVE,2022-03-26T14:54:00Z,2022-01-12T09:41:00Z,2026-11-20T08:39:00Z
okta_c16ba4c6,Wendy,French,wendy.french@torchwoodlabs.com,wendy.french@torchwoodlabs.com,ACTIVE,2025-07-02T12:46:00Z,2020-10-29T06:12:00Z,2026-10-07T21:12:00Z
okta_76bb0e49,Pam,Dunlap,pam.dunlap@torchwoodlabs.com,pam.dunlap@torchwoodlabs.com,ACTIVE,2021-05-10T17:47:00Z,2024-11-17T20:58:00Z,2026-12-19T11:25:00Z
okta_11963579,Samuel,Hawkins,samuel.hawkins@torchwoodlabs.com,samuel.hawkins@torchwoodlabs.com,ACTIVE,2023-01-04T12:45:00Z,2023-10-13T21:06:00Z,2026-10-05T11:55:00Z
okta_57ad8125,Tyler,Martin,tyler.martin@torchwoodlabs.com,tyler.martin@torchwoodlabs.com,SUSPENDED,2026-05-03T08:41:00Z,2020-01-27T15:05:00Z,2026-12-16T21:40:00Z
okta_e9254ea4,Susan,Anderson,susan.anderson@torchwoodlabs.com,susan.anderson@torchwoodlabs.com,SUSPENDED,2019-08-09T13:04:00Z,2023-05-08T08:52:00Z,2026-10-17T17:20:00Z
okta_897eb9a0,Susan,Phillips,susan.phillips@torchwoodlabs.com,susan.phillips@torchwoodlabs.com,DEPROVISIONED,2023-11-22T08:40:00Z,2021-10-18T08:14:00Z,2026-10-08T07:04:00Z
okta_bedbca38,Diane,Whitney,diane.whitney@torchwoodlabs.com,diane.whitney@torchwoodlabs.com,SUSPENDED,2021-10-27T16:14:00Z,2023-06-09T18:32:00Z,2026-11-08T09:25:00Z
okta_7a75328e,Michael,Bryant,michael.bryant@torchwoodlabs.com,michael.bryant@torchwoodlabs.com,SUSPENDED,2024-01-03T08:40:00Z,2022-06-29T10:25:00Z,2026-10-28T22:32:00Z
okta_27a24701,Jerry,Davis,jerry.davis@torchwoodlabs.com,jerry.davis@torchwoodlabs.com,DEPROVISIONED,2022-10-25T20:17:00Z,2025-04-12T19:14:00Z,2026-10-31T20:47:00Z
okta_779aa594,Jeffrey,Johnson,jeffrey.johnson@torchwoodlabs.com,jeffrey.johnson@torchwoodlabs.com,ACTIVE,2025-06-02T20:13:00Z,2018-04-23T13:23:00Z,2026-10-30T12:30:00Z
okta_8577d49b,Brianna,Washington,brianna.washington@torchwoodlabs.com,brianna.washington@torchwoodlabs.com,ACTIVE,2018-10-26T07:18:00Z,2019-11-19T15:02:00Z,2026-11-27T22:59:00Z
okta_33f2448c,Hannah,Allen,hannah.allen@torchwoodlabs.com,hannah.allen@torchwoodlabs.com,SUSPENDED,2024-06-02T14:54:00Z,2023-11-06T22:12:00Z,2026-12-13T11:48:00Z
okta_a86ef4c6,Anthony,David,anthony.david@torchwoodlabs.com,anthony.david@torchwoodlabs.com,DEPROVISIONED,2022-08-10T06:37:00Z,2020-03-24T10:35:00Z,2026-10-30T15:54:00Z
okta_417cb73d,Joseph,Hernandez,joseph.hernandez@torchwoodlabs.com,joseph.hernandez@torchwoodlabs.com,ACTIVE,2019-05-06T06:37:00Z,2019-09-08T22:56:00Z,2026-12-17T06:40:00Z
okta_3264f3fc,Edward,Elliott,edward.elliott@torchwoodlabs.com,edward.elliott@torchwoodlabs.com,ACTIVE,2024-07-30T18:52:00Z,2021-10-12T09:06:00Z,2026-12-12T22:20:00Z
okta_c41ca2a8,Keith,Brady,keith.brady@torchwoodlabs.com,keith.brady@torchwoodlabs.com,ACTIVE,2025-12-03T22:44:00Z,2023-09-24T10:51:00Z,2026-12-11T20:27:00Z
okta_47c7fb97,Ryan,Ramos,ryan.ramos@torchwoodlabs.com,ryan.ramos@torchwoodlabs.com,ACTIVE,2019-04-27T14:23:00Z,2020-09-23T18:41:00Z,2026-10-08T15:06:00Z
okta_9f9c0fef,Fred,Reed,fred.reed@torchwoodlabs.com,fred.reed@torchwoodlabs.com,ACTIVE,2021-07-29T18:43:00Z,2022-04-25T12:52:00Z,2026-10-09T12:14:00Z
okta_981de72c,Robert,Sullivan,robert.sullivan@torchwoodlabs.com,robert.sullivan@torchwoodlabs.com,ACTIVE,2019-10-10T12:58:00Z,2020-07-14T10:38:00Z,2026-11-20T07:05:00Z
okta_daf4b9ab,William,Johnson,william.johnson@torchwoodlabs.com,william.johnson@torchwoodlabs.com,SUSPENDED,2020-11-04T13:55:00Z,2023-01-06T07:54:00Z,2026-10-22T07:54:00Z
okta_ec539731,Anne,Henson,anne.henson@torchwoodlabs.com,anne.henson@torchwoodlabs.com,SUSPENDED,2023-11-02T06:44:00Z,2018-08-19T17:13:00Z,2026-10-11T13:31:00Z
okta_b3481c5f,Mark,Meyer,mark.meyer@torchwoodlabs.com,mark.meyer@torchwoodlabs.com,ACTIVE,2022-12-31T16:40:00Z,2021-08-03T11:36:00Z,2026-10-04T13:44:00Z
okta_4921eb37,Joel,Wallace,joel.wallace@torchwoodlabs.com,joel.wallace@torchwoodlabs.com,ACTIVE,2024-07-03T20:41:00Z,2023-10-20T16:38:00Z,2026-10-27T16:14:00Z
okta_86b36d45,Stephanie,Duffy,stephanie.duffy@torchwoodlabs.com,stephanie.duffy@torchwoodlabs.com,ACTIVE,2025-04-20T22:26:00Z,2023-07-27T12:25:00Z,2026-10-07T22:35:00Z
okta_de6660bb,Amber,Johnson,amber.johnson@torchwoodlabs.com,amber.johnson@torchwoodlabs.com,SUSPENDED,2023-02-06T16:02:00Z,2018-12-31T22:58:00Z,2026-11-28T14:09:00Z
okta_6ff97da1,Melanie,Barker,melanie.barker@torchwoodlabs.com,melanie.barker@torchwoodlabs.com,ACTIVE,2024-12-06T07:44:00Z,2026-02-17T21:07:00Z,2026-11-12T21:01:00Z
okta_3bdd990f,Juan,Bonilla,juan.bonilla@torchwoodlabs.com,juan.bonilla@torchwoodlabs.com,ACTIVE,2022-08-03T17:16:00Z,2020-09-12T17:09:00Z,2026-11-25T14:44:00Z
okta_c236e1bf,Stacy,Mitchell,stacy.mitchell@torchwoodlabs.com,stacy.mitchell@torchwoodlabs.com,ACTIVE,2026-03-24T17:00:00Z,2019-02-20T19:54:00Z,2026-10-31T08:50:00Z
okta_b3908482,Richard,Walker,richard.walker@torchwoodlabs.com,richard.walker@torchwoodlabs.com,ACTIVE,2024-08-20T12:33:00Z,2026-03-31T08:30:00Z,2026-12-19T17:54:00Z
okta_df484a7a,Malik,Franco,malik.franco@torchwoodlabs.com,malik.franco@torchwoodlabs.com,SUSPENDED,2019-03-05T20:41:00Z,2025-01-17T11:19:00Z,2026-12-19T17:18:00Z
okta_bc62abcc,Brittany,Schmidt,brittany.schmidt@torchwoodlabs.com,brittany.schmidt@torchwoodlabs.com,ACTIVE,2021-07-19T17:59:00Z,2019-11-22T15:38:00Z,2026-10-11T07:35:00Z
okta_a823e20b,Sheila,Brown,sheila.brown@torchwoodlabs.com,sheila.brown@torchwoodlabs.com,ACTIVE,2026-04-03T09:11:00Z,2022-03-21T12:47:00Z,2026-12-10T10:00:00Z
okta_8ba05f6d,Christopher,Gallegos,christopher.gallegos@torchwoodlabs.com,christopher.gallegos@torchwoodlabs.com,SUSPENDED,2025-08-26T16:26:00Z,2021-01-24T07:02:00Z,2026-10-05T20:06:00Z
okta_c17c3d70,Michael,Cummings,michael.cummings@torchwoodlabs.com,michael.cummings@torchwoodlabs.com,DEPROVISIONED,2024-01-26T10:30:00Z,2025-06-09T10:12:00Z,2026-10-11T19:33:00Z
okta_74049e7c,Kimberly,Wang,kimberly.wang@torchwoodlabs.com,kimberly.wang@torchwoodlabs.com,SUSPENDED,2020-11-05T13:04:00Z,2020-08-31T11:01:00Z,2026-11-26T15:29:00Z
okta_11bd4b93,Randy,Mack,randy.mack@torchwoodlabs.com,randy.mack@torchwoodlabs.com,ACTIVE,2023-01-01T21:43:00Z,2022-12-12T06:06:00Z,2026-12-06T07:21:00Z
okta_21e97f52,Monica,Johnson,monica.johnson@torchwoodlabs.com,monica.johnson@torchwoodlabs.com,ACTIVE,2020-04-08T16:53:00Z,2021-09-08T11:30:00Z,2026-11-24T09:25:00Z
okta_f740d0c9,Sonya,Tate,sonya.tate@torchwoodlabs.com,sonya.tate@torchwoodlabs.com,SUSPENDED,2018-10-01T08:37:00Z,2020-02-08T10:51:00Z,2026-12-13T11:00:00Z
okta_62763201,Steven,Lee,steven.lee@torchwoodlabs.com,steven.lee@torchwoodlabs.com,ACTIVE,2025-07-25T14:26:00Z,2022-02-11T06:13:00Z,2026-11-29T14:15:00Z
okta_d8829d02,Kelsey,Patterson,kelsey.patterson@torchwoodlabs.com,kelsey.patterson@torchwoodlabs.com,DEPROVISIONED,2022-02-01T11:09:00Z,2020-01-14T17:45:00Z,2026-12-16T21:12:00Z
okta_145e4169,Christopher,Barnes,christopher.barnes@torchwoodlabs.com,christopher.barnes@torchwoodlabs.com,ACTIVE,2018-07-15T06:33:00Z,2023-04-28T09:28:00Z,2026-12-19T18:09:00Z
okta_7714a466,Lisa,Alexander,lisa.alexander@torchwoodlabs.com,lisa.alexander@torchwoodlabs.com,ACTIVE,2018-11-10T09:25:00Z,2020-09-13T13:47:00Z,2026-10-28T10:30:00Z
okta_0053aa0a,Joel,Taylor,joel.taylor@torchwoodlabs.com,joel.taylor@torchwoodlabs.com,ACTIVE,2021-03-10T18:02:00Z,2022-10-02T14:48:00Z,2026-11-08T16:09:00Z
okta_6762eafd,Scott,Vasquez,scott.vasquez@torchwoodlabs.com,scott.vasquez@torchwoodlabs.com,DEPROVISIONED,2019-01-19T19:59:00Z,2019-12-12T22:48:00Z,2026-11-03T18:42:00Z
okta_bbb5d161,Daisy,Austin,daisy.austin@torchwoodlabs.com,daisy.austin@torchwoodlabs.com,ACTIVE,2021-02-19T15:33:00Z,2022-07-31T08:13:00Z,2026-12-16T07:34:00Z
okta_5d949201,Marc,Thompson,marc.thompson@torchwoodlabs.com,marc.thompson@torchwoodlabs.com,ACTIVE,2025-03-06T22:08:00Z,2021-09-20T22:04:00Z,2026-12-14T21:27:00Z
okta_c2f6f33a,Lauren,Freeman,lauren.freeman@torchwoodlabs.com,lauren.freeman@torchwoodlabs.com,SUSPENDED,2022-03-10T07:40:00Z,2019-06-27T16:20:00Z,2026-10-04T22:05:00Z
okta_bda14d28,James,Jenkins,james.jenkins@torchwoodlabs.com,james.jenkins@torchwoodlabs.com,ACTIVE,2018-10-15T13:54:00Z,2022-03-20T18:54:00Z,2026-11-18T15:29:00Z
okta_50d22138,Lori,Graham,lori.graham@torchwoodlabs.com,lori.graham@torchwoodlabs.com,DEPROVISIONED,2018-12-08T13:39:00Z,2026-05-06T10:53:00Z,2026-11-01T19:36:00Z
okta_0263e269,Jodi,Hughes,jodi.hughes@torchwoodlabs.com,jodi.hughes@torchwoodlabs.com,SUSPENDED,2025-05-31T17:24:00Z,2018-03-18T21:00:00Z,2026-12-01T12:03:00Z
okta_d6454657,Jeffery,Petty,jeffery.petty@torchwoodlabs.com,jeffery.petty@torchwoodlabs.com,ACTIVE,2021-03-25T07:18:00Z,2024-06-11T09:28:00Z,2026-12-13T10:22:00Z
okta_7a6be1a9,Dawn,Acosta,dawn.acosta@torchwoodlabs.com,dawn.acosta@torchwoodlabs.com,ACTIVE,2020-08-17T10:51:00Z,2024-05-04T11:23:00Z,2026-11-08T22:17:00Z
okta_2ab0e76f,Derek,Farmer,derek.farmer@torchwoodlabs.com,derek.farmer@torchwoodlabs.com,SUSPENDED,2018-02-08T14:05:00Z,2023-01-20T19:13:00Z,2026-10-06T13:21:00Z
okta_a1ecd812,April,Bean,april.bean@torchwoodlabs.com,april.bean@torchwoodlabs.com,ACTIVE,2019-04-18T19:57:00Z,2020-04-09T08:17:00Z,2026-11-25T11:02:00Z
okta_4e93c3e8,Carrie,Ramos,carrie.ramos@torchwoodlabs.com,carrie.ramos@torchwoodlabs.com,ACTIVE,2020-07-06T16:39:00Z,2021-03-08T16:15:00Z,2026-11-18T10:03:00Z
