id,customer,subscription,amount_due,amount_paid,currency,status,number,charge,created,due_date
in_e5Mqk29LBGHWbxeqk9uW128J,,,1500,1500,usd,paid,INV-e5Mqk29LBGHWbxeqk9uW128J,,1783447200,1783447200
in_71mqHtZVkz8GBIaufxKqM8qY,,,1500,1500,usd,paid,INV-71mqHtZVkz8GBIaufxKqM8qY,,1786212000,1786212000
in_UkWrF47vwWGRPMWPHoyUlTM6,,,10000,10000,usd,paid,INV-UkWrF47vwWGRPMWPHoyUlTM6,,1788976800,1788976800
in_oZiI9ClajL7vflizfpqyVMNL,,,5000,5000,usd,paid,INV-oZiI9ClajL7vflizfpqyVMNL,,1768068000,1768068000
in_8ssRUOdJJxzutoqrNVFIzTnY,,,7500,7500,usd,paid,INV-8ssRUOdJJxzutoqrNVFIzTnY,,1770832800,1770832800
in_bsNfdMOXp6VGx95hu55qLG2A,,,10000,10000,usd,paid,INV-bsNfdMOXp6VGx95hu55qLG2A,,1773338400,1773338400
in_liuQ3xSvVF2k8Ag5tLXakd9D,,,1500,1500,usd,paid,INV-liuQ3xSvVF2k8Ag5tLXakd9D,,1776103200,1776103200
in_gHKr4Hp3fkERPxEBHyKu6NqA,,,500,500,usd,paid,INV-gHKr4Hp3fkERPxEBHyKu6NqA,,1778781600,1778781600
in_Xb1FPI86qqoNnmpj5bdOj8lC,,,200,0,usd,open,INV-Xb1FPI86qqoNnmpj5bdOj8lC,,1781546400,1781546400
in_q2SkPAE2TWQgdaT5M5PGDLZu,,,1500,1500,usd,paid,INV-q2SkPAE2TWQgdaT5M5PGDLZu,,1784224800,1784224800
in_QkrM4kDvX466f31uigE1nN0A,,,200,200,usd,paid,INV-QkrM4kDvX466f31uigE1nN0A,,1786989600,1786989600
in_39ZNRuo8a2kYXDSFTGYT65tl,,,500,0,usd,open,INV-39ZNRuo8a2kYXDSFTGYT65tl,,1789754400,1789754400
in_Y3liGN4VLlzn0KWxYGZzZ9u4,,,200,200,usd,paid,INV-Y3liGN4VLlzn0KWxYGZzZ9u4,,1768845600,1768845600
in_DS3fOUjnfeJPhjcHfTQyb0bL,,,1500,1500,usd,paid,INV-DS3fOUjnfeJPhjcHfTQyb0bL,,1771610400,1771610400
in_B0x4JID841pu8FgAiqEXMrlB,,,5000,5000,usd,paid,INV-B0x4JID841pu8FgAiqEXMrlB,,1774116000,1774116000
in_zrrka8hNwcffPxjtmAbNcgOR,,,200,200,usd,paid,INV-zrrka8hNwcffPxjtmAbNcgOR,,1776880800,1776880800
in_fvxFstbA9sYFKdByartTVxLH,,,10000,0,usd,draft,INV-fvxFstbA9sYFKdByartTVxLH,,1779559200,1779559200
in_7RPvOo8R57MsR4u6P41meZNu,,,1500,0,usd,draft,INV-7RPvOo8R57MsR4u6P41meZNu,,1782324000,1782324000
in_P5OQ2F3tdkKGWycSxx6XN7ZK,,,500,500,usd,paid,INV-P5OQ2F3tdkKGWycSxx6XN7ZK,,1785002400,1785002400
in_8vjAQCHfN8DVqCO0iGPVlKFP,,,10000,0,usd,draft,INV-8vjAQCHfN8DVqCO0iGPVlKFP,,1787767200,1787767200
in_rkUqtZTFL6jPqWQOGilyV1Sk,,,1500,1500,usd,paid,INV-rkUqtZTFL6jPqWQOGilyV1Sk,,1790532000,1790532000
in_FmcbPPpHPeuSYUmktedTjcog,,,200,200,usd,paid,INV-FmcbPPpHPeuSYUmktedTjcog,,1767290400,1767290400
in_al299zdnqXkI5g8aSQAfJuH8,,,200,200,usd,paid,INV-al299zdnqXkI5g8aSQAfJuH8,,1770055200,1770055200
in_09uLxoMNTXk3LGsDsoy77xoW,,,10000,10000,usd,paid,INV-09uLxoMNTXk3LGsDsoy77xoW,,1772560800,1772560800
in_sbOhSnPsldXkpLFkjaQUvcv6,,,200,0,usd,open,INV-sbOhSnPsldXkpLFkjaQUvcv6,,1775325600,1775325600
in_bAZcFNRGBImVjs18kYTcoRFk,,,7500,7500,usd,paid,INV-bAZcFNRGBImVjs18kYTcoRFk,,1778004000,1778004000
in_HCDoswd3dTXonKY8YffJ669R,,,200,200,usd,paid,INV-HCDoswd3dTXonKY8YffJ669R,,1780768800,1780768800
in_krdyMahW4v9MwNXKFui9r2OY,,,5000,5000,usd,paid,INV-krdyMahW4v9MwNXKFui9r2OY,,1783447200,1783447200
in_I9DmUnwEaDKAImUkDBEhLSmg,,,5000,5000,usd,paid,INV-I9DmUnwEaDKAImUkDBEhLSmg,,1786212000,1786212000
in_XacWMYwpu1rurejyyuyNvq8A,,,10000,10000,usd,paid,INV-XacWMYwpu1rurejyyuyNvq8A,,1788976800,1788976800
in_DNeoV2A7YSC1BF8wm4Wm2gcy,,,10000,10000,usd,paid,INV-DNeoV2A7YSC1BF8wm4Wm2gcy,,1768068000,1768068000
