id,domain,message_id,event,recipient,timestamp,reason
ev_000197,plateau.mailgun.example,20260606.evt000197@plateau.mailgun.example,delivered,resident0047@plateau.example.ca,2026-06-06T10:00:00Z,
ev_000198,plateau.mailgun.example,20260606.evt000198@plateau.mailgun.example,delivered,resident0020@plateau.example.ca,2026-06-06T10:00:00Z,
ev_000199,plateau.mailgun.example,20260607.evt000199@plateau.mailgun.example,delivered,resident0057@plateau.example.ca,2026-06-07T10:00:00Z,
ev_000200,plateau.mailgun.example,20260607.evt000200@plateau.mailgun.example,delivered,resident0026@plateau.example.ca,2026-06-07T10:00:00Z,
ev_000201,plateau.mailgun.example,20260607.evt000201@plateau.mailgun.example,delivered,resident0039@plateau.example.ca,2026-06-07T10:00:00Z,
ev_000202,plateau.mailgun.example,20260608.evt000202@plateau.mailgun.example,delivered,resident0053@plateau.example.ca,2026-06-08T10:00:00Z,
ev_000203,plateau.mailgun.example,20260608.evt000203@plateau.mailgun.example,delivered,resident0021@plateau.example.ca,2026-06-08T10:00:00Z,
ev_000204,plateau.mailgun.example,20260608.evt000204@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-06-08T10:00:00Z,
ev_000205,plateau.mailgun.example,20260609.evt000205@plateau.mailgun.example,delivered,resident0054@plateau.example.ca,2026-06-09T10:00:00Z,
ev_000206,plateau.mailgun.example,20260609.evt000206@plateau.mailgun.example,delivered,resident0031@plateau.example.ca,2026-06-09T10:00:00Z,
ev_000207,plateau.mailgun.example,20260609.evt000207@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-06-09T10:00:00Z,
ev_000208,plateau.mailgun.example,20260610.evt000208@plateau.mailgun.example,delivered,resident0016@plateau.example.ca,2026-06-10T10:00:00Z,
ev_000209,plateau.mailgun.example,20260610.evt000209@plateau.mailgun.example,delivered,resident0041@plateau.example.ca,2026-06-10T10:00:00Z,
ev_000210,plateau.mailgun.example,20260610.evt000210@plateau.mailgun.example,delivered,resident0056@plateau.example.ca,2026-06-10T10:00:00Z,
ev_000211,plateau.mailgun.example,20260611.evt000211@plateau.mailgun.example,delivered,resident0057@plateau.example.ca,2026-06-11T10:00:00Z,
ev_000212,plateau.mailgun.example,20260611.evt000212@plateau.mailgun.example,delivered,resident0024@plateau.example.ca,2026-06-11T10:00:00Z,
ev_000213,plateau.mailgun.example,20260611.evt000213@plateau.mailgun.example,delivered,resident0052@plateau.example.ca,2026-06-11T10:00:00Z,
ev_000214,plateau.mailgun.example,20260612.evt000214@plateau.mailgun.example,delivered,resident0022@plateau.example.ca,2026-06-12T10:00:00Z,
ev_000215,plateau.mailgun.example,20260612.evt000215@plateau.mailgun.example,delivered,resident0054@plateau.example.ca,2026-06-12T10:00:00Z,
ev_000216,plateau.mailgun.example,20260612.evt000216@plateau.mailgun.example,delivered,resident0043@plateau.example.ca,2026-06-12T10:00:00Z,
ev_000217,plateau.mailgun.example,20260613.evt000217@plateau.mailgun.example,delivered,resident0019@plateau.example.ca,2026-06-13T10:00:00Z,
ev_000218,plateau.mailgun.example,20260613.evt000218@plateau.mailgun.example,delivered,resident0016@plateau.example.ca,2026-06-13T10:00:00Z,
ev_000219,plateau.mailgun.example,20260613.evt000219@plateau.mailgun.example,delivered,resident0054@plateau.example.ca,2026-06-13T10:00:00Z,
ev_000220,plateau.mailgun.example,20260614.evt000220@plateau.mailgun.example,delivered,resident0042@plateau.example.ca,2026-06-14T10:00:00Z,
ev_000221,plateau.mailgun.example,20260614.evt000221@plateau.mailgun.example,delivered,resident0058@plateau.example.ca,2026-06-14T10:00:00Z,
ev_000222,plateau.mailgun.example,20260614.evt000222@plateau.mailgun.example,delivered,resident0005@plateau.example.ca,2026-06-14T10:00:00Z,
ev_000223,plateau.mailgun.example,20260615.evt000223@plateau.mailgun.example,delivered,resident0010@plateau.example.ca,2026-06-15T10:00:00Z,
ev_000224,plateau.mailgun.example,20260615.evt000224@plateau.mailgun.example,delivered,resident0010@plateau.example.ca,2026-06-15T10:00:00Z,
ev_000225,plateau.mailgun.example,20260615.evt000225@plateau.mailgun.example,delivered,resident0040@plateau.example.ca,2026-06-15T10:00:00Z,
ev_000226,plateau.mailgun.example,20260616.evt000226@plateau.mailgun.example,delivered,resident0011@plateau.example.ca,2026-06-16T10:00:00Z,
ev_000227,plateau.mailgun.example,20260616.evt000227@plateau.mailgun.example,delivered,resident0050@plateau.example.ca,2026-06-16T10:00:00Z,
ev_000228,plateau.mailgun.example,20260616.evt000228@plateau.mailgun.example,delivered,resident0056@plateau.example.ca,2026-06-16T10:00:00Z,
ev_000229,plateau.mailgun.example,20260617.evt000229@plateau.mailgun.example,delivered,resident0025@plateau.example.ca,2026-06-17T10:00:00Z,
ev_000230,plateau.mailgun.example,20260617.evt000230@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-06-17T10:00:00Z,
ev_000231,plateau.mailgun.example,20260617.evt000231@plateau.mailgun.example,delivered,resident0011@plateau.example.ca,2026-06-17T10:00:00Z,
ev_000232,plateau.mailgun.example,20260618.evt000232@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-06-18T10:00:00Z,
ev_000233,plateau.mailgun.example,20260618.evt000233@plateau.mailgun.example,delivered,resident0010@plateau.example.ca,2026-06-18T10:00:00Z,
ev_000234,plateau.mailgun.example,20260618.evt000234@plateau.mailgun.example,delivered,resident0034@plateau.example.ca,2026-06-18T10:00:00Z,
ev_000235,plateau.mailgun.example,20260619.evt000235@plateau.mailgun.example,delivered,resident0060@plateau.example.ca,2026-06-19T10:00:00Z,
ev_000236,plateau.mailgun.example,20260619.evt000236@plateau.mailgun.example,delivered,resident0059@plateau.example.ca,2026-06-19T10:00:00Z,
ev_000237,plateau.mailgun.example,20260619.evt000237@plateau.mailgun.example,delivered,resident0058@plateau.example.ca,2026-06-19T10:00:00Z,
ev_000238,plateau.mailgun.example,20260620.evt000238@plateau.mailgun.example,delivered,resident0060@plateau.example.ca,2026-06-20T10:00:00Z,
ev_000239,plateau.mailgun.example,20260620.evt000239@plateau.mailgun.example,delivered,resident0003@plateau.example.ca,2026-06-20T10:00:00Z,
ev_000240,plateau.mailgun.example,20260620.evt000240@plateau.mailgun.example,delivered,resident0010@plateau.example.ca,2026-06-20T10:00:00Z,
ev_000241,plateau.mailgun.example,20260621.evt000241@plateau.mailgun.example,delivered,resident0051@plateau.example.ca,2026-06-21T10:00:00Z,
ev_000242,plateau.mailgun.example,20260621.evt000242@plateau.mailgun.example,delivered,resident0034@plateau.example.ca,2026-06-21T10:00:00Z,
ev_000243,plateau.mailgun.example,20260621.evt000243@plateau.mailgun.example,delivered,resident0059@plateau.example.ca,2026-06-21T10:00:00Z,
ev_000244,plateau.mailgun.example,20260622.evt000244@plateau.mailgun.example,delivered,resident0028@plateau.example.ca,2026-06-22T10:00:00Z,
ev_000245,plateau.mailgun.example,20260622.evt000245@plateau.mailgun.example,delivered,resident0046@plateau.example.ca,2026-06-22T10:00:00Z,
ev_000246,plateau.mailgun.example,20260622.evt000246@plateau.mailgun.example,delivered,resident0020@plateau.example.ca,2026-06-22T10:00:00Z,
ev_000247,plateau.mailgun.example,20260623.evt000247@plateau.mailgun.example,delivered,resident0023@plateau.example.ca,2026-06-23T10:00:00Z,
ev_000248,plateau.mailgun.example,20260623.evt000248@plateau.mailgun.example,delivered,resident0007@plateau.example.ca,2026-06-23T10:00:00Z,
ev_000249,plateau.mailgun.example,20260623.evt000249@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-06-23T10:00:00Z,
ev_000250,plateau.mailgun.example,20260624.evt000250@plateau.mailgun.example,delivered,resident0052@plateau.example.ca,2026-06-24T10:00:00Z,
ev_000251,plateau.mailgun.example,20260624.evt000251@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-06-24T10:00:00Z,
ev_000252,plateau.mailgun.example,20260624.evt000252@plateau.mailgun.example,delivered,resident0012@plateau.example.ca,2026-06-24T10:00:00Z,
ev_000253,plateau.mailgun.example,20260625.evt000253@plateau.mailgun.example,delivered,resident0012@plateau.example.ca,2026-06-25T10:00:00Z,
ev_000254,plateau.mailgun.example,20260625.evt000254@plateau.mailgun.example,delivered,resident0039@plateau.example.ca,2026-06-25T10:00:00Z,
ev_000255,plateau.mailgun.example,20260625.evt000255@plateau.mailgun.example,delivered,resident0043@plateau.example.ca,2026-06-25T10:00:00Z,
ev_000256,plateau.mailgun.example,20260626.evt000256@plateau.mailgun.example,delivered,resident0030@plateau.example.ca,2026-06-26T10:00:00Z,
ev_000257,plateau.mailgun.example,20260626.evt000257@plateau.mailgun.example,delivered,resident0024@plateau.example.ca,2026-06-26T10:00:00Z,
ev_000258,plateau.mailgun.example,20260626.evt000258@plateau.mailgun.example,delivered,resident0010@plateau.example.ca,2026-06-26T10:00:00Z,
ev_000259,plateau.mailgun.example,20260627.evt000259@plateau.mailgun.example,delivered,resident0025@plateau.example.ca,2026-06-27T10:00:00Z,
ev_000260,plateau.mailgun.example,20260627.evt000260@plateau.mailgun.example,delivered,resident0051@plateau.example.ca,2026-06-27T10:00:00Z,
ev_000261,plateau.mailgun.example,20260627.evt000261@plateau.mailgun.example,delivered,resident0027@plateau.example.ca,2026-06-27T10:00:00Z,
ev_000262,plateau.mailgun.example,20260628.evt000262@plateau.mailgun.example,delivered,resident0002@plateau.example.ca,2026-06-28T10:00:00Z,
ev_000263,plateau.mailgun.example,20260628.evt000263@plateau.mailgun.example,delivered,resident0044@plateau.example.ca,2026-06-28T10:00:00Z,
ev_000264,plateau.mailgun.example,20260628.evt000264@plateau.mailgun.example,delivered,resident0026@plateau.example.ca,2026-06-28T10:00:00Z,
ev_000265,plateau.mailgun.example,20260629.evt000265@plateau.mailgun.example,delivered,resident0044@plateau.example.ca,2026-06-29T10:00:00Z,
ev_000266,plateau.mailgun.example,20260629.evt000266@plateau.mailgun.example,delivered,resident0021@plateau.example.ca,2026-06-29T10:00:00Z,
ev_000267,plateau.mailgun.example,20260629.evt000267@plateau.mailgun.example,delivered,resident0008@plateau.example.ca,2026-06-29T10:00:00Z,
ev_000268,plateau.mailgun.example,20260630.evt000268@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-06-30T10:00:00Z,
ev_000269,plateau.mailgun.example,20260630.evt000269@plateau.mailgun.example,delivered,resident0058@plateau.example.ca,2026-06-30T10:00:00Z,
ev_000270,plateau.mailgun.example,20260630.evt000270@plateau.mailgun.example,delivered,resident0034@plateau.example.ca,2026-06-30T10:00:00Z,
ev_000271,plateau.mailgun.example,20260701.evt000271@plateau.mailgun.example,delivered,resident0003@plateau.example.ca,2026-07-01T10:00:00Z,
ev_000272,plateau.mailgun.example,20260701.evt000272@plateau.mailgun.example,delivered,resident0039@plateau.example.ca,2026-07-01T10:00:00Z,
ev_000273,plateau.mailgun.example,20260701.evt000273@plateau.mailgun.example,delivered,resident0044@plateau.example.ca,2026-07-01T10:00:00Z,
ev_000274,plateau.mailgun.example,20260702.evt000274@plateau.mailgun.example,delivered,resident0040@plateau.example.ca,2026-07-02T10:00:00Z,
ev_000275,plateau.mailgun.example,20260702.evt000275@plateau.mailgun.example,delivered,resident0005@plateau.example.ca,2026-07-02T10:00:00Z,
ev_000276,plateau.mailgun.example,20260702.evt000276@plateau.mailgun.example,delivered,resident0026@plateau.example.ca,2026-07-02T10:00:00Z,
ev_000277,plateau.mailgun.example,20260703.evt000277@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-07-03T10:00:00Z,
ev_000278,plateau.mailgun.example,20260703.evt000278@plateau.mailgun.example,delivered,resident0017@plateau.example.ca,2026-07-03T10:00:00Z,
ev_000279,plateau.mailgun.example,20260703.evt000279@plateau.mailgun.example,delivered,resident0014@plateau.example.ca,2026-07-03T10:00:00Z,
ev_000280,plateau.mailgun.example,20260704.evt000280@plateau.mailgun.example,delivered,resident0033@plateau.example.ca,2026-07-04T10:00:00Z,
ev_000281,plateau.mailgun.example,20260704.evt000281@plateau.mailgun.example,delivered,resident0007@plateau.example.ca,2026-07-04T10:00:00Z,
ev_000282,plateau.mailgun.example,20260704.evt000282@plateau.mailgun.example,delivered,resident0025@plateau.example.ca,2026-07-04T10:00:00Z,
ev_000283,plateau.mailgun.example,20260705.evt000283@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-07-05T10:00:00Z,
ev_000284,plateau.mailgun.example,20260705.evt000284@plateau.mailgun.example,delivered,resident0013@plateau.example.ca,2026-07-05T10:00:00Z,
ev_000285,plateau.mailgun.example,20260705.evt000285@plateau.mailgun.example,delivered,resident0008@plateau.example.ca,2026-07-05T10:00:00Z,
ev_000286,plateau.mailgun.example,20260706.evt000286@plateau.mailgun.example,delivered,resident0003@plateau.example.ca,2026-07-06T10:00:00Z,
ev_000287,plateau.mailgun.example,20260706.evt000287@plateau.mailgun.example,delivered,resident0005@plateau.example.ca,2026-07-06T10:00:00Z,
ev_000288,plateau.mailgun.example,20260706.evt000288@plateau.mailgun.example,delivered,resident0056@plateau.example.ca,2026-07-06T10:00:00Z,
ev_000289,plateau.mailgun.example,20260707.evt000289@plateau.mailgun.example,delivered,resident0020@plateau.example.ca,2026-07-07T10:00:00Z,
ev_000290,plateau.mailgun.example,20260707.evt000290@plateau.mailgun.example,delivered,resident0042@plateau.example.ca,2026-07-07T10:00:00Z,
ev_000291,plateau.mailgun.example,20260707.evt000291@plateau.mailgun.example,delivered,resident0031@plateau.example.ca,2026-07-07T10:00:00Z,
ev_000292,plateau.mailgun.example,20260708.evt000292@plateau.mailgun.example,delivered,resident0013@plateau.example.ca,2026-07-08T10:00:00Z,
ev_000293,plateau.mailgun.example,20260708.evt000293@plateau.mailgun.example,delivered,resident0007@plateau.example.ca,2026-07-08T10:00:00Z,
ev_000294,plateau.mailgun.example,20260708.evt000294@plateau.mailgun.example,delivered,resident0056@plateau.example.ca,2026-07-08T10:00:00Z,
ev_000295,plateau.mailgun.example,20260709.evt000295@plateau.mailgun.example,delivered,resident0038@plateau.example.ca,2026-07-09T10:00:00Z,
ev_000296,plateau.mailgun.example,20260709.evt000296@plateau.mailgun.example,delivered,resident0044@plateau.example.ca,2026-07-09T10:00:00Z,
ev_000297,plateau.mailgun.example,20260709.evt000297@plateau.mailgun.example,delivered,resident0035@plateau.example.ca,2026-07-09T10:00:00Z,
ev_000298,plateau.mailgun.example,20260710.evt000298@plateau.mailgun.example,delivered,resident0008@plateau.example.ca,2026-07-10T10:00:00Z,
ev_000299,plateau.mailgun.example,20260710.evt000299@plateau.mailgun.example,delivered,resident0056@plateau.example.ca,2026-07-10T10:00:00Z,
ev_000300,plateau.mailgun.example,20260710.evt000300@plateau.mailgun.example,delivered,resident0053@plateau.example.ca,2026-07-10T10:00:00Z,
ev_000301,plateau.mailgun.example,20260711.evt000301@plateau.mailgun.example,delivered,resident0017@plateau.example.ca,2026-07-11T10:00:00Z,
ev_000302,plateau.mailgun.example,20260711.evt000302@plateau.mailgun.example,delivered,resident0019@plateau.example.ca,2026-07-11T10:00:00Z,
ev_000303,plateau.mailgun.example,20260711.evt000303@plateau.mailgun.example,delivered,resident0009@plateau.example.ca,2026-07-11T10:00:00Z,
ev_000304,plateau.mailgun.example,20260712.evt000304@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-07-12T10:00:00Z,
ev_000305,plateau.mailgun.example,20260712.evt000305@plateau.mailgun.example,delivered,resident0010@plateau.example.ca,2026-07-12T10:00:00Z,
ev_000306,plateau.mailgun.example,20260712.evt000306@plateau.mailgun.example,delivered,resident0035@plateau.example.ca,2026-07-12T10:00:00Z,
ev_000307,plateau.mailgun.example,20260713.evt000307@plateau.mailgun.example,delivered,resident0032@plateau.example.ca,2026-07-13T10:00:00Z,
ev_000308,plateau.mailgun.example,20260713.evt000308@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-07-13T10:00:00Z,
ev_000309,plateau.mailgun.example,20260713.evt000309@plateau.mailgun.example,delivered,resident0015@plateau.example.ca,2026-07-13T10:00:00Z,
ev_000310,plateau.mailgun.example,20260714.evt000310@plateau.mailgun.example,delivered,resident0011@plateau.example.ca,2026-07-14T10:00:00Z,
ev_000311,plateau.mailgun.example,20260714.evt000311@plateau.mailgun.example,delivered,resident0047@plateau.example.ca,2026-07-14T10:00:00Z,
ev_000312,plateau.mailgun.example,20260714.evt000312@plateau.mailgun.example,delivered,resident0048@plateau.example.ca,2026-07-14T10:00:00Z,
ev_000313,plateau.mailgun.example,20260715.evt000313@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-07-15T10:00:00Z,
ev_000314,plateau.mailgun.example,20260715.evt000314@plateau.mailgun.example,delivered,resident0043@plateau.example.ca,2026-07-15T10:00:00Z,
ev_000315,plateau.mailgun.example,20260715.evt000315@plateau.mailgun.example,delivered,resident0006@plateau.example.ca,2026-07-15T10:00:00Z,
ev_000316,plateau.mailgun.example,20260716.evt000316@plateau.mailgun.example,delivered,resident0001@plateau.example.ca,2026-07-16T10:00:00Z,
ev_000317,plateau.mailgun.example,20260716.evt000317@plateau.mailgun.example,delivered,resident0034@plateau.example.ca,2026-07-16T10:00:00Z,
ev_000318,plateau.mailgun.example,20260716.evt000318@plateau.mailgun.example,delivered,resident0016@plateau.example.ca,2026-07-16T10:00:00Z,
ev_000319,plateau.mailgun.example,20260717.evt000319@plateau.mailgun.example,delivered,resident0048@plateau.example.ca,2026-07-17T10:00:00Z,
ev_000320,plateau.mailgun.example,20260717.evt000320@plateau.mailgun.example,delivered,resident0031@plateau.example.ca,2026-07-17T10:00:00Z,
ev_000321,plateau.mailgun.example,20260717.evt000321@plateau.mailgun.example,delivered,resident0020@plateau.example.ca,2026-07-17T10:00:00Z,
ev_000322,plateau.mailgun.example,20260718.evt000322@plateau.mailgun.example,delivered,resident0001@plateau.example.ca,2026-07-18T10:00:00Z,
ev_000323,plateau.mailgun.example,20260718.evt000323@plateau.mailgun.example,delivered,resident0004@plateau.example.ca,2026-07-18T10:00:00Z,
ev_000324,plateau.mailgun.example,20260718.evt000324@plateau.mailgun.example,delivered,resident0027@plateau.example.ca,2026-07-18T10:00:00Z,
ev_000325,plateau.mailgun.example,20260719.evt000325@plateau.mailgun.example,delivered,resident0003@plateau.example.ca,2026-07-19T10:00:00Z,
ev_000326,plateau.mailgun.example,20260719.evt000326@plateau.mailgun.example,delivered,resident0051@plateau.example.ca,2026-07-19T10:00:00Z,
ev_000327,plateau.mailgun.example,20260719.evt000327@plateau.mailgun.example,delivered,resident0057@plateau.example.ca,2026-07-19T10:00:00Z,
ev_000328,plateau.mailgun.example,20260720.evt000328@plateau.mailgun.example,delivered,resident0059@plateau.example.ca,2026-07-20T10:00:00Z,
ev_000329,plateau.mailgun.example,20260720.evt000329@plateau.mailgun.example,delivered,resident0020@plateau.example.ca,2026-07-20T10:00:00Z,
ev_000330,plateau.mailgun.example,20260720.evt000330@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-07-20T10:00:00Z,
ev_000331,plateau.mailgun.example,20260721.evt000331@plateau.mailgun.example,delivered,resident0053@plateau.example.ca,2026-07-21T10:00:00Z,
ev_000332,plateau.mailgun.example,20260721.evt000332@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-07-21T10:00:00Z,
ev_000333,plateau.mailgun.example,20260721.evt000333@plateau.mailgun.example,delivered,resident0035@plateau.example.ca,2026-07-21T10:00:00Z,
ev_000334,plateau.mailgun.example,20260722.evt000334@plateau.mailgun.example,delivered,resident0010@plateau.example.ca,2026-07-22T10:00:00Z,
ev_000335,plateau.mailgun.example,20260722.evt000335@plateau.mailgun.example,delivered,resident0017@plateau.example.ca,2026-07-22T10:00:00Z,
ev_000336,plateau.mailgun.example,20260722.evt000336@plateau.mailgun.example,delivered,resident0005@plateau.example.ca,2026-07-22T10:00:00Z,
ev_000337,plateau.mailgun.example,20260723.evt000337@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-07-23T10:00:00Z,
ev_000338,plateau.mailgun.example,20260723.evt000338@plateau.mailgun.example,delivered,resident0032@plateau.example.ca,2026-07-23T10:00:00Z,
ev_000339,plateau.mailgun.example,20260723.evt000339@plateau.mailgun.example,delivered,resident0014@plateau.example.ca,2026-07-23T10:00:00Z,
ev_000340,plateau.mailgun.example,20260724.evt000340@plateau.mailgun.example,delivered,resident0013@plateau.example.ca,2026-07-24T10:00:00Z,
ev_000341,plateau.mailgun.example,20260724.evt000341@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-07-24T10:00:00Z,
ev_000342,plateau.mailgun.example,20260724.evt000342@plateau.mailgun.example,delivered,resident0031@plateau.example.ca,2026-07-24T10:00:00Z,
ev_000343,plateau.mailgun.example,20260725.evt000343@plateau.mailgun.example,delivered,resident0031@plateau.example.ca,2026-07-25T10:00:00Z,
ev_000344,plateau.mailgun.example,20260725.evt000344@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-07-25T10:00:00Z,
ev_000345,plateau.mailgun.example,20260725.evt000345@plateau.mailgun.example,delivered,resident0024@plateau.example.ca,2026-07-25T10:00:00Z,
ev_000346,plateau.mailgun.example,20260726.evt000346@plateau.mailgun.example,delivered,resident0005@plateau.example.ca,2026-07-26T10:00:00Z,
ev_000347,plateau.mailgun.example,20260726.evt000347@plateau.mailgun.example,delivered,resident0045@plateau.example.ca,2026-07-26T10:00:00Z,
ev_000348,plateau.mailgun.example,20260726.evt000348@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-07-26T10:00:00Z,
ev_000349,plateau.mailgun.example,20260727.evt000349@plateau.mailgun.example,delivered,resident0017@plateau.example.ca,2026-07-27T10:00:00Z,
ev_000350,plateau.mailgun.example,20260727.evt000350@plateau.mailgun.example,delivered,resident0023@plateau.example.ca,2026-07-27T10:00:00Z,
ev_000351,plateau.mailgun.example,20260727.evt000351@plateau.mailgun.example,delivered,resident0019@plateau.example.ca,2026-07-27T10:00:00Z,
ev_000352,plateau.mailgun.example,20260728.evt000352@plateau.mailgun.example,delivered,resident0025@plateau.example.ca,2026-07-28T10:00:00Z,
ev_000353,plateau.mailgun.example,20260728.evt000353@plateau.mailgun.example,delivered,resident0006@plateau.example.ca,2026-07-28T10:00:00Z,
ev_000354,plateau.mailgun.example,20260728.evt000354@plateau.mailgun.example,delivered,resident0019@plateau.example.ca,2026-07-28T10:00:00Z,
ev_000355,plateau.mailgun.example,20260729.evt000355@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-07-29T10:00:00Z,
ev_000356,plateau.mailgun.example,20260729.evt000356@plateau.mailgun.example,delivered,resident0028@plateau.example.ca,2026-07-29T10:00:00Z,
ev_000357,plateau.mailgun.example,20260729.evt000357@plateau.mailgun.example,delivered,resident0039@plateau.example.ca,2026-07-29T10:00:00Z,
ev_000358,plateau.mailgun.example,20260730.evt000358@plateau.mailgun.example,delivered,resident0050@plateau.example.ca,2026-07-30T10:00:00Z,
ev_000359,plateau.mailgun.example,20260730.evt000359@plateau.mailgun.example,delivered,resident0043@plateau.example.ca,2026-07-30T10:00:00Z,
ev_000360,plateau.mailgun.example,20260730.evt000360@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-07-30T10:00:00Z,
ev_000361,plateau.mailgun.example,20260801.evt000361@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-08-01T10:00:00Z,
ev_000362,plateau.mailgun.example,20260801.evt000362@plateau.mailgun.example,delivered,resident0049@plateau.example.ca,2026-08-01T10:00:00Z,
ev_000363,plateau.mailgun.example,20260801.evt000363@plateau.mailgun.example,delivered,resident0052@plateau.example.ca,2026-08-01T10:00:00Z,
ev_000364,plateau.mailgun.example,20260802.evt000364@plateau.mailgun.example,delivered,resident0056@plateau.example.ca,2026-08-02T10:00:00Z,
ev_000365,plateau.mailgun.example,20260802.evt000365@plateau.mailgun.example,delivered,resident0021@plateau.example.ca,2026-08-02T10:00:00Z,
ev_000366,plateau.mailgun.example,20260802.evt000366@plateau.mailgun.example,delivered,resident0050@plateau.example.ca,2026-08-02T10:00:00Z,
ev_000367,plateau.mailgun.example,20260803.evt000367@plateau.mailgun.example,delivered,resident0029@plateau.example.ca,2026-08-03T10:00:00Z,
ev_000368,plateau.mailgun.example,20260803.evt000368@plateau.mailgun.example,delivered,resident0059@plateau.example.ca,2026-08-03T10:00:00Z,
ev_000369,plateau.mailgun.example,20260803.evt000369@plateau.mailgun.example,delivered,resident0037@plateau.example.ca,2026-08-03T10:00:00Z,
ev_000370,plateau.mailgun.example,20260804.evt000370@plateau.mailgun.example,delivered,resident0053@plateau.example.ca,2026-08-04T10:00:00Z,
ev_000371,plateau.mailgun.example,20260804.evt000371@plateau.mailgun.example,delivered,resident0011@plateau.example.ca,2026-08-04T10:00:00Z,
ev_000372,plateau.mailgun.example,20260804.evt000372@plateau.mailgun.example,delivered,resident0047@plateau.example.ca,2026-08-04T10:00:00Z,
ev_000373,plateau.mailgun.example,20260805.evt000373@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-08-05T10:00:00Z,
ev_000374,plateau.mailgun.example,20260805.evt000374@plateau.mailgun.example,delivered,resident0023@plateau.example.ca,2026-08-05T10:00:00Z,
ev_000375,plateau.mailgun.example,20260805.evt000375@plateau.mailgun.example,delivered,resident0038@plateau.example.ca,2026-08-05T10:00:00Z,
ev_000376,plateau.mailgun.example,20260806.evt000376@plateau.mailgun.example,delivered,resident0007@plateau.example.ca,2026-08-06T10:00:00Z,
ev_000377,plateau.mailgun.example,20260806.evt000377@plateau.mailgun.example,delivered,resident0060@plateau.example.ca,2026-08-06T10:00:00Z,
ev_000378,plateau.mailgun.example,20260806.evt000378@plateau.mailgun.example,delivered,resident0012@plateau.example.ca,2026-08-06T10:00:00Z,
ev_000379,plateau.mailgun.example,20260807.evt000379@plateau.mailgun.example,delivered,resident0028@plateau.example.ca,2026-08-07T10:00:00Z,
ev_000380,plateau.mailgun.example,20260807.evt000380@plateau.mailgun.example,delivered,resident0016@plateau.example.ca,2026-08-07T10:00:00Z,
ev_000381,plateau.mailgun.example,20260807.evt000381@plateau.mailgun.example,delivered,resident0052@plateau.example.ca,2026-08-07T10:00:00Z,
ev_000382,plateau.mailgun.example,20260808.evt000382@plateau.mailgun.example,delivered,resident0009@plateau.example.ca,2026-08-08T10:00:00Z,
ev_000383,plateau.mailgun.example,20260808.evt000383@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-08-08T10:00:00Z,
ev_000384,plateau.mailgun.example,20260808.evt000384@plateau.mailgun.example,delivered,resident0006@plateau.example.ca,2026-08-08T10:00:00Z,
ev_000385,plateau.mailgun.example,20260809.evt000385@plateau.mailgun.example,delivered,resident0058@plateau.example.ca,2026-08-09T10:00:00Z,
ev_000386,plateau.mailgun.example,20260809.evt000386@plateau.mailgun.example,delivered,resident0023@plateau.example.ca,2026-08-09T10:00:00Z,
ev_000387,plateau.mailgun.example,20260809.evt000387@plateau.mailgun.example,delivered,resident0015@plateau.example.ca,2026-08-09T10:00:00Z,
ev_000388,plateau.mailgun.example,20260810.evt000388@plateau.mailgun.example,delivered,resident0055@plateau.example.ca,2026-08-10T10:00:00Z,
ev_000389,plateau.mailgun.example,20260810.evt000389@plateau.mailgun.example,delivered,resident0034@plateau.example.ca,2026-08-10T10:00:00Z,
ev_000390,plateau.mailgun.example,20260810.evt000390@plateau.mailgun.example,delivered,resident0007@plateau.example.ca,2026-08-10T10:00:00Z,
ev_000391,plateau.mailgun.example,20260811.evt000391@plateau.mailgun.example,delivered,resident0021@plateau.example.ca,2026-08-11T10:00:00Z,
ev_000392,plateau.mailgun.example,20260811.evt000392@plateau.mailgun.example,delivered,resident0016@plateau.example.ca,2026-08-11T10:00:00Z,
