request_id,product_id,status,rider_id,driver_name,vehicle,license_plate,start_latitude,start_longitude,start_address,end_latitude,end_longitude,end_address,distance_miles,duration_minutes,fare,surge_multiplier,requested_at,completed_at
trip_00141,prod_001,completed,rider_001,Driver_41,Toyota Camry,XX-0141,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.5,31,20.23,1.0,2026-04-07T00:00:00-04:00,
trip_00142,prod_001,completed,rider_001,Driver_42,Toyota Camry,XX-0142,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.9,7,13.79,1.0,2026-04-08T00:00:00-04:00,
trip_00143,prod_001,completed,rider_001,Driver_43,Toyota Camry,XX-0143,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.1,34,8.26,1.0,2026-06-07T00:00:00-04:00,
trip_00144,prod_001,completed,rider_001,Driver_44,Toyota Camry,XX-0144,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.0,35,22.45,1.0,2026-02-03T00:00:00-04:00,
trip_00145,prod_001,completed,rider_001,Driver_45,Toyota Camry,XX-0145,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.4,32,35.18,1.0,2026-01-15T00:00:00-04:00,
trip_00146,prod_001,completed,rider_001,Driver_46,Toyota Camry,XX-0146,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.9,9,15.88,1.0,2026-09-08T00:00:00-04:00,
trip_00147,prod_001,completed,rider_001,Driver_47,Toyota Camry,XX-0147,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.7,27,24.10,1.0,2026-02-01T00:00:00-04:00,
trip_00148,prod_001,completed,rider_001,Driver_48,Toyota Camry,XX-0148,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.5,8,25.69,1.0,2026-08-25T00:00:00-04:00,
trip_00149,prod_001,completed,rider_001,Driver_49,Toyota Camry,XX-0149,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.2,16,18.16,1.0,2026-10-02T00:00:00-04:00,
trip_00150,prod_001,completed,rider_001,Driver_0,Toyota Camry,XX-0150,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.3,21,24.62,1.0,2026-08-08T00:00:00-04:00,
trip_00151,prod_001,completed,rider_001,Driver_1,Toyota Camry,XX-0151,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.9,24,35.27,1.0,2026-07-18T00:00:00-04:00,
trip_00152,prod_001,completed,rider_001,Driver_2,Toyota Camry,XX-0152,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.7,14,11.43,1.0,2026-09-05T00:00:00-04:00,
trip_00153,prod_001,completed,rider_001,Driver_3,Toyota Camry,XX-0153,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.9,28,29.87,1.0,2026-05-13T00:00:00-04:00,
trip_00154,prod_001,completed,rider_001,Driver_4,Toyota Camry,XX-0154,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.4,6,42.45,1.0,2026-01-01T00:00:00-04:00,
trip_00155,prod_001,completed,rider_001,Driver_5,Toyota Camry,XX-0155,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.1,14,40.74,1.0,2026-10-03T00:00:00-04:00,
trip_00156,prod_001,completed,rider_001,Driver_6,Toyota Camry,XX-0156,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.1,28,41.65,1.0,2026-03-17T00:00:00-04:00,
trip_00157,prod_001,completed,rider_001,Driver_7,Toyota Camry,XX-0157,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.9,20,20.12,1.0,2026-06-15T00:00:00-04:00,
trip_00158,prod_001,completed,rider_001,Driver_8,Toyota Camry,XX-0158,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.9,12,39.35,1.0,2026-02-15T00:00:00-04:00,
trip_00159,prod_001,completed,rider_001,Driver_9,Toyota Camry,XX-0159,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.0,29,32.88,1.0,2026-03-15T00:00:00-04:00,
trip_00160,prod_001,completed,rider_001,Driver_10,Toyota Camry,XX-0160,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.0,24,42.36,1.0,2026-06-19T00:00:00-04:00,
trip_00161,prod_001,completed,rider_001,Driver_11,Toyota Camry,XX-0161,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.4,35,14.53,1.0,2026-04-27T00:00:00-04:00,
trip_00162,prod_001,completed,rider_001,Driver_12,Toyota Camry,XX-0162,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.9,22,28.04,1.0,2026-01-16T00:00:00-04:00,
trip_00163,prod_001,completed,rider_001,Driver_13,Toyota Camry,XX-0163,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.1,32,35.62,1.0,2026-09-04T00:00:00-04:00,
trip_00164,prod_001,completed,rider_001,Driver_14,Toyota Camry,XX-0164,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.1,11,19.89,1.0,2026-04-23T00:00:00-04:00,
trip_00165,prod_001,completed,rider_001,Driver_15,Toyota Camry,XX-0165,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.9,5,21.50,1.0,2026-05-05T00:00:00-04:00,
trip_00166,prod_001,completed,rider_001,Driver_16,Toyota Camry,XX-0166,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.0,5,8.93,1.0,2026-02-18T00:00:00-04:00,
trip_00167,prod_001,completed,rider_001,Driver_17,Toyota Camry,XX-0167,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.7,12,11.24,1.0,2026-07-13T00:00:00-04:00,
trip_00168,prod_001,completed,rider_001,Driver_18,Toyota Camry,XX-0168,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.3,23,26.50,1.0,2026-03-12T00:00:00-04:00,
trip_00169,prod_001,completed,rider_001,Driver_19,Toyota Camry,XX-0169,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.8,7,42.03,1.0,2026-06-30T00:00:00-04:00,
trip_00170,prod_001,completed,rider_001,Driver_20,Toyota Camry,XX-0170,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.5,33,37.88,1.0,2026-07-22T00:00:00-04:00,
trip_00171,prod_001,completed,rider_001,Driver_21,Toyota Camry,XX-0171,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.8,25,23.98,1.0,2026-02-09T00:00:00-04:00,
trip_00172,prod_001,completed,rider_001,Driver_22,Toyota Camry,XX-0172,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.1,8,26.14,1.0,2026-08-09T00:00:00-04:00,
trip_00173,prod_001,completed,rider_001,Driver_23,Toyota Camry,XX-0173,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.4,31,39.55,1.0,2026-04-29T00:00:00-04:00,
trip_00174,prod_001,completed,rider_001,Driver_24,Toyota Camry,XX-0174,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.4,23,21.51,1.0,2026-03-03T00:00:00-04:00,
trip_00175,prod_001,completed,rider_001,Driver_25,Toyota Camry,XX-0175,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.0,19,9.96,1.0,2026-07-25T00:00:00-04:00,
trip_00176,prod_001,completed,rider_001,Driver_26,Toyota Camry,XX-0176,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.2,13,43.11,1.0,2026-07-10T00:00:00-04:00,
trip_00177,prod_001,completed,rider_001,Driver_27,Toyota Camry,XX-0177,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.3,28,36.63,1.0,2026-06-26T00:00:00-04:00,
trip_00178,prod_001,completed,rider_001,Driver_28,Toyota Camry,XX-0178,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.3,30,30.85,1.0,2026-07-07T00:00:00-04:00,
trip_00179,prod_001,completed,rider_001,Driver_29,Toyota Camry,XX-0179,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.8,15,27.54,1.0,2026-08-12T00:00:00-04:00,
trip_00180,prod_001,completed,rider_001,Driver_30,Toyota Camry,XX-0180,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.1,31,29.13,1.0,2026-07-09T00:00:00-04:00,
trip_00181,prod_001,completed,rider_001,Driver_31,Toyota Camry,XX-0181,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.4,35,16.14,1.0,2026-09-13T00:00:00-04:00,
trip_00182,prod_001,completed,rider_001,Driver_32,Toyota Camry,XX-0182,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.3,17,17.87,1.0,2026-08-17T00:00:00-04:00,
trip_00183,prod_001,completed,rider_001,Driver_33,Toyota Camry,XX-0183,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.6,30,21.00,1.0,2026-09-01T00:00:00-04:00,
trip_00184,prod_001,completed,rider_001,Driver_34,Toyota Camry,XX-0184,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.7,12,38.84,1.0,2026-08-26T00:00:00-04:00,
trip_00185,prod_001,completed,rider_001,Driver_35,Toyota Camry,XX-0185,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.2,17,40.60,1.0,2026-04-17T00:00:00-04:00,
trip_00186,prod_001,completed,rider_001,Driver_36,Toyota Camry,XX-0186,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.6,19,30.60,1.0,2026-05-12T00:00:00-04:00,
trip_00187,prod_001,completed,rider_001,Driver_37,Toyota Camry,XX-0187,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.2,9,32.89,1.0,2026-08-27T00:00:00-04:00,
trip_00188,prod_001,completed,rider_001,Driver_38,Toyota Camry,XX-0188,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.3,26,28.49,1.0,2026-07-29T00:00:00-04:00,
trip_00189,prod_001,completed,rider_001,Driver_39,Toyota Camry,XX-0189,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.1,18,39.70,1.0,2026-03-27T00:00:00-04:00,
trip_00190,prod_001,completed,rider_001,Driver_40,Toyota Camry,XX-0190,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.1,27,44.69,1.0,2026-09-04T00:00:00-04:00,
trip_00191,prod_001,completed,rider_001,Driver_41,Toyota Camry,XX-0191,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.1,10,24.67,1.0,2026-09-05T00:00:00-04:00,
trip_00192,prod_001,completed,rider_001,Driver_42,Toyota Camry,XX-0192,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.6,9,14.86,1.0,2026-04-28T00:00:00-04:00,
trip_00193,prod_001,completed,rider_001,Driver_43,Toyota Camry,XX-0193,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.8,11,8.59,1.0,2026-06-17T00:00:00-04:00,
trip_00194,prod_001,completed,rider_001,Driver_44,Toyota Camry,XX-0194,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.6,14,13.95,1.0,2026-02-27T00:00:00-04:00,
trip_00195,prod_001,completed,rider_001,Driver_45,Toyota Camry,XX-0195,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.7,26,44.04,1.0,2026-04-07T00:00:00-04:00,
trip_00196,prod_001,completed,rider_001,Driver_46,Toyota Camry,XX-0196,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.9,7,16.91,1.0,2026-07-17T00:00:00-04:00,
trip_00197,prod_001,completed,rider_001,Driver_47,Toyota Camry,XX-0197,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.6,22,38.67,1.0,2026-05-02T00:00:00-04:00,
trip_00198,prod_001,completed,rider_001,Driver_48,Toyota Camry,XX-0198,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.7,10,35.14,1.0,2026-04-01T00:00:00-04:00,
trip_00199,prod_001,completed,rider_001,Driver_49,Toyota Camry,XX-0199,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.5,20,44.11,1.0,2026-10-08T00:00:00-04:00,
trip_00200,prod_001,completed,rider_001,Driver_0,Toyota Camry,XX-0200,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.8,23,10.92,1.0,2026-09-01T00:00:00-04:00,
trip_00201,prod_001,completed,rider_001,Driver_1,Toyota Camry,XX-0201,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.6,35,31.02,1.0,2026-05-07T00:00:00-04:00,
trip_00202,prod_001,completed,rider_001,Driver_2,Toyota Camry,XX-0202,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.1,21,9.69,1.0,2026-09-04T00:00:00-04:00,
trip_00203,prod_001,completed,rider_001,Driver_3,Toyota Camry,XX-0203,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.2,13,17.27,1.0,2026-02-25T00:00:00-04:00,
trip_00204,prod_001,completed,rider_001,Driver_4,Toyota Camry,XX-0204,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.4,33,24.36,1.0,2026-04-15T00:00:00-04:00,
trip_00205,prod_001,completed,rider_001,Driver_5,Toyota Camry,XX-0205,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.2,20,43.64,1.0,2026-07-10T00:00:00-04:00,
trip_00206,prod_001,completed,rider_001,Driver_6,Toyota Camry,XX-0206,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.4,29,42.05,1.0,2026-06-11T00:00:00-04:00,
trip_00207,prod_001,completed,rider_001,Driver_7,Toyota Camry,XX-0207,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.1,23,12.60,1.0,2026-04-17T00:00:00-04:00,
trip_00208,prod_001,completed,rider_001,Driver_8,Toyota Camry,XX-0208,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.6,11,44.81,1.0,2026-04-22T00:00:00-04:00,
trip_00209,prod_001,completed,rider_001,Driver_9,Toyota Camry,XX-0209,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.9,12,40.02,1.0,2026-05-02T00:00:00-04:00,
trip_00210,prod_001,completed,rider_001,Driver_10,Toyota Camry,XX-0210,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.3,6,21.02,1.0,2026-09-19T00:00:00-04:00,
trip_00211,prod_001,completed,rider_001,Driver_11,Toyota Camry,XX-0211,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.9,19,26.82,1.0,2026-08-12T00:00:00-04:00,
trip_00212,prod_001,completed,rider_001,Driver_12,Toyota Camry,XX-0212,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.7,23,13.18,1.0,2026-04-01T00:00:00-04:00,
trip_00213,prod_001,completed,rider_001,Driver_13,Toyota Camry,XX-0213,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.7,32,30.34,1.0,2026-04-01T00:00:00-04:00,
trip_00214,prod_001,completed,rider_001,Driver_14,Toyota Camry,XX-0214,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.7,18,12.23,1.0,2026-06-20T00:00:00-04:00,
trip_00215,prod_001,completed,rider_001,Driver_15,Toyota Camry,XX-0215,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.9,12,26.06,1.0,2026-03-26T00:00:00-04:00,
trip_00216,prod_001,completed,rider_001,Driver_16,Toyota Camry,XX-0216,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.7,10,16.54,1.0,2026-03-30T00:00:00-04:00,
trip_00217,prod_001,completed,rider_001,Driver_17,Toyota Camry,XX-0217,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.3,5,12.58,1.0,2026-09-02T00:00:00-04:00,
trip_00218,prod_001,completed,rider_001,Driver_18,Toyota Camry,XX-0218,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.6,5,25.83,1.0,2026-08-26T00:00:00-04:00,
trip_00219,prod_001,completed,rider_001,Driver_19,Toyota Camry,XX-0219,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.8,29,21.08,1.0,2026-07-30T00:00:00-04:00,
trip_00220,prod_001,completed,rider_001,Driver_20,Toyota Camry,XX-0220,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.6,15,26.78,1.0,2026-02-03T00:00:00-04:00,
trip_00221,prod_001,completed,rider_001,Driver_21,Toyota Camry,XX-0221,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.8,21,10.07,1.0,2026-05-06T00:00:00-04:00,
trip_00222,prod_001,completed,rider_001,Driver_22,Toyota Camry,XX-0222,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.5,11,28.96,1.0,2026-08-04T00:00:00-04:00,
trip_00223,prod_001,completed,rider_001,Driver_23,Toyota Camry,XX-0223,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.7,5,38.09,1.0,2026-03-09T00:00:00-04:00,
trip_00224,prod_001,completed,rider_001,Driver_24,Toyota Camry,XX-0224,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.4,21,35.60,1.0,2026-02-03T00:00:00-04:00,
trip_00225,prod_001,completed,rider_001,Driver_25,Toyota Camry,XX-0225,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.0,30,13.65,1.0,2026-07-06T00:00:00-04:00,
trip_00226,prod_001,completed,rider_001,Driver_26,Toyota Camry,XX-0226,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.4,24,28.92,1.0,2026-08-11T00:00:00-04:00,
trip_00227,prod_001,completed,rider_001,Driver_27,Toyota Camry,XX-0227,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.4,22,28.85,1.0,2026-07-04T00:00:00-04:00,
trip_00228,prod_001,completed,rider_001,Driver_28,Toyota Camry,XX-0228,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.0,8,8.91,1.0,2026-08-19T00:00:00-04:00,
trip_00229,prod_001,completed,rider_001,Driver_29,Toyota Camry,XX-0229,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.3,15,12.42,1.0,2026-03-11T00:00:00-04:00,
trip_00230,prod_001,completed,rider_001,Driver_30,Toyota Camry,XX-0230,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.5,17,34.70,1.0,2026-02-21T00:00:00-04:00,
trip_00231,prod_001,completed,rider_001,Driver_31,Toyota Camry,XX-0231,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.3,34,25.20,1.0,2026-02-19T00:00:00-04:00,
trip_00232,prod_001,completed,rider_001,Driver_32,Toyota Camry,XX-0232,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.9,12,35.51,1.0,2026-05-20T00:00:00-04:00,
trip_00233,prod_001,completed,rider_001,Driver_33,Toyota Camry,XX-0233,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.2,31,17.10,1.0,2026-10-08T00:00:00-04:00,
trip_00234,prod_001,completed,rider_001,Driver_34,Toyota Camry,XX-0234,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.1,20,10.77,1.0,2026-01-18T00:00:00-04:00,
trip_00235,prod_001,completed,rider_001,Driver_35,Toyota Camry,XX-0235,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.6,19,21.45,1.0,2026-02-12T00:00:00-04:00,
trip_00236,prod_001,completed,rider_001,Driver_36,Toyota Camry,XX-0236,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.1,29,29.91,1.0,2026-09-26T00:00:00-04:00,
trip_00237,prod_001,completed,rider_001,Driver_37,Toyota Camry,XX-0237,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.7,21,8.64,1.0,2026-04-18T00:00:00-04:00,
trip_00238,prod_001,completed,rider_001,Driver_38,Toyota Camry,XX-0238,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.0,21,38.96,1.0,2026-01-08T00:00:00-04:00,
trip_00239,prod_001,completed,rider_001,Driver_39,Toyota Camry,XX-0239,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.8,12,16.54,1.0,2026-01-13T00:00:00-04:00,
trip_00240,prod_001,completed,rider_001,Driver_40,Toyota Camry,XX-0240,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.9,5,14.33,1.0,2026-02-22T00:00:00-04:00,
trip_00241,prod_001,completed,rider_001,Driver_41,Toyota Camry,XX-0241,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.9,28,19.99,1.0,2026-01-29T00:00:00-04:00,
trip_00242,prod_001,completed,rider_001,Driver_42,Toyota Camry,XX-0242,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.2,32,25.14,1.0,2026-02-06T00:00:00-04:00,
trip_00243,prod_001,completed,rider_001,Driver_43,Toyota Camry,XX-0243,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.2,6,12.77,1.0,2026-05-14T00:00:00-04:00,
trip_00244,prod_001,completed,rider_001,Driver_44,Toyota Camry,XX-0244,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.5,29,44.23,1.0,2026-05-25T00:00:00-04:00,
trip_00245,prod_001,completed,rider_001,Driver_45,Toyota Camry,XX-0245,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.1,34,38.50,1.0,2026-05-25T00:00:00-04:00,
trip_00246,prod_001,completed,rider_001,Driver_46,Toyota Camry,XX-0246,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.7,20,27.11,1.0,2026-04-09T00:00:00-04:00,
trip_00247,prod_001,completed,rider_001,Driver_47,Toyota Camry,XX-0247,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.8,9,39.81,1.0,2026-03-05T00:00:00-04:00,
trip_00248,prod_001,completed,rider_001,Driver_48,Toyota Camry,XX-0248,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.0,12,19.76,1.0,2026-08-25T00:00:00-04:00,
trip_00249,prod_001,completed,rider_001,Driver_49,Toyota Camry,XX-0249,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.8,18,9.74,1.0,2026-09-13T00:00:00-04:00,
trip_00250,prod_001,completed,rider_001,Driver_0,Toyota Camry,XX-0250,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.1,7,15.94,1.0,2026-08-09T00:00:00-04:00,
trip_00251,prod_001,completed,rider_001,Driver_1,Toyota Camry,XX-0251,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.7,24,30.39,1.0,2026-10-01T00:00:00-04:00,
trip_00252,prod_001,completed,rider_001,Driver_2,Toyota Camry,XX-0252,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.6,35,34.36,1.0,2026-09-22T00:00:00-04:00,
trip_00253,prod_001,completed,rider_001,Driver_3,Toyota Camry,XX-0253,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.7,7,11.99,1.0,2026-09-02T00:00:00-04:00,
trip_00254,prod_001,completed,rider_001,Driver_4,Toyota Camry,XX-0254,39.28,-76.61,Downtown,39.29,-76.62,Destination,2.8,21,38.11,1.0,2026-05-08T00:00:00-04:00,
trip_00255,prod_001,completed,rider_001,Driver_5,Toyota Camry,XX-0255,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.8,28,22.43,1.0,2026-07-29T00:00:00-04:00,
trip_00256,prod_001,completed,rider_001,Driver_6,Toyota Camry,XX-0256,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.9,34,39.66,1.0,2026-04-09T00:00:00-04:00,
trip_00257,prod_001,completed,rider_001,Driver_7,Toyota Camry,XX-0257,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.1,25,29.94,1.0,2026-06-26T00:00:00-04:00,
trip_00258,prod_001,completed,rider_001,Driver_8,Toyota Camry,XX-0258,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.5,28,22.58,1.0,2026-05-15T00:00:00-04:00,
trip_00259,prod_001,completed,rider_001,Driver_9,Toyota Camry,XX-0259,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.0,34,19.94,1.0,2026-01-19T00:00:00-04:00,
trip_00260,prod_001,completed,rider_001,Driver_10,Toyota Camry,XX-0260,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.9,19,22.33,1.0,2026-03-31T00:00:00-04:00,
trip_00261,prod_001,completed,rider_001,Driver_11,Toyota Camry,XX-0261,39.28,-76.61,Downtown,39.29,-76.62,Destination,3.7,17,26.75,1.0,2026-01-21T00:00:00-04:00,
trip_00262,prod_001,completed,rider_001,Driver_12,Toyota Camry,XX-0262,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.3,18,21.36,1.0,2026-06-13T00:00:00-04:00,
trip_00263,prod_001,completed,rider_001,Driver_13,Toyota Camry,XX-0263,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.5,31,33.46,1.0,2026-05-27T00:00:00-04:00,
trip_00264,prod_001,completed,rider_001,Driver_14,Toyota Camry,XX-0264,39.28,-76.61,Downtown,39.29,-76.62,Destination,7.7,32,24.21,1.0,2026-04-29T00:00:00-04:00,
trip_00265,prod_001,completed,rider_001,Driver_15,Toyota Camry,XX-0265,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.0,30,32.89,1.0,2026-06-25T00:00:00-04:00,
trip_00266,prod_001,completed,rider_001,Driver_16,Toyota Camry,XX-0266,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.6,16,17.45,1.0,2026-09-09T00:00:00-04:00,
trip_00267,prod_001,completed,rider_001,Driver_17,Toyota Camry,XX-0267,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.0,12,20.85,1.0,2026-01-01T00:00:00-04:00,
trip_00268,prod_001,completed,rider_001,Driver_18,Toyota Camry,XX-0268,39.28,-76.61,Downtown,39.29,-76.62,Destination,8.4,11,43.37,1.0,2026-05-28T00:00:00-04:00,
trip_00269,prod_001,completed,rider_001,Driver_19,Toyota Camry,XX-0269,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.9,10,24.34,1.0,2026-07-22T00:00:00-04:00,
trip_00270,prod_001,completed,rider_001,Driver_20,Toyota Camry,XX-0270,39.28,-76.61,Downtown,39.29,-76.62,Destination,10.9,35,23.29,1.0,2026-01-25T00:00:00-04:00,
trip_00271,prod_001,completed,rider_001,Driver_21,Toyota Camry,XX-0271,39.28,-76.61,Downtown,39.29,-76.62,Destination,11.7,15,21.08,1.0,2026-10-08T00:00:00-04:00,
trip_00272,prod_001,completed,rider_001,Driver_22,Toyota Camry,XX-0272,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.0,30,17.33,1.0,2026-06-18T00:00:00-04:00,
trip_00273,prod_001,completed,rider_001,Driver_23,Toyota Camry,XX-0273,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.1,7,16.08,1.0,2026-07-04T00:00:00-04:00,
trip_00274,prod_001,completed,rider_001,Driver_24,Toyota Camry,XX-0274,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.1,31,22.28,1.0,2026-09-21T00:00:00-04:00,
trip_00275,prod_001,completed,rider_001,Driver_25,Toyota Camry,XX-0275,39.28,-76.61,Downtown,39.29,-76.62,Destination,4.4,25,37.04,1.0,2026-02-26T00:00:00-04:00,
trip_00276,prod_001,completed,rider_001,Driver_26,Toyota Camry,XX-0276,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.7,33,39.03,1.0,2026-03-18T00:00:00-04:00,
trip_00277,prod_001,completed,rider_001,Driver_27,Toyota Camry,XX-0277,39.28,-76.61,Downtown,39.29,-76.62,Destination,1.7,21,19.87,1.0,2026-05-25T00:00:00-04:00,
trip_00278,prod_001,completed,rider_001,Driver_28,Toyota Camry,XX-0278,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.6,27,34.00,1.0,2026-09-12T00:00:00-04:00,
trip_00279,prod_001,completed,rider_001,Driver_29,Toyota Camry,XX-0279,39.28,-76.61,Downtown,39.29,-76.62,Destination,6.2,23,35.14,1.0,2026-02-10T00:00:00-04:00,
trip_00280,prod_001,completed,rider_001,Driver_30,Toyota Camry,XX-0280,39.28,-76.61,Downtown,39.29,-76.62,Destination,9.1,32,19.39,1.0,2026-05-02T00:00:00-04:00,
trip_00281,prod_001,completed,rider_001,Driver_31,Toyota Camry,XX-0281,39.28,-76.61,Downtown,39.29,-76.62,Destination,5.2,14,17.43,1.0,2026-01-29T00:00:00-04:00,
